question1_index,question1,question1_token,question2_index,question2,question2_token,status,cross_conflict,cell_count,url,request_form,raw_path,error
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,42,是否还在继续进行着东方的同人创作,c0443beddeec4fbc3c06317a7550638J8Z4x7550,available_crawled,False,10,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""c0443beddeec4fbc3c06317a7550638J8Z4x7550""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_042.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,43,在创作过程中遇到过什么样的困难,6f9696f5c0aa6074348b899f33befM5WpmBW33be,available_crawled,False,45,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""6f9696f5c0aa6074348b899f33befM5WpmBW33be""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_043.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,44,停止创作的直接原因是,971619f064a945078284f9158e4efwH0BoPi8e4e,available_crawled,False,35,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""971619f064a945078284f9158e4efwH0BoPi8e4e""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_044.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,45,原作和二次同人您更热衷于,36d16e4c63906453136ac55b9ed9UZcdo5Of9ed9,available_crawled,False,20,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""36d16e4c63906453136ac55b9ed9UZcdo5Of9ed9""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_045.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,46,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,ffc7c35fce41b2c0f0f4f3eb163anCxGRMtc163a,available_crawled,False,15,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""ffc7c35fce41b2c0f0f4f3eb163anCxGRMtc163a""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_046.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,47,购买周边的时候是否会介意它是否是盗版或存在盗图情况,cf4e10edc70f06fe722f4460af81vMx2pMfMaf81,available_crawled,False,20,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""cf4e10edc70f06fe722f4460af81vMx2pMfMaf81""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_047.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,48,是否购买过盗版的东方相关画集,49dad0f82db2a3c073293f52be42Rwd2hOt2be42,available_crawled,False,20,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""49dad0f82db2a3c073293f52be42Rwd2hOt2be42""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_048.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,49,是否参加过东方专门同人展,c9c6399841dbdd88e1bc22031b548zgNIDKR1b54,available_crawled,False,10,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""c9c6399841dbdd88e1bc22031b548zgNIDKR1b54""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_049.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,50,过去一年内有没有参加过东方专门同人展,2121006448b9c00e150923451394hQPQrYhm1394,available_crawled,False,10,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""2121006448b9c00e150923451394hQPQrYhm1394""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_050.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,51,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,available_crawled,False,25,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""3d0687015c93367b72128d3b9e09OTwlSr8B9e09""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_051.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,52,是否只考虑参加本地或附近地区的同人展,d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b,available_crawled,False,10,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_052.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,53,浏览东方project主题站点的频率如何,14ac7aac82fb018a02c5ef645ce9xULINkji5ce9,available_crawled,False,20,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""14ac7aac82fb018a02c5ef645ce9xULINkji5ce9""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_053.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,54,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,available_crawled,False,35,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_054.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,55,是否会主动向周围的人介绍东方Project,c5818ad103f5321952e69665f4b6byzONUhaf4b6,available_crawled,False,15,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""c5818ad103f5321952e69665f4b6byzONUhaf4b6""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_055.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,56,选择了什么方式去介绍,3e93bf3bef5fb0f41548c0ebbe05TSNaD4ribe05,available_crawled,False,25,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""3e93bf3bef5fb0f41548c0ebbe05TSNaD4ribe05""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_056.json.gz,
26,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,57,介绍的效果如何,c300f96139a9696f852b65d15538AzuvoNIb5538,available_crawled,False,25,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e""], [""quest2"", ""c300f96139a9696f852b65d15538AzuvoNIb5538""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_026__q_057.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,28,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,available_crawled,True,0,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""b6943734bf84a171e46981a12a7aTuhaTY7U2a7a""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_028.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,29,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,available_crawled,False,49,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""bb521cafb95b97be25e55c62183fmX2D6pcx183f""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_029.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,30,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,available_crawled,False,28,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""4a1f840cfdeb918a995556efeb1duh2V0pOheb1d""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_030.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,31,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,dd3bf35f43f934cd745248909349bkZqb8pa9349,available_crawled,False,21,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""dd3bf35f43f934cd745248909349bkZqb8pa9349""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_031.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,32,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,available_crawled,False,28,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""32205a96cf323ad843283fdfa947zEx2vizia947""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_032.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,33,购买过什么类型的二次创作（国内作品）,2d4aa96b294283500dccd4054f59rEpElIdq4f59,available_crawled,False,56,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""2d4aa96b294283500dccd4054f59rEpElIdq4f59""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_033.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,34,购买二次创作的渠道一般是（国内作品）,b3c504918090bb56c942c0e4221dYlMZMb4F221d,available_crawled,False,35,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""b3c504918090bb56c942c0e4221dYlMZMb4F221d""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_034.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,35,能接受的单个作品购买价上限是（国内作品）,e3e0e454711dccf7ddb351847336NOhCzsZC7336,available_crawled,False,49,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""e3e0e454711dccf7ddb351847336NOhCzsZC7336""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_035.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,36,因何原因阻碍了购买（国内作品）,db84fd91b513a78b0074601f6eafFs5uJSjK6eaf,available_crawled,False,28,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""db84fd91b513a78b0074601f6eafFs5uJSjK6eaf""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_036.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,37,您的购买力范围是（单个作品的购买价，含运费）（国内作品）,0843aba7947c1213682910180291wPcFulAj0291,available_crawled,False,49,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""0843aba7947c1213682910180291wPcFulAj0291""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_037.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,38,环境中存在什么样的购买二次同人作品的阻碍（国内作品）,8a22cd4cc7c2bc4a24a2f6c9b012KP0RkLKLb012,available_crawled,False,21,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""8a22cd4cc7c2bc4a24a2f6c9b012KP0RkLKLb012""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_038.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,39,有想过做东方的同人创作吗,615a0dad1275606ca2259c723372Ctsd4vyT3372,available_crawled,False,21,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""615a0dad1275606ca2259c723372Ctsd4vyT3372""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_039.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,40,想做或者做过什么类型的创作,317285d0fb8c06b0344ee1dc982fatGpuz8b982f,available_crawled,False,56,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""317285d0fb8c06b0344ee1dc982fatGpuz8b982f""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_040.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,41,因何原因阻碍了创作的实行,303d08a619f0d711d7aa532e9c6eHQnAVoZU9c6e,available_crawled,False,56,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""303d08a619f0d711d7aa532e9c6eHQnAVoZU9c6e""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_041.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,42,是否还在继续进行着东方的同人创作,c0443beddeec4fbc3c06317a7550638J8Z4x7550,available_crawled,False,14,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""c0443beddeec4fbc3c06317a7550638J8Z4x7550""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_042.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,43,在创作过程中遇到过什么样的困难,6f9696f5c0aa6074348b899f33befM5WpmBW33be,available_crawled,False,63,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""6f9696f5c0aa6074348b899f33befM5WpmBW33be""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_043.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,44,停止创作的直接原因是,971619f064a945078284f9158e4efwH0BoPi8e4e,available_crawled,False,49,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""971619f064a945078284f9158e4efwH0BoPi8e4e""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_044.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,45,原作和二次同人您更热衷于,36d16e4c63906453136ac55b9ed9UZcdo5Of9ed9,available_crawled,False,28,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""36d16e4c63906453136ac55b9ed9UZcdo5Of9ed9""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_045.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,46,是否购买实物型周边（手办、抱枕、挂链、钱包、贴纸、挂画等类）,ffc7c35fce41b2c0f0f4f3eb163anCxGRMtc163a,available_crawled,False,21,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""ffc7c35fce41b2c0f0f4f3eb163anCxGRMtc163a""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_046.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,47,购买周边的时候是否会介意它是否是盗版或存在盗图情况,cf4e10edc70f06fe722f4460af81vMx2pMfMaf81,available_crawled,False,28,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""cf4e10edc70f06fe722f4460af81vMx2pMfMaf81""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_047.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,48,是否购买过盗版的东方相关画集,49dad0f82db2a3c073293f52be42Rwd2hOt2be42,available_crawled,False,28,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""49dad0f82db2a3c073293f52be42Rwd2hOt2be42""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_048.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,49,是否参加过东方专门同人展,c9c6399841dbdd88e1bc22031b548zgNIDKR1b54,available_crawled,False,14,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""c9c6399841dbdd88e1bc22031b548zgNIDKR1b54""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_049.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,50,过去一年内有没有参加过东方专门同人展,2121006448b9c00e150923451394hQPQrYhm1394,available_crawled,False,14,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""2121006448b9c00e150923451394hQPQrYhm1394""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_050.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,51,没有参加过展会的原因是,3d0687015c93367b72128d3b9e09OTwlSr8B9e09,available_crawled,False,35,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""3d0687015c93367b72128d3b9e09OTwlSr8B9e09""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_051.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,52,是否只考虑参加本地或附近地区的同人展,d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b,available_crawled,False,14,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""d7f1c7c4d80f3e5df911b98c677bGxoxmRIJ677b""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_052.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,53,浏览东方project主题站点的频率如何,14ac7aac82fb018a02c5ef645ce9xULINkji5ce9,available_crawled,False,28,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""14ac7aac82fb018a02c5ef645ce9xULINkji5ce9""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_053.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,54,平日里接触东方信息的渠道是,dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68,available_crawled,False,49,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""dfb89cc6efc90d8129761cbd7c68LUj0DKtq7c68""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_054.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,55,是否会主动向周围的人介绍东方Project,c5818ad103f5321952e69665f4b6byzONUhaf4b6,available_crawled,False,21,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""c5818ad103f5321952e69665f4b6byzONUhaf4b6""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_055.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,56,选择了什么方式去介绍,3e93bf3bef5fb0f41548c0ebbe05TSNaD4ribe05,available_crawled,False,35,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""3e93bf3bef5fb0f41548c0ebbe05TSNaD4ribe05""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_056.json.gz,
27,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,57,介绍的效果如何,c300f96139a9696f852b65d15538AzuvoNIb5538,available_crawled,False,35,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07""], [""quest2"", ""c300f96139a9696f852b65d15538AzuvoNIb5538""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_027__q_057.json.gz,
28,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,29,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,available_crawled,False,28,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""b6943734bf84a171e46981a12a7aTuhaTY7U2a7a""], [""quest2"", ""bb521cafb95b97be25e55c62183fmX2D6pcx183f""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_028__q_029.json.gz,
28,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,30,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,available_crawled,False,16,https://touhou.vote/v5/api.php?action=make&object=votepaper&text=paper,"[[""quest1"", ""b6943734bf84a171e46981a12a7aTuhaTY7U2a7a""], [""quest2"", ""4a1f840cfdeb918a995556efeb1duh2V0pOheb1d""]]",data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/pairs/q_028__q_030.json.gz,
