region,round,category,rank,entity_id,entity_key,entity_name,alignment_status,source_path
cn,3,cp,434,,cn:03:cp:name:西行寺幽幽子|秋穰子|少名针妙丸,西行寺幽幽子 × 秋穰子 × 少名针妙丸,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:西行寺幽幽子|键山雏,西行寺幽幽子 × 键山雏,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:西行寺幽幽子|洩矢诹访子,西行寺幽幽子 × 洩矢诹访子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:西行寺幽幽子|古明地觉,西行寺幽幽子 × 古明地觉,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:西行寺幽幽子|云山,西行寺幽幽子 × 云山,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:西行寺幽幽子|神绮,西行寺幽幽子 × 神绮,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云蓝|八云紫|铃仙优昙华院因幡,八云蓝 × 八云紫 × 铃仙·优昙华院·因幡,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云蓝|八云紫|八意永琳,八云蓝 × 八云紫 × 八意永琳,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云蓝|八意永琳|冈崎梦美,八云蓝 × 八意永琳 × 冈崎梦美,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云蓝|射命丸文,八云蓝 × 射命丸文,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云蓝|犬走椛,八云蓝 × 犬走椛,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云蓝|犬走椛|今泉影狼,八云蓝 × 犬走椛 × 今泉影狼,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云蓝|今泉影狼,八云蓝 × 今泉影狼,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|八云紫,八云紫 × 八云紫,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|伊吹萃香|人形含上海人形|哥利亚人形,八云紫 × 伊吹萃香 × 人形（含上海人形、哥利亚人形）,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|伊吹萃香|射命丸文,八云紫 × 伊吹萃香 × 射命丸文,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|射命丸文|东风谷早苗,八云紫 × 射命丸文 × 东风谷早苗,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|射命丸文|风见幽香,八云紫 × 射命丸文 × 风见幽香,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|风见幽香|比那名居天子,八云紫 × 风见幽香 × 比那名居天子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|风见幽香|圣白莲,八云紫 × 风见幽香 × 圣白莲,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|风见幽香|四季映姬亚玛萨那度,八云紫 × 风见幽香 × 四季映姬·亚玛萨那度,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|键山雏,八云紫 × 键山雏,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|比那名居天子|妖精含持花妖精|僵尸妖精,八云紫 × 比那名居天子 × 妖精（含持花妖精，僵尸妖精）,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|古明地觉|森近霖之助,八云紫 × 古明地觉 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|秦心,八云紫 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|鬼人正邪,八云紫 × 鬼人正邪,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|魅魔,八云紫 × 魅魔,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|魅魔|神绮,八云紫 × 魅魔 × 神绮,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|宇佐见莲子,八云紫 × 宇佐见莲子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|稗田阿求,八云紫 × 稗田阿求,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八云紫|求闻史纪中的受访人群,八云紫 × 求闻史纪中的受访人群,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:魂魄妖忌|伊吹萃香,魂魄妖忌 × 伊吹萃香,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:魂魄妖忌|射命丸文,魂魄妖忌 × 射命丸文,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:魂魄妖忌|云山|玄爷,魂魄妖忌 × 云山 × 玄爷,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:魂魄妖忌|森近霖之助|运松翁,魂魄妖忌 × 森近霖之助 × 运松翁,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:魂魄妖忌|森近霖之助|求闻史纪中的受访人群,魂魄妖忌 × 森近霖之助 × 求闻史纪中的受访人群,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:伊吹萃香|八意永琳|八坂神奈子,伊吹萃香 × 八意永琳 × 八坂神奈子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:伊吹萃香|藤原妹红|矜羯罗,伊吹萃香 × 藤原妹红 × 矜羯罗,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:伊吹萃香|河城荷取|东风谷早苗,伊吹萃香 × 河城荷取 × 东风谷早苗,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:伊吹萃香|东风谷早苗|比那名居天子,伊吹萃香 × 东风谷早苗 × 比那名居天子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:伊吹萃香|古明地觉|古明地恋,伊吹萃香 × 古明地觉 × 古明地恋,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:伊吹萃香|古明地恋,伊吹萃香 × 古明地恋,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:莉格露奈特巴格|蓬莱山辉夜|藤原妹红,莉格露·奈特巴格 × 蓬莱山辉夜 × 藤原妹红,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:莉格露奈特巴格|梅蒂欣梅兰可莉|风见幽香,莉格露·奈特巴格 × 梅蒂欣·梅兰可莉 × 风见幽香,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:莉格露奈特巴格|风见幽香|比那名居天子,莉格露·奈特巴格 × 风见幽香 × 比那名居天子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:莉格露奈特巴格|八坂神奈子|水桥帕露西,莉格露·奈特巴格 × 八坂神奈子 × 水桥帕露西,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:米斯蒂娅萝蕾拉|藤原妹红|灵乌路空,米斯蒂娅·萝蕾拉 × 藤原妹红 × 灵乌路空,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:米斯蒂娅萝蕾拉|射命丸文|灵乌路空,米斯蒂娅·萝蕾拉 × 射命丸文 × 灵乌路空,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:米斯蒂娅萝蕾拉|无名的读书妖怪朱鹭子,米斯蒂娅·萝蕾拉 × 无名的读书妖怪（朱鹭子）,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|铃仙优昙华院因幡,上白泽慧音 × 铃仙·优昙华院·因幡,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|八意永琳|藤原妹红,上白泽慧音 × 八意永琳 × 藤原妹红,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|藤原妹红|射命丸文,上白泽慧音 × 藤原妹红 × 射命丸文,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|射命丸文,上白泽慧音 × 射命丸文,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|秋穰子|朝仓理香子,上白泽慧音 × 秋穰子 × 朝仓理香子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|东风谷早苗,上白泽慧音 × 东风谷早苗,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|洩矢诹访子|鬼人正邪,上白泽慧音 × 洩矢诹访子 × 鬼人正邪,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|古明地恋|秦心,上白泽慧音 × 古明地恋 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|赤蛮奇,上白泽慧音 × 赤蛮奇,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|宇佐见莲子|稗田阿求,上白泽慧音 × 宇佐见莲子 × 稗田阿求,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|稗田阿求|本居小铃,上白泽慧音 × 稗田阿求 × 本居小铃,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:上白泽慧音|稗田阿求,上白泽慧音 × 稗田阿求,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:因幡帝|铃仙优昙华院因幡|reisen,因幡帝 × 铃仙·优昙华院·因幡 × Reisen,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:因幡帝|射命丸文,因幡帝 × 射命丸文,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:因幡帝|梅蒂欣梅兰可莉,因幡帝 × 梅蒂欣·梅兰可莉,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:因幡帝|森近霖之助,因幡帝 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|射命丸文|东风谷早苗,铃仙·优昙华院·因幡 × 射命丸文 × 东风谷早苗,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|风见幽香,铃仙·优昙华院·因幡 × 风见幽香,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|小野塚小町,铃仙·优昙华院·因幡 × 小野塚小町,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|四季映姬亚玛萨那度|东风谷早苗,铃仙·优昙华院·因幡 × 四季映姬·亚玛萨那度 × 东风谷早苗,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|犬走椛|灵乌路空,铃仙·优昙华院·因幡 × 犬走椛 × 灵乌路空,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|东风谷早苗|比那名居天子,铃仙·优昙华院·因幡 × 东风谷早苗 × 比那名居天子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|东风谷早苗|茨木华扇,铃仙·优昙华院·因幡 × 东风谷早苗 × 茨木华扇,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|比那名居天子|灵乌路空,铃仙·优昙华院·因幡 × 比那名居天子 × 灵乌路空,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|娜兹玲,铃仙·优昙华院·因幡 × 娜兹玲,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|圣白莲|秦心,铃仙·优昙华院·因幡 × 圣白莲 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|秦心|人形含上海人形|哥利亚人形,铃仙·优昙华院·因幡 × 秦心 × 人形（含上海人形、哥利亚人形）,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:铃仙优昙华院因幡|秦心,铃仙·优昙华院·因幡 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八意永琳|蓬莱山辉夜|风见幽香,八意永琳 × 蓬莱山辉夜 × 风见幽香,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八意永琳|河城荷取|冈崎梦美,八意永琳 × 河城荷取 × 冈崎梦美,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八意永琳|比那名居天子,八意永琳 × 比那名居天子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八意永琳|朝仓理香子|冈崎梦美,八意永琳 × 朝仓理香子 × 冈崎梦美,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:八意永琳|森近霖之助,八意永琳 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|藤原妹红|小野塚小町,蓬莱山辉夜 × 藤原妹红 × 小野塚小町,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|藤原妹红|键山雏,蓬莱山辉夜 × 藤原妹红 × 键山雏,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|藤原妹红|风见幽香,蓬莱山辉夜 × 藤原妹红 × 风见幽香,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|射命丸文|风见幽香,蓬莱山辉夜 × 射命丸文 × 风见幽香,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|风见幽香|四季映姬亚玛萨那度,蓬莱山辉夜 × 风见幽香 × 四季映姬·亚玛萨那度,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|四季映姬亚玛萨那度|键山雏,蓬莱山辉夜 × 四季映姬·亚玛萨那度 × 键山雏,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|八坂神奈子,蓬莱山辉夜 × 八坂神奈子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|比那名居天子,蓬莱山辉夜 × 比那名居天子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|古明地恋,蓬莱山辉夜 × 古明地恋,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|古明地恋|秦心,蓬莱山辉夜 × 古明地恋 × 秦心,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|秦心|茨木华扇,蓬莱山辉夜 × 秦心 × 茨木华扇,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:蓬莱山辉夜|斯塔萨菲雅,蓬莱山辉夜 × 斯塔萨菲雅,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|射命丸文,藤原妹红 × 射命丸文,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|射命丸文|森近霖之助,藤原妹红 × 射命丸文 × 森近霖之助,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|小野塚小町,藤原妹红 × 小野塚小町,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|四季映姬亚玛萨那度|星熊勇仪,藤原妹红 × 四季映姬·亚玛萨那度 × 星熊勇仪,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|河城荷取,藤原妹红 × 河城荷取,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|东风谷早苗,藤原妹红 × 东风谷早苗,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|比那名居天子|古明地觉,藤原妹红 × 比那名居天子 × 古明地觉,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|古明地觉,藤原妹红 × 古明地觉,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|封兽鵺,藤原妹红 × 封兽鵺,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|鬼人正邪,藤原妹红 × 鬼人正邪,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|稗田阿求,藤原妹红 × 稗田阿求,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|斯塔萨菲雅,藤原妹红 × 斯塔萨菲雅,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|木花咲耶姬,藤原妹红 × 木花咲耶姬,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:藤原妹红|岩笠,藤原妹红 × 岩笠,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:射命丸文|风见幽香|比那名居天子,射命丸文 × 风见幽香 × 比那名居天子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:射命丸文|风见幽香,射命丸文 × 风见幽香,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:射命丸文|四季映姬亚玛萨那度,射命丸文 × 四季映姬·亚玛萨那度,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:射命丸文|秋静叶,射命丸文 × 秋静叶,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:射命丸文|河城荷取|犬走椛,射命丸文 × 河城荷取 × 犬走椛,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:射命丸文|比那名居天子,射命丸文 × 比那名居天子,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
cn,3,cp,434,,cn:03:cp:name:射命丸文|灵乌路空|多多良小伞,射命丸文 × 灵乌路空 × 多多良小伞,official_detail_not_available,data_raw/cn_official_legacy/round_03/processed/summary_tables/pages__cp__m_4__t_1.html.tables.json
