region,round,round_label,character_canonical,character_name_cn,character_name_jp,music_canonical,music_name_cn,music_name_jp,association_source,character_rank,character_equal_rank,character_old_2_1_rank,character_points,character_old_2_1_points,character_primary_count,character_secondary_count,character_other_count,character_selection_count,character_ballots,character_primary_rate,character_secondary_rate,character_top2_rate,character_selection_rate,character_male_rate,character_female_rate,character_other_gender_rate,character_under20_rate,character_overall_male_rate,character_overall_female_rate,character_overall_other_gender_rate,music_rank,music_equal_rank,music_points,music_primary_count,music_secondary_count,music_selection_count,music_ballots,music_primary_rate,music_selection_rate,music_comment_count,music_arrangement_count,music_arrangement_cumulative_count,music_undated_arrangement_count,music_arrangement_total_count
jp,20,JP20,八云蓝,八云蓝,八雲 藍,少女幻葬,少女幻葬 ～ Necro-Fantasy,少女幻葬　～ Necro-Fantasy,local_music_merged.mapped_characters_json,29,28,29,3635.0,3635.0,479.0,,2677.0,3156.0,56855,0.15177439797211661,,,0.05550962975991557,0.8416945373467113,0.1282051282051282,0.030100334448160536,0.45691609977324266,0.7346550454210655,0.23103363614043704,0.03431131843849742,79,79,1094.0,114.0,,980.0,37742.0,0.11632653061224489,0.025965767579884478,90.0,19.0,751.0,2.0,814.0
jp,20,JP20,八云蓝,八云蓝,八雲 藍,妖妖跋扈,妖妖跋扈 ～ Who done it!,妖々跋扈　～ Who done it!,local_music_merged.mapped_characters_json,29,28,29,3635.0,3635.0,479.0,,2677.0,3156.0,56855,0.15177439797211661,,,0.05550962975991557,0.8416945373467113,0.1282051282051282,0.030100334448160536,0.45691609977324266,0.7346550454210655,0.23103363614043704,0.03431131843849742,101,100,771.0,59.0,,712.0,37742.0,0.08286516853932584,0.018864925017222194,80.0,17.0,492.0,1.0,539.0
jp,20,JP20,蓬莱山辉夜,蓬莱山辉夜,蓬莱山 輝夜,竹取飞翔,竹取飞翔 ～ Lunatic Princess,竹取飛翔　～ Lunatic Princess,local_music_merged.mapped_characters_json,30,30,30,3519.0,3519.0,394.0,,2731.0,3125.0,56855,0.12608,,,0.05496438307976431,0.6915995397008056,0.26927502876869963,0.039125431530494824,0.5672853828306265,0.7346550454210655,0.23103363614043704,0.03431131843849742,17,16,4379.0,368.0,,4011.0,37742.0,0.09174769384193468,0.10627417730909862,542.0,117.0,2466.0,3.0,2681.0
jp,20,JP20,蓬莱山辉夜,蓬莱山辉夜,蓬莱山 輝夜,voyage1969,Voyage1969,ヴォヤージュ1969,local_music_merged.mapped_characters_json,30,30,30,3519.0,3519.0,394.0,,2731.0,3125.0,56855,0.12608,,,0.05496438307976431,0.6915995397008056,0.26927502876869963,0.039125431530494824,0.5672853828306265,0.7346550454210655,0.23103363614043704,0.03431131843849742,63,61,1291.0,118.0,,1173.0,37742.0,0.10059676044330776,0.031079434052249482,107.0,39.0,988.0,4.0,1080.0
jp,20,JP20,蓬莱山辉夜,蓬莱山辉夜,蓬莱山 輝夜,voyage1970,Voyage1970,ヴォヤージュ1970,local_music_merged.mapped_characters_json,30,30,30,3519.0,3519.0,394.0,,2731.0,3125.0,56855,0.12608,,,0.05496438307976431,0.6915995397008056,0.26927502876869963,0.039125431530494824,0.5672853828306265,0.7346550454210655,0.23103363614043704,0.03431131843849742,131,129,572.0,41.0,,531.0,37742.0,0.07721280602636535,0.014069206719304754,64.0,13.0,251.0,2.0,275.0
jp,20,JP20,灵乌路空,灵乌路空,霊烏路 空,灵知的太阳信仰,灵知的太阳信仰 ～ Nuclear Fusion,霊知の太陽信仰　～ Nuclear Fusion,local_music_merged.mapped_characters_json,31,31,31,3463.0,3463.0,502.0,,2459.0,2961.0,56855,0.16953731847348869,,,0.05207985225573828,0.8120805369127517,0.1487695749440716,0.039149888143176735,0.5165336374002281,0.7346550454210655,0.23103363614043704,0.03431131843849742,40,40,2032.0,213.0,,1819.0,37742.0,0.1170973062122045,0.048195644110010066,246.0,56.0,1476.0,7.0,1635.0
jp,20,JP20,依神紫苑,依神紫苑,依神紫苑,今宵是飘逸的自我主义者,今宵是飘逸的自我主义者(Live ver) ～ Egoistic Flowers.,今宵は飄逸なエゴイスト(Live ver)　～ Egoistic Flowers.,local_music_merged.mapped_characters_json,32,32,32,3372.0,3372.0,443.0,,2486.0,2929.0,56855,0.15124615909866848,,,0.0515170169730015,0.7483870967741936,0.21161290322580645,0.04,0.636604774535809,0.7346550454210655,0.23103363614043704,0.03431131843849742,22,22,3269.0,369.0,,2900.0,37742.0,0.12724137931034482,0.07683747549149489,354.0,52.0,311.0,1.0,389.0
jp,20,JP20,丰聪耳神子,丰聪耳神子,豊聡耳 神子,圣德传说,圣德传说 ～ True Administrator,聖徳伝説　～ True Administrator,local_music_merged.mapped_characters_json,33,35,33,3305.0,3305.0,516.0,,2273.0,2789.0,56855,0.18501254930082467,,,0.04905461261102805,0.5979142526071842,0.3650057937427578,0.03707995365005794,0.6192714453584018,0.7346550454210655,0.23103363614043704,0.03431131843849742,52,53,1493.0,170.0,,1323.0,37742.0,0.12849584278155707,0.035053786232844046,184.0,41.0,731.0,1.0,795.0
jp,20,JP20,鬼人正邪,鬼人正邪,鬼人 正邪,reverseideology,Reverse Ideology,リバースイデオロギー,local_music_merged.mapped_characters_json,35,39,35,3174.0,3174.0,549.0,,2076.0,2625.0,56855,0.20914285714285713,,,0.04617008178700202,0.6787807737397421,0.27432590855803046,0.04689331770222743,0.6132075471698113,0.7346550454210655,0.23103363614043704,0.03431131843849742,66,68,1230.0,114.0,,1116.0,37742.0,0.10215053763440861,0.02956918022362355,156.0,43.0,654.0,2.0,722.0
jp,20,JP20,鬼人正邪,鬼人正邪,鬼人 正邪,永远的三日天下,永远的三日天下,永遠の三日天下,local_music_merged.mapped_characters_json,35,39,35,3174.0,3174.0,549.0,,2076.0,2625.0,56855,0.20914285714285713,,,0.04617008178700202,0.6787807737397421,0.27432590855803046,0.04689331770222743,0.6132075471698113,0.7346550454210655,0.23103363614043704,0.03431131843849742,165,167,404.0,37.0,,367.0,37742.0,0.1008174386920981,0.009723915001854698,59.0,3.0,132.0,0.0,143.0
jp,20,JP20,鬼人正邪,鬼人正邪,鬼人 正邪,以犯规对不可能的弹幕,以犯规对不可能的弹幕,不可能弾幕には反則を,local_music_merged.mapped_characters_json,35,39,35,3174.0,3174.0,549.0,,2076.0,2625.0,56855,0.20914285714285713,,,0.04617008178700202,0.6787807737397421,0.27432590855803046,0.04689331770222743,0.6132075471698113,0.7346550454210655,0.23103363614043704,0.03431131843849742,259,257,147.0,9.0,,138.0,37742.0,0.06521739130434782,0.003656404006146998,15.0,3.0,86.0,1.0,98.0
jp,20,JP20,鬼人正邪,鬼人正邪,鬼人 正邪,浪漫逃飞行,浪漫逃飞行,ロマンチック逃飛行,local_music_merged.mapped_characters_json,35,39,35,3174.0,3174.0,549.0,,2076.0,2625.0,56855,0.20914285714285713,,,0.04617008178700202,0.6787807737397421,0.27432590855803046,0.04689331770222743,0.6132075471698113,0.7346550454210655,0.23103363614043704,0.03431131843849742,294,298,105.0,6.0,,99.0,37742.0,0.06060606060606061,0.0026230724391924118,18.0,2.0,85.0,0.0,92.0
jp,20,JP20,鬼人正邪,鬼人正邪,鬼人 正邪,燃起犯规的狼烟,燃起犯规的狼烟,反則の狼煙を上げろ,local_music_merged.mapped_characters_json,35,39,35,3174.0,3174.0,549.0,,2076.0,2625.0,56855,0.20914285714285713,,,0.04617008178700202,0.6787807737397421,0.27432590855803046,0.04689331770222743,0.6132075471698113,0.7346550454210655,0.23103363614043704,0.03431131843849742,409,408,42.0,2.0,,40.0,37742.0,0.05,0.00105982724815855,5.0,0.0,32.0,0.0,34.0
jp,20,JP20,鬼人正邪,鬼人正邪,鬼人 正邪,midnightspellcard,Midnight Spell Card,ミッドナイトスペルカード,local_music_merged.mapped_characters_json,35,39,35,3174.0,3174.0,549.0,,2076.0,2625.0,56855,0.20914285714285713,,,0.04617008178700202,0.6787807737397421,0.27432590855803046,0.04689331770222743,0.6132075471698113,0.7346550454210655,0.23103363614043704,0.03431131843849742,435,429,32.0,0.0,,32.0,37742.0,0.0,0.0008478617985268401,5.0,2.0,64.0,0.0,67.0
jp,20,JP20,水桥帕露西,水桥帕露西,水橋 パルスィ,绿眼的嫉妒,绿眼的嫉妒,緑眼のジェラシー,local_music_merged.mapped_characters_json,36,38,36,3144.0,3144.0,456.0,,2232.0,2688.0,56855,0.16964285714285715,,,0.04727816374989007,0.6494464944649446,0.32226322263222634,0.028290282902829027,0.6321112515802781,0.7346550454210655,0.23103363614043704,0.03431131843849742,76,80,1109.0,148.0,,961.0,37742.0,0.15400624349635797,0.025462349637009166,137.0,24.0,1070.0,6.0,1131.0
jp,20,JP20,水桥帕露西,水桥帕露西,水橋 パルスィ,阻绝人迹之桥,阻绝人迹之桥,渡る者の途絶えた橋,local_music_merged.mapped_characters_json,36,38,36,3144.0,3144.0,456.0,,2232.0,2688.0,56855,0.16964285714285715,,,0.04727816374989007,0.6494464944649446,0.32226322263222634,0.028290282902829027,0.6321112515802781,0.7346550454210655,0.23103363614043704,0.03431131843849742,187,186,309.0,22.0,,287.0,37742.0,0.07665505226480836,0.007604260505537598,37.0,17.0,491.0,2.0,519.0
jp,20,JP20,八意永琳,八意永琳,八意 永琳,千年幻想乡,千年幻想乡 ～ History of the Moon,千年幻想郷　～ History of the Moon,local_music_merged.mapped_characters_json,37,34,37,3100.0,3100.0,250.0,,2600.0,2850.0,56855,0.08771929824561403,,,0.05012751736874505,0.7091503267973857,0.2679738562091503,0.02287581699346405,0.6629339305711086,0.7346550454210655,0.23103363614043704,0.03431131843849742,19,20,4324.0,426.0,,3898.0,37742.0,0.10928681375064135,0.10328016533305072,531.0,81.0,1830.0,3.0,1983.0
jp,20,JP20,八意永琳,八意永琳,八意 永琳,voyage1969,Voyage1969,ヴォヤージュ1969,local_music_merged.mapped_characters_json,37,34,37,3100.0,3100.0,250.0,,2600.0,2850.0,56855,0.08771929824561403,,,0.05012751736874505,0.7091503267973857,0.2679738562091503,0.02287581699346405,0.6629339305711086,0.7346550454210655,0.23103363614043704,0.03431131843849742,63,61,1291.0,118.0,,1173.0,37742.0,0.10059676044330776,0.031079434052249482,107.0,39.0,988.0,4.0,1080.0
jp,20,JP20,八意永琳,八意永琳,八意 永琳,voyage1970,Voyage1970,ヴォヤージュ1970,local_music_merged.mapped_characters_json,37,34,37,3100.0,3100.0,250.0,,2600.0,2850.0,56855,0.08771929824561403,,,0.05012751736874505,0.7091503267973857,0.2679738562091503,0.02287581699346405,0.6629339305711086,0.7346550454210655,0.23103363614043704,0.03431131843849742,131,129,572.0,41.0,,531.0,37742.0,0.07721280602636535,0.014069206719304754,64.0,13.0,251.0,2.0,275.0
jp,20,JP20,赫卡提亚拉碧斯拉祖利,赫卡提亚·拉碧斯拉祖利,ヘカーティア・ラピスラズリ,pandemonicplanet,Pandemonic Planet,パンデモニックプラネット,local_music_merged.mapped_characters_json,38,36,38,3012.0,3012.0,310.0,,2392.0,2702.0,56855,0.11472982975573649,,,0.047524404186087416,0.712484237074401,0.23581336696090793,0.05170239596469105,0.5572715572715572,0.7346550454210655,0.23103363614043704,0.03431131843849742,60,58,1352.0,130.0,,1222.0,37742.0,0.10638297872340426,0.032377722431243705,185.0,24.0,365.0,1.0,417.0
jp,20,JP20,物部布都,物部布都,物部 布都,大神神话传,大神神话传,大神神話伝,local_music_merged.mapped_characters_json,40,40,40,2967.0,2967.0,386.0,,2195.0,2581.0,56855,0.14955443626501355,,,0.04539618327323894,0.6548780487804878,0.3121951219512195,0.032926829268292684,0.630272952853598,0.7346550454210655,0.23103363614043704,0.03431131843849742,144,147,496.0,60.0,,436.0,37742.0,0.13761467889908258,0.011552117004928197,64.0,23.0,473.0,0.0,518.0
jp,20,JP20,河城荷取,河城荷取,河城 にとり,芥川龙之介的河童,芥川龙之介的河童 ～ Candid Friend,芥川龍之介の河童　～ Candid Friend,local_music_merged.mapped_characters_json,41,42,41,2849.0,2849.0,395.0,,2059.0,2454.0,56855,0.16096169519152403,,,0.04316243074487732,0.8527777777777777,0.12361111111111112,0.02361111111111111,0.5013774104683195,0.7346550454210655,0.23103363614043704,0.03431131843849742,51,50,1498.0,129.0,,1369.0,37742.0,0.09422936449963477,0.03627258756822638,185.0,53.0,1498.0,5.0,1600.0
jp,20,JP20,饕餮尤魔,饕餮尤魔,饕餮 尤魔,贪欲之兽的记忆,贪欲之兽的记忆,強欲な獣のメメント,local_music_merged.mapped_characters_json,42,41,42,2803.0,2803.0,259.0,,2285.0,2544.0,56855,0.10180817610062894,,,0.04474540497757453,0.7261774370208105,0.23658269441401972,0.03723986856516977,0.38063806380638066,0.7346550454210655,0.23103363614043704,0.03431131843849742,105,105,733.0,64.0,,669.0,37742.0,0.09566517189835576,0.01772561072545175,90.0,20.0,44.0,0.0,72.0
jp,20,JP20,饕餮尤魔,饕餮尤魔,饕餮 尤魔,全有机体的记忆,全有机体的记忆 ～ Memory of Fossil Energy.,有機体全てのメメント　～ Memory of Fossil Energy.,local_music_merged.mapped_characters_json,42,41,42,2803.0,2803.0,259.0,,2285.0,2544.0,56855,0.10180817610062894,,,0.04474540497757453,0.7261774370208105,0.23658269441401972,0.03723986856516977,0.38063806380638066,0.7346550454210655,0.23103363614043704,0.03431131843849742,122,122,631.0,54.0,,577.0,37742.0,0.09358752166377816,0.015288008054687085,93.0,6.0,52.0,0.0,75.0
jp,20,JP20,键山雏,键山雏,鍵山 雛,厄神降临之路,厄神降临之路 ～ Dark Road,厄神様の通り道　～ Dark Road,local_music_merged.mapped_characters_json,43,44,43,2774.0,2774.0,397.0,,1980.0,2377.0,56855,0.16701724863273032,,,0.041808108345791926,0.7389558232931727,0.2289156626506024,0.0321285140562249,0.5334242837653479,0.7346550454210655,0.23103363614043704,0.03431131843849742,64,64,1284.0,124.0,,1160.0,37742.0,0.10689655172413794,0.030734990196597953,143.0,45.0,1138.0,4.0,1222.0
jp,20,JP20,键山雏,键山雏,鍵山 雛,命运的阴暗面,命运的阴暗面,運命のダークサイド,local_music_merged.mapped_characters_json,43,44,43,2774.0,2774.0,397.0,,1980.0,2377.0,56855,0.16701724863273032,,,0.041808108345791926,0.7389558232931727,0.2289156626506024,0.0321285140562249,0.5334242837653479,0.7346550454210655,0.23103363614043704,0.03431131843849742,71,71,1172.0,90.0,,1082.0,37742.0,0.08317929759704251,0.02866832706268878,123.0,34.0,979.0,2.0,1058.0
jp,20,JP20,稀神探女,稀神探女,稀神 サグメ,冻结的永远之都,冻结的永远之都,凍り付いた永遠の都,local_music_merged.mapped_characters_json,44,43,44,2731.0,2731.0,324.0,,2083.0,2407.0,56855,0.1346073950976319,,,0.042335766423357665,0.75,0.20897435897435898,0.041025641025641026,0.6407263294422827,0.7346550454210655,0.23103363614043704,0.03431131843849742,130,129,576.0,45.0,,531.0,37742.0,0.0847457627118644,0.014069206719304754,69.0,12.0,260.0,1.0,301.0
jp,20,JP20,稀神探女,稀神探女,稀神 サグメ,逆转的命运之轮,逆转的命运之轮,逆転するホイールオブフォーチュン,local_music_merged.mapped_characters_json,44,43,44,2731.0,2731.0,324.0,,2083.0,2407.0,56855,0.1346073950976319,,,0.042335766423357665,0.75,0.20897435897435898,0.041025641025641026,0.6407263294422827,0.7346550454210655,0.23103363614043704,0.03431131843849742,148,148,473.0,45.0,,428.0,37742.0,0.10514018691588785,0.011340151555296487,61.0,19.0,246.0,1.0,287.0
jp,20,JP20,摩多罗隐岐奈,摩多罗隐岐奈,摩多羅隠岐奈,秘神摩多罗,秘神摩多罗 ～ Hidden Star in All Seasons.,秘神マターラ　～ Hidden Star in All Seasons.,local_music_merged.mapped_characters_json,45,46,45,2540.0,2540.0,314.0,,1912.0,2226.0,56855,0.14106019766397124,,,0.03915222935537772,0.636471990464839,0.32777115613825986,0.03575685339690107,0.5475609756097561,0.7346550454210655,0.23103363614043704,0.03431131843849742,47,46,1560.0,128.0,,1432.0,37742.0,0.0893854748603352,0.037941815484076095,201.0,30.0,266.0,0.0,317.0
jp,20,JP20,摩多罗隐岐奈,摩多罗隐岐奈,摩多羅隠岐奈,被秘匿的四个季节,被秘匿的四个季节,秘匿されたフォーシーズンズ,local_music_merged.mapped_characters_json,45,46,45,2540.0,2540.0,314.0,,1912.0,2226.0,56855,0.14106019766397124,,,0.03915222935537772,0.636471990464839,0.32777115613825986,0.03575685339690107,0.5475609756097561,0.7346550454210655,0.23103363614043704,0.03431131843849742,53,54,1459.0,151.0,,1308.0,37742.0,0.1154434250764526,0.03465635101478459,228.0,22.0,310.0,0.0,385.0
jp,20,JP20,摩多罗隐岐奈,摩多罗隐岐奈,摩多羅隠岐奈,门再也进不去了,门再也进不去了,もうドアには入れない,local_music_merged.mapped_characters_json,45,46,45,2540.0,2540.0,314.0,,1912.0,2226.0,56855,0.14106019766397124,,,0.03915222935537772,0.636471990464839,0.32777115613825986,0.03575685339690107,0.5475609756097561,0.7346550454210655,0.23103363614043704,0.03431131843849742,294,296,105.0,5.0,,100.0,37742.0,0.05,0.0026495681203963753,12.0,7.0,75.0,0.0,84.0
jp,20,JP20,茨木华扇,茨木华扇,茨木 華扇,华狭间的战场,华狭间的战场,華狭間のバトルフィールド,local_music_merged.mapped_characters_json,46,45,46,2528.0,2528.0,269.0,,1990.0,2259.0,56855,0.11907923860115095,,,0.03973265324070003,0.768160741885626,0.19319938176197837,0.03863987635239567,0.48012718600953896,0.7346550454210655,0.23103363614043704,0.03431131843849742,201,203,272.0,27.0,,245.0,37742.0,0.11020408163265306,0.0064914418949711195,42.0,13.0,171.0,1.0,204.0
jp,20,JP20,火焰猫燐,火焰猫燐,火焔猫 燐,废狱摇篮曲,废狱摇篮曲,廃獄ララバイ,local_music_merged.mapped_characters_json,47,48,47,2278.0,2278.0,225.0,,1828.0,2053.0,56855,0.10959571358986848,,,0.036109401108081966,0.808972503617945,0.15629522431259044,0.03473227206946455,0.45722713864306785,0.7346550454210655,0.23103363614043704,0.03431131843849742,49,49,1544.0,139.0,,1405.0,37742.0,0.09893238434163701,0.037226432091569076,184.0,26.0,829.0,5.0,906.0
jp,20,JP20,火焰猫燐,火焰猫燐,火焔猫 燐,尸体旅行,尸体旅行 ～ Be of good cheer!,死体旅行　～ Be of good cheer!,local_music_merged.mapped_characters_json,47,48,47,2278.0,2278.0,225.0,,1828.0,2053.0,56855,0.10959571358986848,,,0.036109401108081966,0.808972503617945,0.15629522431259044,0.03473227206946455,0.45722713864306785,0.7346550454210655,0.23103363614043704,0.03431131843849742,111,110,690.0,51.0,,639.0,37742.0,0.07981220657276995,0.01693074028933284,82.0,30.0,1085.0,3.0,1177.0
jp,20,JP20,圣白莲,圣白莲,聖 白蓮,感情的摩天楼,感情的摩天楼 ～ Cosmic Mind,感情の摩天楼　～ Cosmic Mind,local_music_merged.mapped_characters_json,49,49,49,2087.0,2087.0,205.0,,1677.0,1882.0,56855,0.10892667375132838,,,0.03310175006595726,0.7913322632423756,0.1781701444622793,0.030497592295345103,0.357495881383855,0.7346550454210655,0.23103363614043704,0.03431131843849742,24,24,3122.0,332.0,,2790.0,37742.0,0.11899641577060932,0.07392295055905887,368.0,79.0,1876.0,6.0,2029.0
jp,20,JP20,上白泽慧音,上白泽慧音,上白沢 慧音,令人怀念的东方之血,令人怀念的东方之血 ～ Old World,懐かしき東方の血　～ Old World,local_music_merged.mapped_characters_json,50,50,50,1926.0,1926.0,173.0,,1580.0,1753.0,56855,0.09868796349115802,,,0.030832820332424588,0.7320143884892086,0.24100719424460432,0.02697841726618705,0.5423423423423424,0.7346550454210655,0.23103363614043704,0.03431131843849742,81,81,1044.0,91.0,,953.0,37742.0,0.09548793284365163,0.025250384187377458,108.0,38.0,1212.0,7.0,1305.0
jp,20,JP20,上白泽慧音,上白泽慧音,上白沢 慧音,plainasia,Plain Asia,プレインエイジア,local_music_merged.mapped_characters_json,50,50,50,1926.0,1926.0,173.0,,1580.0,1753.0,56855,0.09868796349115802,,,0.030832820332424588,0.7320143884892086,0.24100719424460432,0.02697841726618705,0.5423423423423424,0.7346550454210655,0.23103363614043704,0.03431131843849742,87,86,944.0,68.0,,876.0,37742.0,0.0776255707762557,0.02321021673467225,92.0,45.0,1178.0,4.0,1268.0
jp,20,JP20,橙,橙,橙,远野幻想物语,远野幻想物语,遠野幻想物語,local_music_merged.mapped_characters_json,51,51,51,1924.0,1924.0,178.0,,1568.0,1746.0,56855,0.10194730813287514,,,0.030709700114325916,0.767175572519084,0.19083969465648856,0.04198473282442748,0.5965250965250966,0.7346550454210655,0.23103363614043704,0.03431131843849742,58,60,1362.0,151.0,,1211.0,37742.0,0.12469033856317094,0.03208626993800011,151.0,41.0,1189.0,2.0,1274.0
jp,20,JP20,橙,橙,橙,凋叶棕,凋叶棕（withered leaf）,ティアオイエツォン(withered leaf),local_music_merged.mapped_characters_json,51,51,51,1924.0,1924.0,178.0,,1568.0,1746.0,56855,0.10194730813287514,,,0.030709700114325916,0.767175572519084,0.19083969465648856,0.04198473282442748,0.5965250965250966,0.7346550454210655,0.23103363614043704,0.03431131843849742,175,174,359.0,30.0,,329.0,37742.0,0.0911854103343465,0.008717079116104075,43.0,28.0,1090.0,4.0,1160.0
jp,20,JP20,米斯蒂娅萝蕾拉,米斯蒂娅·萝蕾拉,ミスティア・ローレライ,已经只能听见歌声了,已经只能听见歌声了,もう歌しか聞こえない,local_music_merged.mapped_characters_json,52,53,52,1898.0,1898.0,236.0,,1426.0,1662.0,56855,0.14199759326113118,,,0.029232257497141853,0.8936170212765957,0.0726950354609929,0.03368794326241135,0.390990990990991,0.7346550454210655,0.23103363614043704,0.03431131843849742,78,76,1100.0,84.0,,1016.0,37742.0,0.08267716535433071,0.026919612103227172,125.0,43.0,1114.0,6.0,1204.0
jp,20,JP20,米斯蒂娅萝蕾拉,米斯蒂娅·萝蕾拉,ミスティア・ローレライ,夜雀的歌声,夜雀的歌声 ～ Night Bird,夜雀の歌声　～ Night Bird,local_music_merged.mapped_characters_json,52,53,52,1898.0,1898.0,236.0,,1426.0,1662.0,56855,0.14199759326113118,,,0.029232257497141853,0.8936170212765957,0.0726950354609929,0.03368794326241135,0.390990990990991,0.7346550454210655,0.23103363614043704,0.03431131843849742,162,162,417.0,37.0,,380.0,37742.0,0.09736842105263158,0.010068358857506227,44.0,42.0,732.0,3.0,802.0
jp,20,JP20,封兽鵺,封兽鵺,封獣 ぬえ,平安时代的外星人,平安时代的外星人,平安のエイリアン,local_music_merged.mapped_characters_json,53,52,53,1883.0,1883.0,198.0,,1487.0,1685.0,56855,0.11750741839762611,,,0.029636795356608917,0.6927272727272727,0.2545454545454545,0.05272727272727273,0.5150375939849624,0.7346550454210655,0.23103363614043704,0.03431131843849742,59,57,1359.0,108.0,,1251.0,37742.0,0.08633093525179857,0.03314609718615866,184.0,52.0,1317.0,4.0,1411.0
jp,20,JP20,娜兹玲,娜兹玲,ナズーリン,春之港湾,春之港湾,春の湊に,local_music_merged.mapped_characters_json,54,54,54,1776.0,1776.0,244.0,,1288.0,1532.0,56855,0.15926892950391644,,,0.026945739161023656,0.8091286307053942,0.15560165975103735,0.035269709543568464,0.47619047619047616,0.7346550454210655,0.23103363614043704,0.03431131843849742,65,61,1273.0,100.0,,1173.0,37742.0,0.08525149190110827,0.031079434052249482,154.0,46.0,1094.0,6.0,1167.0
jp,20,JP20,娜兹玲,娜兹玲,ナズーリン,小小的贤将,小小的贤将,小さな小さな賢将,local_music_merged.mapped_characters_json,54,54,54,1776.0,1776.0,244.0,,1288.0,1532.0,56855,0.15926892950391644,,,0.026945739161023656,0.8091286307053942,0.15560165975103735,0.035269709543568464,0.47619047619047616,0.7346550454210655,0.23103363614043704,0.03431131843849742,188,190,304.0,21.0,,283.0,37742.0,0.07420494699646643,0.007498277780721743,42.0,25.0,649.0,4.0,689.0
jp,20,JP20,饭纲丸龙,饭纲丸龙,飯綱丸 龍,天魔之山漫天星,天魔之山漫天星,星降る天魔の山,local_music_merged.mapped_characters_json,55,56,55,1680.0,1680.0,166.0,,1348.0,1514.0,56855,0.1096433289299868,,,0.026629144314484213,0.7595628415300546,0.2167577413479053,0.023679417122040074,0.45925925925925926,0.7346550454210655,0.23103363614043704,0.03431131843849742,129,133,577.0,53.0,,524.0,37742.0,0.10114503816793893,0.013883736950877006,81.0,26.0,149.0,1.0,179.0
jp,20,JP20,哆来咪苏伊特,哆来咪·苏伊特,ドレミー・スイート,永远的春梦,永远的春梦,永遠の春夢,local_music_merged.mapped_characters_json,58,61,58,1602.0,1602.0,165.0,,1272.0,1437.0,56855,0.11482254697286012,,,0.025274821915398822,0.7700934579439253,0.17383177570093458,0.056074766355140186,0.4569789674952199,0.7346550454210655,0.23103363614043704,0.03431131843849742,92,90,879.0,64.0,,815.0,37742.0,0.0785276073619632,0.02159398018123046,127.0,23.0,431.0,1.0,490.0
jp,20,JP20,天弓千亦,天弓千亦,天弓 千亦,熙攘市场今何在,熙攘市场今何在 ～ Immemorial Marketeers,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,local_music_merged.mapped_characters_json,59,58,59,1590.0,1590.0,144.0,,1302.0,1446.0,56855,0.0995850622406639,,,0.02543311933866854,0.7775768535262206,0.17902350813743217,0.0433996383363472,0.5551470588235294,0.7346550454210655,0.23103363614043704,0.03431131843849742,44,43,1720.0,150.0,,1570.0,37742.0,0.09554140127388536,0.0415982194902231,213.0,37.0,192.0,0.0,257.0
jp,20,JP20,克劳恩皮丝,克劳恩皮丝,クラウンピース,星条旗的小丑,星条旗的小丑,星条旗のピエロ,local_music_merged.mapped_characters_json,60,59,60,1568.0,1568.0,126.0,,1316.0,1442.0,56855,0.08737864077669903,,,0.025362764928326443,0.7740585774058577,0.20292887029288703,0.02301255230125523,0.4145299145299145,0.7346550454210655,0.23103363614043704,0.03431131843849742,70,69,1174.0,67.0,,1107.0,37742.0,0.06052393857271906,0.029330719092787876,173.0,28.0,569.0,0.0,632.0
jp,20,JP20,克劳恩皮丝,克劳恩皮丝,クラウンピース,遥遥38万公里的航程,遥遥38万公里的航程,遥か38万キロのボヤージュ,local_music_merged.mapped_characters_json,60,59,60,1568.0,1568.0,126.0,,1316.0,1442.0,56855,0.08737864077669903,,,0.025362764928326443,0.7740585774058577,0.20292887029288703,0.02301255230125523,0.4145299145299145,0.7346550454210655,0.23103363614043704,0.03431131843849742,106,104,730.0,43.0,,687.0,37742.0,0.06259097525473072,0.0182025329871231,89.0,15.0,260.0,0.0,291.0
jp,20,JP20,菅牧典,菅牧典,菅牧 典,渴盼已久的逢魔之刻,渴盼已久的逢魔之刻,待ちわびた逢魔が時,local_music_merged.mapped_characters_json,61,60,61,1553.0,1553.0,113.0,,1327.0,1440.0,56855,0.07847222222222222,,,0.025327587723155395,0.7677902621722846,0.1947565543071161,0.03745318352059925,0.41947565543071164,0.7346550454210655,0.23103363614043704,0.03431131843849742,128,127,583.0,36.0,,547.0,37742.0,0.06581352833638025,0.014493137618568174,88.0,22.0,90.0,0.0,116.0
jp,20,JP20,菅牧典,菅牧典,菅牧 典,幻想地下大轨道网,幻想地下大轨道网,幻想の地下大線路網,local_music_merged.mapped_characters_json,61,60,61,1553.0,1553.0,113.0,,1327.0,1440.0,56855,0.07847222222222222,,,0.025327587723155395,0.7677902621722846,0.1947565543071161,0.03745318352059925,0.41947565543071164,0.7346550454210655,0.23103363614043704,0.03431131843849742,164,163,415.0,36.0,,379.0,37742.0,0.09498680738786279,0.010041863176302263,51.0,15.0,99.0,0.0,120.0
