query,page,position,bv,url,title,author,published_date_display,published_date,date_precision,view_display,view_snapshot,danmaku_display,danmaku_snapshot,duration,content_category,poll_region_alignment,character_mentions_cn,observed_at,coverage_note
东方 尤魔 中文人气投票,1,6,BV1jmeFe6EHN,https://www.bilibili.com/video/BV1jmeFe6EHN/,东方20回人气投票生草翻译大赏（人妖部门）,宇智波罗斯特,2024-08-12,2024-08-12,day,6118,6118,82,82,04:41,result_or_ranking,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,7,BV1Vg4y1v7Te,https://www.bilibili.com/video/BV1Vg4y1v7Te/,【東方MMD】2020版 東方第16回人气投票結果,吃瓜看戏龙神,2020-06-26,2020-06-26,day,9.0万,90000,1935,1935,10:09,meme_or_derivative,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,8,BV1YvRXBrEZu,https://www.bilibili.com/video/BV1YvRXBrEZu/,【东方人物志】东方人气排行第48名 饕餮尤魔,探险家sunrise,05-09,2026-05-09,day_inferred_current_year,4116,4116,4,4,03:14,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,9,BV1vd4y1Q78A,https://www.bilibili.com/video/BV1vd4y1Q78A/,【东方】第⑩届中文东方人气投票(角色部分),火焔猫猫,2022-07-17,2022-07-17,day,1254,1254,27,27,14:45,other_direct_poll_item,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,10,BV1bx411E7Q8,https://www.bilibili.com/video/BV1bx411E7Q8/,[统计向]第六回中文东方Project人气投票结果(角色+部分问卷数据),克牢夫-罗兹菲尔德,2017-11-02,2017-11-02,day,6.1万,61000,5019,5019,21:44,rules_or_discussion,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,11,BV1uNVBzrE2s,https://www.bilibili.com/video/BV1uNVBzrE2s/,东方梗指南之水靈靈好尤魔,金剛大漢,2025-05-05,2025-05-05,day,3.9万,39000,74,74,02:10,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,12,BV1SVhkzaEDZ,https://www.bilibili.com/video/BV1SVhkzaEDZ/,【东方Project】第21回东方人气投票 音乐部门 TOP50 + 推荐曲 速报版,阿布苏卡,2025-08-31,2025-08-31,day,3.0万,30000,760,760,01:00:00,result_or_ranking,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,14,BV1ss411Z7DJ,https://www.bilibili.com/video/BV1ss411Z7DJ/,第10回东方人气投票结果 角色部门(95～1位),绝望是梦想的初章,2014-03-02,2014-03-02,day,2.8万,28000,5250,5250,22:28,result_or_ranking,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,15,BV1m54y1t7yA,https://www.bilibili.com/video/BV1m54y1t7yA/,【东方Project 】最强全角色排行榜 TOP100！！！,猫南北走东西,2021-04-08,2021-04-08,day,4.3万,43000,386,386,06:50,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,16,BV1bx411K7aW,https://www.bilibili.com/video/BV1bx411K7aW/,[联合投票向]国人最喜欢的东方CP排行,疾風醬,2014-09-09,2014-09-09,day,14.4万,144000,1.0万,10000,09:53,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,17,BV1cFWfeHEyX,https://www.bilibili.com/video/BV1cFWfeHEyX/,[转载][生肉]2024年東方project人气投票结果,Go-Badaa-Ba,2024-08-24,2024-08-24,day,4.8万,48000,342,342,21:18,result_or_ranking,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,18,BV1TcbS6oE23,https://www.bilibili.com/video/BV1TcbS6oE23/,【灵长新益京BGM】寄世界于偶像 ～ Idoratrize World,殇韵月风,08-16,2026-08-16,day_inferred_current_year,14.5万,145000,1369,1369,05:20,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,19,BV1qT411B79y,https://www.bilibili.com/video/BV1qT411B79y/,日本网民票选《东方Project》最受欢迎的角色排行榜~！,酷漫排行,2023-04-02,2023-04-02,day,6.2万,62000,434,434,03:37,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,20,BV1eS4y1M73H,https://www.bilibili.com/video/BV1eS4y1M73H/,【luastg】大概是在stg里当EXboss 饕餮尤魔,流泪哭哭馒,2021-12-24,2021-12-24,day,1.9万,19000,67,67,09:25,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,21,BV1jA411H7Ux,https://www.bilibili.com/video/BV1jA411H7Ux/,【东方】第⑨届中文东方人气投票结果（角色部分1-150名）,火焔猫猫,2021-01-17,2021-01-17,day,1.3万,13000,490,490,20:16,result_or_ranking,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,22,BV1zJ4m1L7kd,https://www.bilibili.com/video/BV1zJ4m1L7kd/,《东方Project》人物虎扑评分排名（最新最全）,忆作霜消逝,2024-03-26,2024-03-26,day,22.6万,226000,760,760,09:33,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,24,BV17Q4y1J7nj,https://www.bilibili.com/video/BV17Q4y1J7nj/,(东方中文区人气投票) 如何投，以及全流程,DapNap_XiaoChen,2023-12-30,2023-12-30,day,383,383,0,0,09:44,support_or_mobilization,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,25,BV1XT4y1Z7Sf,https://www.bilibili.com/video/BV1XT4y1Z7Sf/,【东方】考古十多年前的投票！第1回东方Project人气投票排名结果！灵梦不是第一,紫风神十七岁,2021-10-05,2021-10-05,day,9076,9076,52,52,10:31,result_or_ranking,cn_poll_query_context,饕餮尤魔;博丽灵梦,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,26,BV1XDgy6GENE,https://www.bilibili.com/video/BV1XDgy6GENE/,各个东方角色眼中的幻想乡,互联网废品回收站,07-22,2026-07-22,day_inferred_current_year,13.4万,134000,232,232,04:58,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,27,BV1M9qmBGE1f,https://www.bilibili.com/video/BV1M9qmBGE1f/,2011-2014年P站东方百合cp排行榜,霧雨芙蘭-,2025-12-21,2025-12-21,day,6964,6964,4.1万,41000,03:49:07,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,28,BV1wNmeYsE5b,https://www.bilibili.com/video/BV1wNmeYsE5b/,让我们说中文，但是幻想乡口音,bi亚,2024-11-13,2024-11-13,day,4.7万,47000,34,34,00:57,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,29,BV1Js411f7q4,https://www.bilibili.com/video/BV1Js411f7q4/,【东方NICO童祭人气投票】CP部门直观数据分析（5P）,绝望是梦想的初章,2013-07-28,2013-07-28,day,4072,4072,643,643,19:31,longitudinal_analysis,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,30,BV15s411f7EC,https://www.bilibili.com/video/BV15s411f7EC/,「東方NICO童祭人气投票」 结果发表,烤夜雀,2013-06-30,2013-06-30,day,1.6万,16000,6947,6947,38:47,result_or_ranking,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,31,BV1kT4y1Z7o6,https://www.bilibili.com/video/BV1kT4y1Z7o6/,第17回东方Project人气投票 人妖部门,伊吹小秋,2021-10-03,2021-10-03,day,,,,,,result_or_ranking,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,32,BV1Gs411d7Fy,https://www.bilibili.com/video/BV1Gs411d7Fy/,【统计向】天朝东方Project人气投票 (第四回·角色部分) (修复音质),克牢夫-罗兹菲尔德,2015-11-12,2015-11-12,day,,,,,,longitudinal_analysis,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,33,BV1KeXrBdEAN,https://www.bilibili.com/video/BV1KeXrBdEAN/,总集篇,Rossonad,03-31,2026-03-31,day_inferred_current_year,,,,,,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,34,BV1xX4y1M7Z9,https://www.bilibili.com/video/BV1xX4y1M7Z9/,【第⑨届中文东方人气投票】角色人气数据盘点,火焔猫猫,2021-01-10,2021-01-10,day,,,,,,other_direct_poll_item,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,35,BV1K64y1h7Q7,https://www.bilibili.com/video/BV1K64y1h7Q7/,当一个没玩过东方的玩家去玩MD东方的弹幕模式…..,精神审判,2021-10-02,2021-10-02,day,,,,,,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,36,BV1GW41127SU,https://www.bilibili.com/video/BV1GW41127SU/,【数据可视化】东方角色历年人气投票排行,1AMRain,2018-10-04,2018-10-04,day,,,,,,longitudinal_analysis,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,37,BV1db411w7px,https://www.bilibili.com/video/BV1db411w7px/,第七回东方中文人气投票组合部门TOP100,轻盈羽落雪,2018-11-04,2018-11-04,day,,,,,,result_or_ranking,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,38,BV17B4y17769,https://www.bilibili.com/video/BV17B4y17769/,第18回东方Project人气投票 人妖部门,反馈成功平台将做相应处理 撤销 稍后再看12.9万404526:11第18回东方Project人气投票  人妖部门伊吹小秋,2022-09-24,2022-09-24,day,,,,,,result_or_ranking,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,39,BV1Jbby6AEkr,https://www.bilibili.com/video/BV1Jbby6AEkr/,Teto：“Miku我怀孕了”,爱小蚊TV,08-15,2026-08-15,day_inferred_current_year,,,,,,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,40,BV1f98M6AEEz,https://www.bilibili.com/video/BV1f98M6AEEz/,放置园 / 镜音铃・镜音连,謎J_official,08-21,2026-08-21,day_inferred_current_year,,,,,,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,41,BV1Xx411F7Lh,https://www.bilibili.com/video/BV1Xx411F7Lh/,【破烂】教你如何到红魔馆捐血（注意调节音量）,破烂的破烂,2013-01-28,2013-01-28,day,,,,,,character_search_candidate,cn_poll_query_context,饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 尤魔 中文人气投票,1,42,BV1154y1b73E,https://www.bilibili.com/video/BV1154y1b73E/,魔理沙吃了Bad Apple后,生化企鹅EID,2021-04-14,2021-04-14,day,,,,,,character_search_candidate,cn_poll_query_context,雾雨魔理沙;饕餮尤魔,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 易者 人气投票,1,1,BV1znQdYtEnp,https://www.bilibili.com/video/BV1znQdYtEnp/,人猿也能懂的东方人气投票怎么投,莨木原,2025-03-19,2025-03-19,day,1.4万,14000,0,0,02:22,support_or_mobilization,region_unspecified,易者,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 易者 人气投票,1,2,BV1qV8M6hEt5,https://www.bilibili.com/video/BV1qV8M6hEt5/,【东方新闻速报】没法给冴月麟投票，人气投票规则与常见问题节选,Zihao-雾湖之光,08-21,2026-08-21,day_inferred_current_year,1.4万,14000,5,5,00:54,rules_or_discussion,region_unspecified,冴月麟;易者,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 易者 人气投票,1,4,BV1nwhqzvEHd,https://www.bilibili.com/video/BV1nwhqzvEHd/,第21回东方Project人气投票 人妖部门,伊吹小秋,2025-08-30,2025-08-30,day,9.1万,91000,2728,2728,20:51,result_or_ranking,jp_poll,易者,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 易者 人气投票,1,5,BV1bW411M7U4,https://www.bilibili.com/video/BV1bW411M7U4/,【东方】易者，复活！第一话,超级简特人RUNKA酱,2018-04-06,2018-04-06,day,2.5万,25000,431,431,14:15,character_search_candidate,cn_platform_context,易者,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 易者 人气投票,1,6,BV1a34y1775Q,https://www.bilibili.com/video/BV1a34y1775Q/,易者：“人”“妖”之争的可悲牺牲品？郁郁不得志的卦术奇才？【萌新未必知道的东方设定】,考米诺,2022-05-31,2022-05-31,day,5.5万,55000,179,179,04:28,character_search_candidate,cn_platform_context,易者,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
