id,index,first,c1,c2,c3,total,ratio,g1,g2,g3,c1ratio,c2ratio,c3ratio,c1name,c2name,c3name,g0,g1ratio,g2ratio,g3ratio,g0ratio
98,447,0,37,53,0,1,0,0,0,0,1,1,0,风见幽香,星熊勇仪,-,1,0,0,0,100
799,447,0,11,22,33,1,0,0,0,0,0,0,0,芙兰朵露·斯卡蕾特,八云蓝,蓬莱山辉夜,1,0,0,0,100
740,447,0,30,65,84,1,0,0,0,0,1,1,1,因幡帝,封兽鵺,鬼人正邪,1,0,0,0,100
495,447,0,12,24,25,1,0,0,0,0,0,0,0,冴月麟,魂魄妖忌,蕾拉·普莉兹姆利巴,1,0,0,0,100
999,447,0,8,11,33,1,0,0,0,0,1,0,0,帕秋莉·诺蕾姬,芙兰朵露·斯卡蕾特,蓬莱山辉夜,1,0,0,0,100
414,447,0,42,97,0,1,0,0,0,0,1,1,0,键山雏,稀神探女,-,1,0,0,0,100
358,447,0,72,75,77,1,0,0,1,0,1,1,1,霍青娥,丰聪耳神子,秦心,0,0,100,0,0
304,447,0,38,94,0,1,0,0,0,0,0,0,0,小野塚小町,清兰,-,1,0,0,0,100
701,447,0,35,43,0,1,0,0,0,0,1,1,0,射命丸文,河城荷取,-,1,0,0,0,100
874,447,0,42,48,0,1,0,0,0,0,1,1,0,键山雏,永江衣玖,-,1,0,0,0,100
819,447,0,32,98,0,1,0,1,0,0,0,0,0,八意永琳,克劳恩皮丝,-,0,100,0,0,0
462,447,0,10,34,0,1,0,0,1,0,1,0,0,蕾米莉亚·斯卡蕾特,藤原妹红,-,0,0,100,0,0
857,447,0,46,46,0,1,0,0,0,0,0,0,0,八坂神奈子,八坂神奈子,-,1,0,0,0,100
250,447,0,1,104,0,1,0,0,0,0,0,1,0,博丽灵梦,矜羯罗,-,1,0,0,0,100
954,447,0,30,137,0,1,0,0,0,0,1,0,0,因幡帝,森近霖之助,-,1,0,0,0,100
505,447,0,37,44,0,1,0,0,1,0,1,0,0,风见幽香,犬走椛,-,0,0,100,0,0
899,447,0,45,54,57,1,0,0,0,1,0,0,1,东风谷早苗,古明地觉,古明地恋,0,0,0,100,0
577,447,0,23,48,49,1,0,0,0,0,1,0,1,八云紫,永江衣玖,比那名居天子,1,0,0,0,100
532,447,0,1,9,20,1,0,0,0,0,0,0,1,博丽灵梦,十六夜咲夜,魂魄妖梦,1,0,0,0,100
201,447,0,31,102,0,1,0,0,0,0,1,1,0,铃仙·优昙华院·因幡,魅魔,-,1,0,0,0,100
1085,447,0,2,5,0,1,0,1,0,0,1,0,0,雾雨魔理沙,琪露诺,-,0,100,0,0,0
693,447,0,37,102,118,1,0,1,0,0,0,0,1,风见幽香,魅魔,冈崎梦美,0,100,0,0,0
792,447,0,2,84,0,1,0,0,1,0,0,0,0,雾雨魔理沙,鬼人正邪,-,0,0,100,0,0
494,447,0,31,33,99,1,0,0,1,0,0,0,1,铃仙·优昙华院·因幡,蓬莱山辉夜,纯狐,0,0,100,0,0
581,447,0,2,11,35,1,0,1,0,0,1,1,1,雾雨魔理沙,芙兰朵露·斯卡蕾特,射命丸文,0,100,0,0,0
437,447,0,78,90,99,1,0,0,0,0,0,0,0,秦河胜,八尺大人,纯狐,1,0,0,0,100
354,447,0,55,63,0,1,0,0,0,0,0,0,0,火焰猫燐,寅丸星,-,1,0,0,0,100
292,447,0,35,42,43,1,0,0,0,0,0,0,1,射命丸文,键山雏,河城荷取,1,0,0,0,100
283,447,0,20,22,31,1,0,0,1,0,0,0,0,魂魄妖梦,八云蓝,铃仙·优昙华院·因幡,0,0,100,0,0
696,447,0,42,52,53,1,0,0,0,1,0,1,0,键山雏,水桥帕露西,星熊勇仪,0,0,0,100,0
417,447,0,73,73,0,1,0,0,0,0,1,1,0,苏我屠自古,苏我屠自古,-,1,0,0,0,100
858,447,0,3,31,0,1,0,0,0,0,1,1,0,露米娅,铃仙·优昙华院·因幡,-,1,0,0,0,100
407,447,0,1,143,0,1,0,0,1,0,1,0,0,博丽灵梦,绵月依姬,-,0,0,100,0,0
557,447,0,145,146,0,1,0,1,0,0,0,1,0,茨木华扇,本居小铃,-,0,100,0,0,0
869,447,0,54,96,0,1,0,0,0,0,1,1,0,古明地觉,哆来咪·苏伊特,-,1,0,0,0,100
826,447,0,23,24,35,1,0,0,0,1,1,0,1,八云紫,魂魄妖忌,射命丸文,0,0,0,100,0
444,447,0,30,34,0,1,0,1,0,0,0,1,0,因幡帝,藤原妹红,-,0,100,0,0,0
1038,447,0,1,26,145,1,0,0,0,0,1,0,0,博丽灵梦,伊吹萃香,茨木华扇,1,0,0,0,100
751,447,0,72,99,145,1,0,0,0,0,1,0,0,霍青娥,纯狐,茨木华扇,1,0,0,0,100
1009,447,0,34,65,84,1,0,0,0,0,1,1,1,藤原妹红,封兽鵺,鬼人正邪,1,0,0,0,100
919,447,0,28,30,0,1,0,0,1,0,0,1,0,米斯蒂娅·萝蕾拉,因幡帝,-,0,0,100,0,0
839,447,0,71,145,0,1,0,1,0,0,1,1,0,宫古芳香,茨木华扇,-,0,100,0,0,0
1007,447,0,5,9,15,1,0,0,1,0,0,0,1,琪露诺,十六夜咲夜,爱丽丝·玛格特洛依德,0,0,100,0,0
617,447,0,37,86,0,1,0,1,0,0,0,1,0,风见幽香,堀川雷鼓,-,0,100,0,0,0
968,447,0,36,59,0,1,0,0,0,0,1,0,0,梅蒂欣·梅兰可莉,多多良小伞,-,1,0,0,0,100
217,447,0,10,11,57,1,0,1,0,0,1,1,1,蕾米莉亚·斯卡蕾特,芙兰朵露·斯卡蕾特,古明地恋,0,100,0,0,0
1028,447,0,79,84,0,1,0,0,0,0,0,1,0,若鹭姬,鬼人正邪,-,1,0,0,0,100
754,447,0,1,45,49,1,0,1,0,0,1,0,1,博丽灵梦,东风谷早苗,比那名居天子,0,100,0,0,0
302,447,0,33,34,100,1,0,0,0,1,1,0,0,蓬莱山辉夜,藤原妹红,赫卡提亚·拉碧斯拉祖利,0,0,0,100,0
674,447,0,15,23,37,1,0,0,0,0,1,1,1,爱丽丝·玛格特洛依德,八云紫,风见幽香,1,0,0,0,100
753,447,0,1,96,98,1,0,1,0,0,1,0,1,博丽灵梦,哆来咪·苏伊特,克劳恩皮丝,0,100,0,0,0
726,447,0,6,27,0,1,0,0,0,0,1,0,0,红美铃,莉格露·奈特巴格,-,1,0,0,0,100
1095,447,0,28,28,0,1,0,0,0,0,0,0,0,米斯蒂娅·萝蕾拉,米斯蒂娅·萝蕾拉,-,1,0,0,0,100
1082,447,0,22,23,99,1,0,0,0,0,0,1,1,八云蓝,八云紫,纯狐,1,0,0,0,100
743,447,0,9,23,32,1,0,0,1,0,0,0,0,十六夜咲夜,八云紫,八意永琳,0,0,100,0,0
843,447,0,10,35,0,1,0,0,0,0,1,1,0,蕾米莉亚·斯卡蕾特,射命丸文,-,1,0,0,0,100
1040,447,0,189,190,0,1,0,0,0,0,0,0,0,地精,座敷童子,-,1,0,0,0,100
944,447,0,8,56,0,1,0,0,0,0,1,0,0,帕秋莉·诺蕾姬,灵乌路空,-,1,0,0,0,100
802,447,0,1,31,45,1,0,1,0,0,1,1,1,博丽灵梦,铃仙·优昙华院·因幡,东风谷早苗,0,100,0,0,0
1070,447,0,8,15,43,1,0,0,0,0,0,0,0,帕秋莉·诺蕾姬,爱丽丝·玛格特洛依德,河城荷取,1,0,0,0,100
375,447,0,9,97,0,1,0,1,0,0,1,0,0,十六夜咲夜,稀神探女,-,0,100,0,0,0
311,447,0,98,115,0,1,0,0,0,0,0,0,0,克劳恩皮丝,卡娜·安娜贝拉尔,-,1,0,0,0,100
1010,447,0,66,75,0,1,0,0,1,0,0,1,0,命莲,丰聪耳神子,-,0,0,100,0,0
629,447,0,31,32,99,1,0,0,0,0,0,1,1,铃仙·优昙华院·因幡,八意永琳,纯狐,1,0,0,0,100
835,447,0,1,10,69,1,0,0,0,0,1,1,1,博丽灵梦,蕾米莉亚·斯卡蕾特,姬海棠果,1,0,0,0,100
1094,447,0,9,49,0,1,0,0,0,0,0,1,0,十六夜咲夜,比那名居天子,-,1,0,0,0,100
534,447,0,14,15,22,1,0,0,0,0,0,1,0,橙,爱丽丝·玛格特洛依德,八云蓝,1,0,0,0,100
440,447,0,87,96,97,1,0,0,0,0,1,0,1,宇佐见堇子,哆来咪·苏伊特,稀神探女,1,0,0,0,100
378,447,0,133,147,148,1,0,0,0,0,0,1,0,神绮,龙神,月夜见,1,0,0,0,100
994,447,0,101,108,137,1,0,0,0,0,0,0,0,神玉,玄爷,森近霖之助,1,0,0,0,100
368,447,0,15,72,145,1,0,1,0,0,1,1,0,爱丽丝·玛格特洛依德,霍青娥,茨木华扇,0,100,0,0,0
985,447,0,64,72,75,1,0,0,0,0,0,0,1,圣白莲,霍青娥,丰聪耳神子,1,0,0,0,100
1113,447,0,30,32,0,1,0,0,1,0,1,1,0,因幡帝,八意永琳,-,0,0,100,0,0
108,447,0,55,56,57,1,0,0,0,0,0,0,0,火焰猫燐,灵乌路空,古明地恋,1,0,0,0,100
636,447,0,5,98,99,1,0,0,0,1,1,1,0,琪露诺,克劳恩皮丝,纯狐,0,0,0,100,0
644,447,0,21,54,57,1,0,0,0,1,1,1,1,西行寺幽幽子,古明地觉,古明地恋,0,0,0,100,0
983,447,0,9,20,35,1,0,0,0,0,0,1,0,十六夜咲夜,魂魄妖梦,射命丸文,1,0,0,0,100
397,447,0,96,113,0,1,0,0,0,0,1,1,0,哆来咪·苏伊特,爱莲,-,1,0,0,0,100
398,447,0,16,70,0,1,0,1,0,0,1,0,0,莉莉白,幽谷响子,-,0,100,0,0,0
504,447,0,31,54,0,1,0,0,1,0,1,1,0,铃仙·优昙华院·因幡,古明地觉,-,0,0,100,0,0
849,447,0,3,59,80,1,0,0,1,0,0,0,1,露米娅,多多良小伞,赤蛮奇,0,0,100,0,0
1118,447,0,26,53,190,1,0,1,0,0,1,0,0,伊吹萃香,星熊勇仪,座敷童子,0,100,0,0,0
566,447,0,23,64,0,1,0,1,0,0,1,0,0,八云紫,圣白莲,-,0,100,0,0,0
1090,447,0,57,65,0,1,0,0,0,0,1,0,0,古明地恋,封兽鵺,-,1,0,0,0,100
280,447,0,6,10,80,1,0,0,0,0,1,0,0,红美铃,蕾米莉亚·斯卡蕾特,赤蛮奇,1,0,0,0,100
872,447,0,14,26,30,1,0,0,0,0,1,1,1,橙,伊吹萃香,因幡帝,1,0,0,0,100
667,447,0,1,23,49,1,0,0,0,0,1,1,0,博丽灵梦,八云紫,比那名居天子,1,0,0,0,100
769,447,0,37,85,0,1,0,1,0,0,0,0,0,风见幽香,少名针妙丸,-,0,100,0,0,0
338,447,0,1,178,0,1,0,0,0,0,1,0,0,博丽灵梦,占卜师（易者）,-,1,0,0,0,100
405,447,0,44,45,0,1,0,0,0,0,1,1,0,犬走椛,东风谷早苗,-,1,0,0,0,100
876,447,0,1,2,57,1,0,0,0,1,1,0,1,博丽灵梦,雾雨魔理沙,古明地恋,0,0,0,100,0
925,447,0,17,40,69,1,0,0,0,0,0,0,0,露娜萨·普莉兹姆利巴,秋静叶,姬海棠果,1,0,0,0,100
690,447,0,64,77,0,1,0,1,0,0,1,1,0,圣白莲,秦心,-,0,100,0,0,0
422,447,0,15,54,0,1,0,0,0,0,1,1,0,爱丽丝·玛格特洛依德,古明地觉,-,1,0,0,0,100
1052,447,0,21,35,45,1,0,1,0,0,1,0,0,西行寺幽幽子,射命丸文,东风谷早苗,0,100,0,0,0
987,447,0,42,72,0,1,0,0,0,0,1,0,0,键山雏,霍青娥,-,1,0,0,0,100
524,447,0,95,96,0,1,0,0,1,0,0,0,0,铃瑚,哆来咪·苏伊特,-,0,0,100,0,0
738,447,0,33,34,35,1,0,0,0,1,0,1,1,蓬莱山辉夜,藤原妹红,射命丸文,0,0,0,100,0
905,447,0,1,3,5,1,0,1,0,0,0,0,0,博丽灵梦,露米娅,琪露诺,0,100,0,0,0
468,447,0,14,22,99,1,0,0,0,1,0,0,1,橙,八云蓝,纯狐,0,0,0,100,0
607,447,0,96,96,0,1,0,0,0,0,0,0,0,哆来咪·苏伊特,哆来咪·苏伊特,-,1,0,0,0,100
723,447,0,180,180,0,1,0,0,0,0,0,0,0,妖精（含持花妖精，僵尸妖精）,妖精（含持花妖精，僵尸妖精）,-,1,0,0,0,100
676,447,0,8,43,118,1,0,0,0,0,0,1,1,帕秋莉·诺蕾姬,河城荷取,冈崎梦美,1,0,0,0,100
937,447,0,22,72,137,1,0,0,0,0,0,1,1,八云蓝,霍青娥,森近霖之助,1,0,0,0,100
1041,447,0,32,148,0,1,0,0,0,0,1,0,0,八意永琳,月夜见,-,1,0,0,0,100
96,447,0,94,95,97,1,0,0,0,0,0,0,0,清兰,铃瑚,稀神探女,1,0,0,0,100
865,447,0,42,64,75,1,0,0,0,0,0,0,0,键山雏,圣白莲,丰聪耳神子,1,0,0,0,100
941,447,0,37,42,0,1,0,1,0,0,1,1,0,风见幽香,键山雏,-,0,100,0,0,0
458,447,0,45,69,0,1,0,0,0,0,1,1,0,东风谷早苗,姬海棠果,-,1,0,0,0,100
885,447,0,77,78,0,1,0,0,1,0,0,0,0,秦心,秦河胜,-,0,0,100,0,0
613,447,0,133,133,0,1,0,0,0,0,1,1,0,神绮,神绮,-,1,0,0,0,100
420,447,0,55,182,0,1,0,0,0,0,0,0,0,火焰猫燐,怨灵,-,1,0,0,0,100
1049,447,0,12,26,0,1,0,0,0,0,1,1,0,冴月麟,伊吹萃香,-,1,0,0,0,100
1005,447,0,5,22,24,1,0,0,0,0,1,0,0,琪露诺,八云蓝,魂魄妖忌,1,0,0,0,100
497,447,0,15,43,0,1,0,0,0,0,0,0,0,爱丽丝·玛格特洛依德,河城荷取,-,1,0,0,0,100
441,447,0,23,87,0,1,0,1,0,0,0,1,0,八云紫,宇佐见堇子,-,0,100,0,0,0
760,447,0,48,67,79,1,0,0,0,0,0,0,0,永江衣玖,大鲶鱼,若鹭姬,1,0,0,0,100
922,447,0,2,96,97,1,0,0,0,0,1,1,1,雾雨魔理沙,哆来咪·苏伊特,稀神探女,1,0,0,0,100
438,447,0,39,44,74,1,0,0,0,0,0,0,0,四季映姬·亚玛萨那度,犬走椛,物部布都,1,0,0,0,100
452,447,0,1,45,77,1,0,0,0,0,1,0,0,博丽灵梦,东风谷早苗,秦心,1,0,0,0,100
336,447,0,86,100,0,1,0,0,0,0,0,1,0,堀川雷鼓,赫卡提亚·拉碧斯拉祖利,-,1,0,0,0,100
672,447,0,9,22,0,1,0,1,0,0,1,0,0,十六夜咲夜,八云蓝,-,0,100,0,0,0
715,447,0,43,79,0,1,0,1,0,0,0,0,0,河城荷取,若鹭姬,-,0,100,0,0,0
1092,447,0,84,137,0,1,0,0,1,0,1,1,0,鬼人正邪,森近霖之助,-,0,0,100,0,0
1064,447,0,1,57,77,1,0,0,1,0,1,0,1,博丽灵梦,古明地恋,秦心,0,0,100,0,0
306,447,0,3,11,0,1,0,0,0,0,0,1,0,露米娅,芙兰朵露·斯卡蕾特,-,1,0,0,0,100
896,447,0,75,78,0,1,0,0,0,0,0,0,0,丰聪耳神子,秦河胜,-,1,0,0,0,100
454,447,0,21,47,0,1,0,0,0,0,0,1,0,西行寺幽幽子,洩矢诹访子,-,1,0,0,0,100
1055,447,0,1,134,135,1,0,0,1,0,1,0,0,博丽灵梦,宇佐见莲子,玛艾露贝莉·赫恩,0,0,100,0,0
56,447,0,26,46,53,1,0,0,0,0,0,0,0,伊吹萃香,八坂神奈子,星熊勇仪,1,0,0,0,100
609,447,0,106,107,0,1,0,0,0,0,0,1,0,依莉斯,萨丽爱尔,-,1,0,0,0,100
778,447,0,16,37,0,1,0,0,1,0,1,0,0,莉莉白,风见幽香,-,0,0,100,0,0
570,447,0,8,9,11,1,0,0,0,1,1,1,1,帕秋莉·诺蕾姬,十六夜咲夜,芙兰朵露·斯卡蕾特,0,0,0,100,0
712,447,0,151,153,0,1,0,0,0,0,1,1,0,天照大御神,天宇受卖命,-,1,0,0,0,100
1062,447,0,40,41,137,1,0,0,0,0,0,0,0,秋静叶,秋穰子,森近霖之助,1,0,0,0,100
633,447,0,3,28,0,1,0,0,0,0,0,0,0,露米娅,米斯蒂娅·萝蕾拉,-,1,0,0,0,100
1053,447,0,33,34,37,1,0,0,0,1,1,1,0,蓬莱山辉夜,藤原妹红,风见幽香,0,0,0,100,0
773,447,0,109,116,0,1,0,1,0,0,1,1,0,里香,朝仓理香子,-,0,100,0,0,0
904,447,0,34,75,0,1,0,0,0,0,1,1,0,藤原妹红,丰聪耳神子,-,1,0,0,0,100
770,447,0,97,98,0,1,0,0,1,0,0,1,0,稀神探女,克劳恩皮丝,-,0,0,100,0,0
783,447,0,12,114,0,1,0,0,1,0,1,1,0,冴月麟,小兔姬,-,0,0,100,0,0
779,447,0,59,70,0,1,0,0,1,0,0,0,0,多多良小伞,幽谷响子,-,0,0,100,0,0
476,447,0,15,49,0,1,0,1,0,0,1,0,0,爱丽丝·玛格特洛依德,比那名居天子,-,0,100,0,0,0
1115,447,0,26,52,53,1,0,0,0,0,0,0,1,伊吹萃香,水桥帕露西,星熊勇仪,1,0,0,0,100
921,447,0,2,20,0,1,0,1,0,0,1,1,0,雾雨魔理沙,魂魄妖梦,-,0,100,0,0,0
704,447,0,22,23,37,1,0,0,0,0,0,1,0,八云蓝,八云紫,风见幽香,1,0,0,0,100
585,447,0,51,52,0,1,0,0,0,0,1,0,0,黑谷山女,水桥帕露西,-,1,0,0,0,100
1044,447,0,2,26,35,1,0,1,0,0,0,0,0,雾雨魔理沙,伊吹萃香,射命丸文,0,100,0,0,0
893,447,0,26,100,0,1,0,1,0,0,1,0,0,伊吹萃香,赫卡提亚·拉碧斯拉祖利,-,0,100,0,0,0
829,447,0,6,35,0,1,0,0,0,0,1,1,0,红美铃,射命丸文,-,1,0,0,0,100
908,447,0,29,34,183,1,0,0,0,1,0,0,0,上白泽慧音,藤原妹红,人偶（含上海人偶、哥利亚人偶）,0,0,0,100,0
936,447,0,137,142,143,1,0,0,0,0,1,0,0,森近霖之助,绵月丰姬,绵月依姬,1,0,0,0,100
170,447,0,1,4,5,1,0,0,0,0,1,1,1,博丽灵梦,大妖精,琪露诺,1,0,0,0,100
958,447,0,6,72,99,1,0,0,0,0,1,0,0,红美铃,霍青娥,纯狐,1,0,0,0,100
325,447,0,49,54,0,1,0,1,0,0,1,1,0,比那名居天子,古明地觉,-,0,100,0,0,0
707,447,0,26,31,98,1,0,0,0,0,0,0,1,伊吹萃香,铃仙·优昙华院·因幡,克劳恩皮丝,1,0,0,0,100
847,447,0,1,107,0,1,0,0,1,0,1,1,0,博丽灵梦,萨丽爱尔,-,0,0,100,0,0
594,447,0,5,27,37,1,0,0,0,0,1,0,0,琪露诺,莉格露·奈特巴格,风见幽香,1,0,0,0,100
810,447,0,45,47,59,1,0,1,0,0,1,0,0,东风谷早苗,洩矢诹访子,多多良小伞,0,100,0,0,0
692,447,0,33,148,0,1,0,0,0,0,1,0,0,蓬莱山辉夜,月夜见,-,1,0,0,0,100
549,447,0,26,48,49,1,0,0,0,0,0,0,1,伊吹萃香,永江衣玖,比那名居天子,1,0,0,0,100
510,447,0,143,153,154,1,0,1,0,0,0,0,0,绵月依姬,天宇受卖命,伊豆能卖,0,100,0,0,0
232,447,0,96,115,0,1,0,0,0,0,0,0,0,哆来咪·苏伊特,卡娜·安娜贝拉尔,-,1,0,0,0,100
782,447,0,34,49,0,1,0,1,0,0,1,0,0,藤原妹红,比那名居天子,-,0,100,0,0,0
766,447,0,43,57,0,1,0,0,0,0,0,0,0,河城荷取,古明地恋,-,1,0,0,0,100
327,447,0,118,118,0,1,0,0,0,0,1,1,0,冈崎梦美,冈崎梦美,-,1,0,0,0,100
808,447,0,134,137,0,1,0,1,0,0,1,1,0,宇佐见莲子,森近霖之助,-,0,100,0,0,0
399,447,0,8,113,0,1,0,0,0,0,0,1,0,帕秋莉·诺蕾姬,爱莲,-,1,0,0,0,100
518,447,0,11,33,0,1,0,0,1,0,0,0,0,芙兰朵露·斯卡蕾特,蓬莱山辉夜,-,0,0,100,0,0
755,447,0,1,54,55,1,0,1,0,0,1,0,0,博丽灵梦,古明地觉,火焰猫燐,0,100,0,0,0
242,447,0,31,97,0,1,0,0,1,0,0,1,0,铃仙·优昙华院·因幡,稀神探女,-,0,0,100,0,0
929,447,0,1,35,45,1,0,0,0,0,1,0,0,博丽灵梦,射命丸文,东风谷早苗,1,0,0,0,100
611,447,0,39,48,49,1,0,1,0,0,1,0,0,四季映姬·亚玛萨那度,永江衣玖,比那名居天子,0,100,0,0,0
199,447,0,15,102,133,1,0,0,1,0,0,1,0,爱丽丝·玛格特洛依德,魅魔,神绮,0,0,100,0,0
259,447,0,3,21,23,1,0,0,0,0,0,1,0,露米娅,西行寺幽幽子,八云紫,1,0,0,0,100
838,447,0,97,185,0,1,0,0,1,0,1,0,0,稀神探女,阴阳玉,-,0,0,100,0,0
586,447,0,1,2,99,1,0,0,1,0,0,1,0,博丽灵梦,雾雨魔理沙,纯狐,0,0,100,0,0
800,447,0,8,37,86,1,0,0,0,0,0,0,0,帕秋莉·诺蕾姬,风见幽香,堀川雷鼓,1,0,0,0,100
1013,447,0,31,31,0,1,0,0,0,0,1,1,0,铃仙·优昙华院·因幡,铃仙·优昙华院·因幡,-,1,0,0,0,100
321,447,0,41,43,0,1,0,0,0,0,0,1,0,秋穰子,河城荷取,-,1,0,0,0,100
888,447,0,15,37,49,1,0,0,1,0,0,1,0,爱丽丝·玛格特洛依德,风见幽香,比那名居天子,0,0,100,0,0
1002,447,0,8,15,49,1,0,0,0,0,1,1,0,帕秋莉·诺蕾姬,爱丽丝·玛格特洛依德,比那名居天子,1,0,0,0,100
628,447,0,1,37,102,1,0,0,0,0,0,0,0,博丽灵梦,风见幽香,魅魔,1,0,0,0,100
736,447,0,9,20,44,1,0,1,0,0,0,0,1,十六夜咲夜,魂魄妖梦,犬走椛,0,100,0,0,0
542,447,0,124,125,0,1,0,0,0,0,1,0,0,胡桃,艾丽,-,1,0,0,0,100
856,447,0,156,168,189,1,0,0,0,0,0,0,0,岩笠,人面犬,地精,1,0,0,0,100
569,447,0,5,8,15,1,0,1,0,0,1,1,1,琪露诺,帕秋莉·诺蕾姬,爱丽丝·玛格特洛依德,0,100,0,0,0
663,447,0,8,9,20,1,0,0,0,1,0,0,0,帕秋莉·诺蕾姬,十六夜咲夜,魂魄妖梦,0,0,0,100,0
612,447,0,58,59,70,1,0,0,0,0,1,1,0,娜兹玲,多多良小伞,幽谷响子,1,0,0,0,100
1076,447,0,26,53,59,1,0,1,0,0,1,1,1,伊吹萃香,星熊勇仪,多多良小伞,0,100,0,0,0
631,447,0,29,33,35,1,0,1,0,0,1,1,0,上白泽慧音,蓬莱山辉夜,射命丸文,0,100,0,0,0
895,447,0,6,37,98,1,0,0,0,0,0,0,1,红美铃,风见幽香,克劳恩皮丝,1,0,0,0,100
600,447,0,28,31,79,1,0,0,0,0,1,0,0,米斯蒂娅·萝蕾拉,铃仙·优昙华院·因幡,若鹭姬,1,0,0,0,100
659,447,0,9,10,54,1,0,0,0,0,0,0,0,十六夜咲夜,蕾米莉亚·斯卡蕾特,古明地觉,1,0,0,0,100
210,447,0,4,5,7,1,0,0,0,0,0,1,1,大妖精,琪露诺,小恶魔,1,0,0,0,100
996,447,0,76,84,0,1,0,0,0,0,1,1,0,二岩猯藏,鬼人正邪,-,1,0,0,0,100
1019,447,0,19,28,0,1,0,0,0,0,0,0,0,莉莉卡·普莉兹姆利巴,米斯蒂娅·萝蕾拉,-,1,0,0,0,100
863,447,0,1,34,49,1,0,0,0,0,1,1,1,博丽灵梦,藤原妹红,比那名居天子,1,0,0,0,100
1071,447,0,14,30,31,1,0,1,0,0,0,0,1,橙,因幡帝,铃仙·优昙华院·因幡,0,100,0,0,0
317,447,0,1,16,0,1,0,0,0,0,1,1,0,博丽灵梦,莉莉白,-,1,0,0,0,100
599,447,0,22,24,0,1,0,0,0,0,0,0,0,八云蓝,魂魄妖忌,-,1,0,0,0,100
938,447,0,23,77,137,1,0,0,0,0,0,0,1,八云紫,秦心,森近霖之助,1,0,0,0,100
556,447,0,24,26,0,1,0,1,0,0,0,0,0,魂魄妖忌,伊吹萃香,-,0,100,0,0,0
651,447,0,5,10,65,1,0,0,0,1,1,0,1,琪露诺,蕾米莉亚·斯卡蕾特,封兽鵺,0,0,0,100,0
1054,447,0,20,22,29,1,0,1,0,0,0,0,0,魂魄妖梦,八云蓝,上白泽慧音,0,100,0,0,0
319,447,0,8,15,183,1,0,0,0,0,0,1,1,帕秋莉·诺蕾姬,爱丽丝·玛格特洛依德,人偶（含上海人偶、哥利亚人偶）,1,0,0,0,100
571,447,0,4,20,21,1,0,0,0,1,0,0,1,大妖精,魂魄妖梦,西行寺幽幽子,0,0,0,100,0
780,447,0,4,4,0,1,0,0,0,0,0,0,0,大妖精,大妖精,-,1,0,0,0,100
763,447,0,21,25,0,1,0,1,0,0,0,1,0,西行寺幽幽子,蕾拉·普莉兹姆利巴,-,0,100,0,0,0
988,447,0,5,77,0,1,0,0,1,0,0,1,0,琪露诺,秦心,-,0,0,100,0,0
448,447,0,62,63,0,1,0,0,0,0,1,1,0,村纱水蜜,寅丸星,-,1,0,0,0,100
923,447,0,44,70,81,1,0,0,0,0,1,1,0,犬走椛,幽谷响子,今泉影狼,1,0,0,0,100
807,447,0,77,137,0,1,0,1,0,0,1,1,0,秦心,森近霖之助,-,0,100,0,0,0
172,447,0,148,151,0,1,0,0,0,0,0,0,0,月夜见,天照大御神,-,1,0,0,0,100
209,447,0,26,33,35,1,0,0,0,0,0,1,0,伊吹萃香,蓬莱山辉夜,射命丸文,1,0,0,0,100
1059,447,0,1,20,45,1,0,1,0,0,1,0,0,博丽灵梦,魂魄妖梦,东风谷早苗,0,100,0,0,0
601,447,0,20,21,35,1,0,0,0,0,0,1,0,魂魄妖梦,西行寺幽幽子,射命丸文,1,0,0,0,100
408,447,0,37,48,0,1,0,1,0,0,0,0,0,风见幽香,永江衣玖,-,0,100,0,0,0
541,447,0,27,71,80,1,0,1,0,0,1,1,0,莉格露·奈特巴格,宫古芳香,赤蛮奇,0,100,0,0,0
1104,447,0,1,26,53,1,0,0,1,0,0,1,0,博丽灵梦,伊吹萃香,星熊勇仪,0,0,100,0,0
473,447,0,28,79,138,1,0,0,0,0,0,0,0,米斯蒂娅·萝蕾拉,若鹭姬,无名的读书妖怪（朱鹭子）,1,0,0,0,100
1037,447,0,96,99,100,1,0,0,1,0,0,1,0,哆来咪·苏伊特,纯狐,赫卡提亚·拉碧斯拉祖利,0,0,100,0,0
967,447,0,1,8,0,1,0,1,0,0,1,0,0,博丽灵梦,帕秋莉·诺蕾姬,-,0,100,0,0,0
538,447,0,13,37,0,1,0,0,0,0,1,0,0,蕾蒂·霍瓦特洛克,风见幽香,-,1,0,0,0,100
1030,447,0,68,85,0,1,0,0,1,0,0,0,0,非想天则,少名针妙丸,-,0,0,100,0,0
1091,447,0,35,137,0,1,0,0,1,0,1,1,0,射命丸文,森近霖之助,-,0,0,100,0,0
992,447,0,72,73,0,1,0,1,0,0,0,0,0,霍青娥,苏我屠自古,-,0,100,0,0,0
156,447,0,5,56,84,1,0,0,0,0,0,0,0,琪露诺,灵乌路空,鬼人正邪,1,0,0,0,100
775,447,0,33,57,0,1,0,0,1,0,1,1,0,蓬莱山辉夜,古明地恋,-,0,0,100,0,0
551,447,0,20,31,49,1,0,0,0,0,0,0,0,魂魄妖梦,铃仙·优昙华院·因幡,比那名居天子,1,0,0,0,100
670,447,0,6,31,0,1,0,1,0,0,1,0,0,红美铃,铃仙·优昙华院·因幡,-,0,100,0,0,0
