round,source_category,source_id,source_name,source_rank,point,primary,secondary,comment,id,name,rank
21,music,348,見た事も無い悪夢の世界,181,394,25,36,54,348,見た事も無い悪夢の世界,181
21,music,349,パンデモニックプラネット,59,1615,136,137,205,349,パンデモニックプラネット,59
21,music,350,神社から見える月,425,45,1,4,4,350,神社から見える月,425
21,music,351,宇宙巫女帰還する,421,47,2,2,7,351,宇宙巫女帰還する,421
21,music,360,桜舞い散る天空,409,55,0,4,10,360,桜舞い散る天空,409
21,music,361,希望の星は青霄に昇る,197,331,20,25,55,361,希望の星は青霄に昇る,197
21,music,362,真夏の妖精の夢,267,159,11,9,21,362,真夏の妖精の夢,267
21,music,363,色無き風は妖怪の山に,423,46,3,3,10,363,色無き風は妖怪の山に,423
21,music,364,山奥のエンカウンター,445,35,1,1,9,364,山奥のエンカウンター,445
21,music,365,桜色の海を泳いで,294,126,5,12,15,365,桜色の海を泳いで,294
21,music,366,一対の神獣,248,187,15,10,23,366,一対の神獣,248
21,music,367,幻想のホワイトトラベラー,135,612,42,49,71,367,幻想のホワイトトラベラー,135
21,music,368,魔法の笠地蔵,327,95,4,7,14,368,魔法の笠地蔵,327
21,music,369,禁断の扉の向こうは、この世かあの世か,276,151,6,9,18,369,禁断の扉の向こうは、この世かあの世か,276
21,music,370,クレイジーバックダンサーズ,83,1181,83,84,178,370,クレイジーバックダンサーズ,83
21,music,371,イントゥ・バックドア,412,54,2,1,7,371,イントゥ・バックドア,412
21,music,372,秘匿されたフォーシーズンズ,62,1555,132,152,199,372,秘匿されたフォーシーズンズ,62
21,music,373,もうドアには入れない,289,131,5,9,12,373,もうドアには入れない,289
21,music,374,秘神マターラ　～ Hidden Star in All Seasons.,46,1931,150,157,248,374,秘神マターラ　～ Hidden Star in All Seasons.,46
21,music,375,不自然な自然,571,7,0,0,0,375,不自然な自然,571
21,music,376,白い旅人,349,84,3,3,6,376,白い旅人,349
21,music,379,マッシュルーム・ワルツ,500,20,0,2,4,379,マッシュルーム・ワルツ,500
21,music,380,聖輦船空を往く,591,4,0,0,1,380,聖輦船空を往く,591
21,music,381,法力の下の平等,571,7,1,0,2,381,法力の下の平等,571
21,music,382,恒常不変の参廟祀,541,10,0,0,1,382,恒常不変の参廟祀,541
21,music,383,光輝く天球儀,538,11,1,0,1,383,光輝く天球儀,538
21,music,384,沢の河童の技術力,494,21,1,2,4,384,沢の河童の技術力,494
21,music,385,地底に咲く薔薇,380,68,2,7,7,385,地底に咲く薔薇,380
21,music,386,深緑の狸森にて,603,2,0,0,0,386,深緑の狸森にて,603
21,music,388,不滅のレッドソウル,516,16,0,1,4,388,不滅のレッドソウル,516
21,music,389,落日に生える逆さ城,551,9,0,0,3,389,落日に生える逆さ城,551
21,music,390,千の試練を超えて,461,29,2,4,1,390,千の試練を超えて,461
21,music,392,永遠に続く回廊,562,8,0,0,1,392,永遠に続く回廊,562
21,music,393,スリープシープ・パレード,359,79,6,3,13,393,スリープシープ・パレード,359
21,music,395,憑坐は夢と現の間に　～ Necro-Fantasia,177,411,25,31,56,395,憑坐は夢と現の間に　～ Necro-Fantasia,177
21,music,396,今宵は飄逸なエゴイスト(Live ver)　～ Egoistic Flowers.,28,3519,387,252,367,396,今宵は飄逸なエゴイスト(Live ver)　～ Egoistic Flowers.,28
21,music,408,憑依投合,603,2,0,0,0,408,憑依投合,603
21,music,409,連帯責人,599,3,0,0,0,409,連帯責人,599
21,music,410,合縁奇縁,577,6,1,0,2,410,合縁奇縁,577
21,music,411,異心同体,606,1,0,0,0,411,異心同体,606
21,music,412,壮言大語,606,1,0,0,0,412,壮言大語,606
21,music,413,知略縦横,603,2,0,0,1,413,知略縦横,603
21,music,414,意気揚々,599,3,0,0,0,414,意気揚々,599
21,music,415,開演間近,508,17,0,1,3,415,開演間近,508
21,music,417,行雲流水,562,8,1,1,1,417,行雲流水,562
21,music,425,悪夢日記,458,31,0,3,4,425,悪夢日記,458
21,music,426,ルーシッドドリーマー,450,33,1,4,3,426,ルーシッドドリーマー,450
21,music,427,ルナティックドリーマー,314,105,3,7,14,427,ルナティックドリーマー,314
21,music,428,ナイトメアダイアリー,236,230,12,13,39,428,ナイトメアダイアリー,236
21,music,429,バー・オールドアダム,264,165,10,10,18,429,バー・オールドアダム,264
21,music,430,燕石博物誌が連れてきた闇,387,66,3,7,10,430,燕石博物誌が連れてきた闇,387
21,music,433,物言わぬ獣の霊,347,85,4,3,16,433,物言わぬ獣の霊,347
21,music,434,地蔵だけが知る哀嘆,244,212,16,12,30,434,地蔵だけが知る哀嘆,244
21,music,435,ジェリーストーン,265,164,10,12,23,435,ジェリーストーン,265
21,music,436,ロストリバー,471,26,1,0,2,436,ロストリバー,471
21,music,437,石の赤子と水中の牛,429,44,0,5,5,437,石の赤子と水中の牛,429
21,music,438,不朽の曼珠沙華,438,38,1,1,9,438,不朽の曼珠沙華,438
21,music,439,セラフィックチキン,217,265,9,18,30,439,セラフィックチキン,217
21,music,440,アンロケイテッドヘル,125,665,44,52,83,440,アンロケイテッドヘル,125
21,music,441,トータスドラゴン　〜幸運と不運,237,229,13,18,24,441,トータスドラゴン　〜幸運と不運,237
21,music,442,ビーストメトロポリス,169,450,26,33,54,442,ビーストメトロポリス,169
21,music,443,セラミックスの杖刀人,180,396,18,31,70,443,セラミックスの杖刀人,180
21,music,444,エレクトリックヘリテージ,205,306,10,33,28,444,エレクトリックヘリテージ,205
21,music,445,偶像に世界を委ねて　〜Idoratrize World,8,7724,1007,690,758,445,偶像に世界を委ねて　〜Idoratrize World,8
21,music,446,輝かしき弱肉強食の掟,280,143,7,10,18,446,輝かしき弱肉強食の掟,280
21,music,447,聖徳太子のペガサス　〜Dark Pegasus,162,475,25,41,57,447,聖徳太子のペガサス　〜Dark Pegasus,162
21,music,448,畜生達の休息,541,10,0,1,1,448,畜生達の休息,541
21,music,449,地下からの帰還,541,10,0,1,3,449,地下からの帰還,541
21,music,450,A Sacred Lot,380,68,3,2,16,450,A Sacred Lot,380
21,music,451,永遠の巫女,111,778,77,65,93,451,永遠の巫女,111
21,music,452,The Positive and Negative,407,56,3,5,10,452,The Positive and Negative,407
21,music,453,Highly Responsive to Prayers,467,27,2,3,2,453,Highly Responsive to Prayers,467
21,music,454,東方怪奇談,298,125,8,7,22,454,東方怪奇談,298
21,music,455,天使伝説,406,57,5,7,16,455,天使伝説,406
21,music,456,Oriental Magician,494,21,0,0,2,456,Oriental Magician,494
21,music,457,破邪の小太刀,482,24,2,5,4,457,破邪の小太刀,482
21,music,458,魔鏡,314,105,10,7,20,458,魔鏡,314
21,music,459,the Legend of KAGE,491,22,1,1,6,459,the Legend of KAGE,491
21,music,460,いざ、倒れ逝くその時まで,184,375,19,35,50,460,いざ、倒れ逝くその時まで,184
21,music,461,Civilization of Magic,414,53,1,4,9,461,Civilization of Magic,414
21,music,462,星幽剣士（星幽天使）,306,111,10,8,15,462,星幽剣士（星幽天使）,306
21,music,463,アイリス,482,24,1,1,2,463,アイリス,482
21,music,464,風の神社,352,83,8,2,17,464,風の神社,352
21,music,465,東方封魔録　～ 浄土曼荼羅,464,28,2,2,3,465,東方封魔録　～ 浄土曼荼羅,464
21,music,466,博麗　～ Eastern Wind,356,81,4,7,13,466,博麗　～ Eastern Wind,356
21,music,467,She's in a temper!!,450,33,2,0,4,467,She's in a temper!!,450
21,music,468,End of Daylight,402,59,5,0,10,468,End of Daylight,402
21,music,469,やみのちから,431,42,5,3,9,469,やみのちから,431
21,music,470,幻夢界,450,33,2,2,5,470,幻夢界,450
21,music,471,死を賭して,541,10,0,0,2,471,死を賭して,541
21,music,472,ひもろぎ、むらさきにもえ,362,77,6,4,9,472,ひもろぎ、むらさきにもえ,362
21,music,474,東方封魔録　～ 幽幻乱舞,520,15,0,0,3,474,東方封魔録　～ 幽幻乱舞,520
21,music,475,Complete Darkness,148,536,41,55,95,475,Complete Darkness,148
21,music,476,エキストララブ,494,21,1,1,4,476,エキストララブ,494
21,music,477,戦車むすめのみるゆめ,374,72,5,4,11,477,戦車むすめのみるゆめ,374
21,music,478,遠野の森,551,9,0,0,1,478,遠野の森,551
21,music,479,昔話わんだーらんど,438,38,2,2,10,479,昔話わんだーらんど,438
21,music,480,博麗神社境内,458,31,4,0,2,480,博麗神社境内,458
21,music,481,陽落ちて,562,8,1,0,0,481,陽落ちて,562
21,music,482,封魔終演,571,7,1,0,1,482,封魔終演,571
21,music,483,夢は時空を越えて,314,105,7,6,13,483,夢は時空を越えて,314
21,music,484,Selection,508,17,1,3,3,484,Selection,508
21,music,487,Dim. Dream,321,101,3,10,12,487,Dim. Dream,321
21,music,488,Tabula rasa　～ 空白少女,256,178,13,14,24,488,Tabula rasa　～ 空白少女,256
21,music,489,Maniacal Princess,431,42,4,3,5,489,Maniacal Princess,431
21,music,490,夢消失　～ Lost Dream,91,1068,88,91,130,490,夢消失　～ Lost Dream,91
21,music,491,夢幻遊戯　～ Dream War,352,83,8,6,9,491,夢幻遊戯　～ Dream War,352
21,music,492,魔法決戦！　～ Fight it out!,477,25,0,0,1,492,魔法決戦！　～ Fight it out!,477
21,music,493,Sailor of Time,389,65,4,5,11,493,Sailor of Time,389
21,music,494,Strawberry Crisis!!,179,403,41,33,59,494,Strawberry Crisis!!,179
21,music,495,非統一魔法世界論,455,32,3,3,5,495,非統一魔法世界論,455
21,music,496,魔法鐘愛,223,246,19,21,26,496,魔法鐘愛,223
21,music,497,久遠の夢,494,21,2,2,6,497,久遠の夢,494
21,music,498,東方の青い空,577,6,0,0,0,498,東方の青い空,577
21,music,499,永遠の満月,330,93,5,8,13,499,永遠の満月,330
21,music,500,Maple Dream...,363,76,7,7,6,500,Maple Dream...,363
21,music,501,霊人の休日,551,9,1,1,3,501,霊人の休日,551
21,music,502,勝利デモ,584,5,0,0,1,502,勝利デモ,584
21,music,503,ゲームオーバー,577,6,0,0,2,503,ゲームオーバー,577
21,music,504,時の風,471,26,0,1,4,504,時の風,471
21,music,505,スターボウドリーム,502,19,1,0,3,505,スターボウドリーム,502
21,music,506,Phantasmagoria,471,26,1,0,4,506,Phantasmagoria,471
21,music,507,幻想郷　～ Lotus Land Story,444,36,2,1,3,507,幻想郷　～ Lotus Land Story,444
21,music,508,Witching Dream,394,63,3,8,16,508,Witching Dream,394
21,music,509,Selene's light,516,16,1,1,1,509,Selene's light,516
21,music,510,装飾戦　～ Decoration Battle,429,44,4,2,11,510,装飾戦　～ Decoration Battle,429
21,music,511,Break the Sabbath,508,17,1,3,3,511,Break the Sabbath,508
21,music,512,紅響曲　～ Scarlet Phoneme,402,59,2,5,10,512,紅響曲　～ Scarlet Phoneme,402
21,music,513,Bad Apple!!,40,2362,268,160,344,513,Bad Apple!!,40
21,music,514,霊戦　～ Perdition crisis,445,35,1,3,10,514,霊戦　～ Perdition crisis,445
21,music,515,アリスマエステラ,192,348,34,13,39,515,アリスマエステラ,192
21,music,518,Lotus Love,339,88,6,6,7,518,Lotus Love,339
21,music,519,眠れる恐怖　～ Sleeping Terror,227,242,17,23,26,519,眠れる恐怖　～ Sleeping Terror,227
21,music,520,Dream Land,398,60,2,9,7,520,Dream Land,398
21,music,521,幽夢　～ Inanimate Dream,170,443,37,40,58,521,幽夢　～ Inanimate Dream,170
21,music,522,禁じざるをえない遊戯,392,64,2,6,10,522,禁じざるをえない遊戯,392
21,music,523,メイド幻想　～ Icemilk Magic,279,146,5,18,23,523,メイド幻想　～ Icemilk Magic,279
21,music,524,かわいい悪魔　～ Innocence,158,492,51,37,65,524,かわいい悪魔　～ Innocence,158
21,music,525,Days,516,16,1,1,1,525,Days,516
21,music,526,Peaceful,577,6,0,0,1,526,Peaceful,577
21,music,527,Arcadian Dream,562,8,0,0,2,527,Arcadian Dream,562
21,music,528,幻想の住人,584,5,0,0,0,528,幻想の住人,584
21,music,529,Lotus Road,591,4,0,0,0,529,Lotus Road,591
21,music,530,Dreamy pilot,436,39,2,4,7,530,Dreamy pilot,436
21,music,531,Incomplete Plot,562,8,1,0,1,531,Incomplete Plot,562
21,music,532,Border Land,551,9,0,3,0,532,Border Land,551
21,music,533,Magic Shop of Raspberry,367,74,9,4,14,533,Magic Shop of Raspberry,367
21,music,534,Crescent Dream,508,17,0,0,3,534,Crescent Dream,508
21,music,535,怪綺談　～ Mystic Square,502,19,0,1,3,535,怪綺談　～ Mystic Square,502
21,music,536,Dream Express,455,32,2,0,8,536,Dream Express,455
21,music,537,魔法陣　～ Magic Square,486,23,3,2,4,537,魔法陣　～ Magic Square,486
21,music,538,夢想時空,419,50,3,2,2,538,夢想時空,419
21,music,539,霊天　～ Spiritual Heaven,458,31,3,2,4,539,霊天　～ Spiritual Heaven,458
21,music,540,Romantic Children,163,463,46,34,67,540,Romantic Children,163
21,music,541,プラスチックマインド,294,126,2,7,17,541,プラスチックマインド,294
21,music,542,メイプルワイズ,327,95,10,3,11,542,メイプルワイズ,327
21,music,543,禁断の魔法　～ Forbidden Magic,415,51,3,3,11,543,禁断の魔法　～ Forbidden Magic,415
21,music,544,真紅の少女　～ Crimson Dead!!,438,38,2,2,8,544,真紅の少女　～ Crimson Dead!!,438
21,music,545,裏切りの少女　～ Judas Kiss,269,158,18,13,18,545,裏切りの少女　～ Judas Kiss,269
21,music,546,the Last Judgement,369,73,6,4,14,546,the Last Judgement,369
21,music,547,悲しき人形　～ Doll of Misery,283,142,5,16,16,547,悲しき人形　～ Doll of Misery,283
21,music,548,世界の果て　～ World's End,494,21,1,3,3,548,世界の果て　～ World's End,494
21,music,549,神話幻想　～ Infinite Being,168,454,38,30,48,549,神話幻想　～ Infinite Being,168
21,music,550,不思議の国のアリス,73,1341,139,108,146,550,不思議の国のアリス,73
21,music,552,神社,551,9,0,1,1,552,神社,551
21,music,553,Endless,577,6,1,0,0,553,Endless,577
21,music,554,久遠の楽園,529,14,0,1,2,554,久遠の楽園,529
21,music,555,Mystic Dream,538,11,0,1,2,555,Mystic Dream,538
21,music,556,Peaceful Romancer,383,67,1,5,14,556,Peaceful Romancer,383
21,music,557,魂の休らむ所,551,9,0,0,2,557,魂の休らむ所,551
21,music,558,テーマ・オブ・イースタンストーリー,293,127,11,7,22,558,テーマ・オブ・イースタンストーリー,293
21,music,562,ジャパニーズサーガ,369,73,6,1,7,562,ジャパニーズサーガ,369
21,music,563,阿礼の子供,398,60,6,3,8,563,阿礼の子供,398
21,music,565,サニールチルフレクション,389,65,2,7,4,565,サニールチルフレクション,389
21,music,566,夜だから眠れない,304,115,13,2,12,566,夜だから眠れない,304
21,music,567,妖精燦々として,405,58,3,6,6,567,妖精燦々として,405
21,music,568,サニーミルクの紅霧異変,229,239,16,15,27,568,サニーミルクの紅霧異変,229
21,music,569,雪月桜花の国,369,73,3,7,9,569,雪月桜花の国,369
21,music,570,スターヴォヤージュ2008,333,92,8,9,14,570,スターヴォヤージュ2008,333
21,music,572,フェアリー冒険譚,477,25,2,1,1,572,フェアリー冒険譚,477
21,music,573,二つの世界,450,33,2,3,4,573,二つの世界,450
21,music,574,神域のかくれんぼ暮らし,505,18,2,1,2,574,神域のかくれんぼ暮らし,505
21,music,581,妖怪宇宙旅行,342,87,8,4,16,581,妖怪宇宙旅行,342
21,music,582,綿月のスペルカード　～ Lunatic Blue,166,457,42,40,72,582,綿月のスペルカード　～ Lunatic Blue,166
21,music,584,魔法使いの憂鬱,189,357,33,34,58,584,魔法使いの憂鬱,189
21,music,585,スプートニク幻夜,367,74,4,2,6,585,スプートニク幻夜,367
21,music,586,判読眼のビブロフィリア,210,297,22,18,34,586,判読眼のビブロフィリア,210
21,music,589,蓬莱伝説,48,1888,280,175,199,589,蓬莱伝説,48
21,music,594,エニグマティクドール,207,301,25,23,42,594,エニグマティクドール,207
21,music,596,人形の森,309,107,10,10,13,596,人形の森,309
21,music,597,Witch of Love Potion,201,319,29,29,44,597,Witch of Love Potion,201
21,music,598,リーインカーネイション,100,880,60,76,122,598,リーインカーネイション,100
21,music,601,空飛ぶ巫女の不思議な毎日,194,345,31,26,43,601,空飛ぶ巫女の不思議な毎日,194
21,music,602,夜のデンデラ野を逝く,252,183,8,15,29,602,夜のデンデラ野を逝く,252
21,music,603,少女秘封倶楽部,115,748,65,55,97,603,少女秘封倶楽部,115
21,music,605,古の冥界寺,415,51,5,6,7,605,古の冥界寺,415
21,music,607,魔術師メリー,221,255,23,21,32,607,魔術師メリー,221
21,music,608,月の妖鳥、化猫の幻,267,159,9,14,17,608,月の妖鳥、化猫の幻,267
21,music,609,過去の花　～ Fairy of Flower,374,72,2,8,4,609,過去の花　～ Fairy of Flower,374
21,music,610,魔法少女十字軍,203,308,23,21,40,610,魔法少女十字軍,203
21,music,612,幻想の永遠祭,486,23,0,2,3,612,幻想の永遠祭,486
21,music,613,童祭　～ Innocent Treasures,60,1599,173,120,168,613,童祭　～ Innocent Treasures,60
21,music,614,華胥の夢,330,93,5,6,16,614,華胥の夢,330
21,music,617,科学世紀の少年少女,285,133,9,11,7,617,科学世紀の少年少女,285
21,music,621,夢と現の境界,319,104,6,7,12,621,夢と現の境界,319
21,music,623,幽玄の槭樹　～ Eternal Dream,206,305,22,25,34,623,幽玄の槭樹　～ Eternal Dream,206
21,music,624,ヒロシゲ36号　～ Neo Super-Express,63,1525,123,129,183,624,ヒロシゲ36号　～ Neo Super-Express,63
21,music,625,53ミニッツの青い海,174,421,31,36,47,625,53ミニッツの青い海,174
21,music,628,青木ヶ原の伝説,314,105,7,11,15,628,青木ヶ原の伝説,314
21,music,634,最も澄みわたる空と海,141,557,52,51,45,634,最も澄みわたる空と海,141
21,music,635,月面ツアーへようこそ,242,219,15,17,32,635,月面ツアーへようこそ,242
21,music,636,天空のグリニッジ,80,1227,91,98,117,636,天空のグリニッジ,80
21,music,638,車椅子の未来宇宙,196,336,25,19,35,638,車椅子の未来宇宙,196
21,music,640,衛星カフェテラス,126,663,52,49,60,640,衛星カフェテラス,126
21,music,641,G Free,183,379,36,25,41,641,G Free,183
21,music,642,大空魔術　～ Magical Astronomy,245,195,4,16,25,642,大空魔術　～ Magical Astronomy,245
21,music,644,向こう側の月,211,291,21,21,28,644,向こう側の月,211
21,music,645,未知の花 魅知の旅,230,238,11,13,17,645,未知の花 魅知の旅,230
21,music,648,衛星トリフネ,299,123,4,11,15,648,衛星トリフネ,299
21,music,649,トロヤ群の密林,294,126,6,12,18,649,トロヤ群の密林,294
21,music,652,天鳥船神社,389,65,3,9,6,652,天鳥船神社,389
21,music,655,天鳥船神社の結界,339,88,4,8,7,655,天鳥船神社の結界,339
21,music,657,宇宙に浮かぶ幻想郷,425,45,4,3,0,657,宇宙に浮かぶ幻想郷,425
21,music,658,緑のサナトリウム,356,81,2,6,9,658,緑のサナトリウム,356
21,music,659,牛に引かれて善光寺参り,273,155,12,11,20,659,牛に引かれて善光寺参り,273
21,music,662,アガルタの風,216,277,23,24,33,662,アガルタの風,216
21,music,663,イザナギオブジェクト,254,179,13,14,12,663,イザナギオブジェクト,254
21,music,666,日本中の不思議を集めて,250,185,17,14,17,666,日本中の不思議を集めて,250
21,music,668,他愛も無い二人の博物誌,138,589,46,55,71,668,他愛も無い二人の博物誌,138
21,music,670,Dr.レイテンシーの眠れなくなる瞳,355,82,6,5,7,670,Dr.レイテンシーの眠れなくなる瞳,355
21,music,672,須臾はプランクを超えて,438,38,1,3,5,672,須臾はプランクを超えて,438
21,music,673,シュレディンガーの化猫,262,168,3,17,30,673,シュレディンガーの化猫,262
21,music,675,禁忌の膜壁,352,83,5,6,15,675,禁忌の膜壁,352
21,music,682,アウトサイダーカクテル,415,51,4,5,7,682,アウトサイダーカクテル,415
21,music,685,旧世界の冒険酒場,448,34,1,2,7,685,旧世界の冒険酒場,448
21,music,688,二日酔いの同床異夢,247,194,12,23,26,688,二日酔いの同床異夢,247
21,music,689,秋霜玉　～ Clockworks,505,18,1,2,1,689,秋霜玉　～ Clockworks,505
21,music,690,フォルスストロベリー,415,51,3,5,5,690,フォルスストロベリー,415
21,music,691,プリムローズシヴァ,491,22,3,0,7,691,プリムローズシヴァ,491
21,music,692,幻想帝都,577,6,0,0,0,692,幻想帝都,577
21,music,693,ディザストラスジェミニ,520,15,0,1,3,693,ディザストラスジェミニ,520
21,music,694,華の幻想　紅夢の宙,541,10,0,1,1,694,華の幻想　紅夢の宙,541
21,music,695,天空アーミー,520,15,1,0,1,695,天空アーミー,520
21,music,698,カナベラルの夢幻少女,482,24,0,2,2,698,カナベラルの夢幻少女,482
21,music,700,アンティークテラー,532,13,1,0,2,700,アンティークテラー,532
21,music,701,夢機械　～ Innocent Power,562,8,0,0,0,701,夢機械　～ Innocent Power,562
21,music,703,少女神性　～ Pandora's Box,324,97,8,5,16,703,少女神性　～ Pandora's Box,324
21,music,704,シルクロードアリス,363,76,2,5,22,704,シルクロードアリス,363
21,music,707,ハーセルヴズ,398,60,5,6,5,707,ハーセルヴズ,398
21,music,708,タイトルドメイド,571,7,1,0,2,708,タイトルドメイド,571
21,music,709,稀翁玉　～ Fairy Dance,591,4,0,0,1,709,稀翁玉　～ Fairy Dance,591
21,music,710,天鵞絨少女戦　～ Velvet Battle,471,26,0,1,1,710,天鵞絨少女戦　～ Velvet Battle,471
21,music,711,Castle Explorer -in the Sky-,464,28,0,4,5,711,Castle Explorer -in the Sky-,464
21,music,712,オルフェの詩　～ Pseudoclassic,471,26,3,1,8,712,オルフェの詩　～ Pseudoclassic,471
21,music,713,新幻想　～ New Fantasy,508,17,1,1,3,713,新幻想　～ New Fantasy,508
21,music,714,オルレアンの聖騎士,520,15,1,0,2,714,オルレアンの聖騎士,520
21,music,715,"My Maid, Sweet Maid",508,17,0,2,1,715,"My Maid, Sweet Maid",508
21,music,717,乙女戦士　～ Heart of Valkyrie,532,13,0,1,3,717,乙女戦士　～ Heart of Valkyrie,532
21,music,720,Magical and Hopeless,491,22,0,3,4,720,Magical and Hopeless,491
21,music,721,Sacred Battle,520,15,1,0,4,721,Sacred Battle,520
21,music,722,AN ORDEAL FROM GOD,383,67,4,5,4,722,AN ORDEAL FROM GOD,383
21,music,723,呑んべぇのレムリア,320,103,4,8,20,723,呑んべぇのレムリア,320
21,music,724,キュアリアス上海古牌,280,143,16,11,25,724,キュアリアス上海古牌,280
21,music,726,宵闇の魔術師,434,40,1,3,9,726,宵闇の魔術師,434
21,music,727,Magic of Life,486,23,1,2,4,727,Magic of Life,486
21,music,728,Plastic Space,584,5,0,1,0,728,Plastic Space,584
21,music,729,Frontal Attack,494,21,3,0,6,729,Frontal Attack,494
21,music,730,Inventive City,516,16,1,0,3,730,Inventive City,516
21,music,731,夢幻回廊,301,120,9,8,10,731,夢幻回廊,301
21,music,732,蓬莱幻想　～ far East,286,132,8,11,19,732,蓬莱幻想　～ far East,286
21,music,733,夜の鳩山を飛ぶ,425,45,2,1,10,733,夜の鳩山を飛ぶ,425
21,music,735,虹の架かる幻想郷,419,50,2,3,5,735,虹の架かる幻想郷,419
21,music,736,妖異達の通り雨,383,67,2,2,14,736,妖異達の通り雨,383
21,music,737,大吉キトゥン,207,301,14,17,31,737,大吉キトゥン,207
21,music,738,深緑に隠された断崖,500,20,0,4,1,738,深緑に隠された断崖,500
21,music,739,バンデットリィテクノロジー,275,152,9,13,24,739,バンデットリィテクノロジー,275
21,music,740,駒草咲くパーペチュアルスノー,212,287,17,23,42,740,駒草咲くパーペチュアルスノー,212
21,music,741,スモーキングドラゴン,257,174,8,13,28,741,スモーキングドラゴン,257
21,music,742,廃れゆく産業遺構,232,234,13,20,40,742,廃れゆく産業遺構,232
21,music,743,神代鉱石,272,156,11,8,27,743,神代鉱石,272
21,music,744,待ちわびた逢魔が時,120,715,42,50,91,744,待ちわびた逢魔が時,120
21,music,745,星降る天魔の山,121,710,48,65,88,745,星降る天魔の山,121
21,music,746,ルナレインボー,239,222,12,15,34,746,ルナレインボー,239
21,music,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,43,2239,177,186,231,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,43
21,music,748,幻想の地下大線路網,173,427,27,26,41,748,幻想の地下大線路網,173
21,music,749,龍王殺しのプリンセス,118,723,38,54,93,749,龍王殺しのプリンセス,118
21,music,750,嵐の後の日曜日,591,4,0,0,0,750,嵐の後の日曜日,591
21,music,751,虹色の世界,434,40,0,3,6,751,虹色の世界,434
21,music,752,水没した沈愁地獄,338,89,3,3,5,752,水没した沈愁地獄,338
21,music,771,大地の底、剛欲の海,387,66,4,2,11,771,大地の底、剛欲の海,387
21,music,772,強欲な獣のメメント,123,672,53,49,60,772,強欲な獣のメメント,123
21,music,773,有機体全てのメメント　～ Memory of Fossil Energy.,127,661,47,50,56,773,有機体全てのメメント　～ Memory of Fossil Energy.,127
21,music,774,天理人欲,448,34,1,3,1,774,天理人欲,448
21,music,775,東方剛欲異聞,477,25,1,3,3,775,東方剛欲異聞,477
21,music,776,七ツ石の狼、雲を取りに駆ける,308,110,8,11,14,776,七ツ石の狼、雲を取りに駆ける,308
21,music,779,コレクターの憂鬱な午後,342,87,5,5,19,779,コレクターの憂鬱な午後,342
21,music,780,ワクワクする見慣れた幻想郷,471,26,0,1,6,780,ワクワクする見慣れた幻想郷,471
21,music,781,妖怪フックオン,397,61,2,5,13,781,妖怪フックオン,397
21,music,782,闇市場は場所を選ばない,336,90,2,5,7,782,闇市場は場所を選ばない,336
21,music,783,弾幕を持て、バレットフィリア達よ,443,37,0,4,6,783,弾幕を持て、バレットフィリア達よ,443
21,music,784,100回目のブラックマーケット,330,93,1,7,16,784,100回目のブラックマーケット,330
21,music,789,Mysterious Shrine,571,7,0,0,2,789,Mysterious Shrine,571
21,music,790,日々是紅日　～ Folksy Touhou days.,289,131,6,12,18,790,日々是紅日　～ Folksy Touhou days.,289
21,music,791,唯一無二のシミュラークル,369,73,2,4,10,791,唯一無二のシミュラークル,369
21,music,792,獣の知性,383,67,3,2,12,792,獣の知性,383
21,music,793,世界は可愛く出来ている,45,2041,144,157,224,793,世界は可愛く出来ている,45
21,music,794,魔獣スクランブル,349,84,3,5,8,794,魔獣スクランブル,349
21,music,795,鬼は悠久の山に,377,70,3,8,10,795,鬼は悠久の山に,377
21,music,796,タイニーシャングリラ,167,456,15,39,62,796,タイニーシャングリラ,167
21,music,797,勇敢で有閑な妖獣,378,69,1,6,12,797,勇敢で有閑な妖獣,378
21,music,798,吸血怪獣チュパカブラ,257,174,10,11,19,798,吸血怪獣チュパカブラ,257
21,music,799,振り向かない黄泉の道,243,214,17,13,24,799,振り向かない黄泉の道,243
21,music,800,逸脱者達の無礙光　～ Kingdom of Nothingness,107,791,63,59,102,800,逸脱者達の無礙光　～ Kingdom of Nothingness,107
21,music,812,獣王達の休息,591,4,0,1,1,812,獣王達の休息,591
21,music,813,獣に知性はあるか,541,10,1,0,2,813,獣に知性はあるか,541
21,music,814,獣王園ストーリー前半会話曲（曲名不明）,584,5,0,0,2,814,獣王園ストーリー前半会話曲（曲名不明）,584
21,music,815,獣王園ストーリー後半会話曲（曲名不明）,529,14,2,0,4,815,獣王園ストーリー後半会話曲（曲名不明）,529
21,music,818,七夕坂に朝が来る,266,162,6,12,22,818,七夕坂に朝が来る,266
21,music,819,不等式のティンカーベル,235,231,13,15,31,819,不等式のティンカーベル,235
21,music,822,夢幻能　〜 Taboo Marionette,254,179,11,7,19,822,夢幻能　〜 Taboo Marionette,254
21,music,825,ひとりぼっちの常陸行路,329,94,5,5,10,825,ひとりぼっちの常陸行路,329
21,music,828,夜じゃなくてもお化けはいるから,182,380,27,28,53,828,夜じゃなくてもお化けはいるから,182
21,music,829,錦の上の巫女,219,263,12,23,41,829,錦の上の巫女,219
21,music,830,愛おしき塵の住処,305,113,4,8,23,830,愛おしき塵の住処,305
21,music,831,例え世界から忘れられても,306,111,9,6,23,831,例え世界から忘れられても,306
