round,source_category,source_id,source_name,source_rank,position,count,id,name,rate
21,music,439,セラフィックチキン,217,2,41,769,セラフィックチキン,0.17903930131004367
21,music,441,トータスドラゴン　〜幸運と不運,237,1,139,441,トータスドラゴン　〜幸運と不運,0.7513513513513513
21,music,441,トータスドラゴン　〜幸運と不運,237,2,46,809,トータスドラゴン　～ 幸運と不運,0.24864864864864866
21,music,447,聖徳太子のペガサス　〜Dark Pegasus,162,1,337,447,聖徳太子のペガサス　〜Dark Pegasus,0.8776041666666666
21,music,447,聖徳太子のペガサス　〜Dark Pegasus,162,2,47,810,聖徳太子のペガサス〜Dark Pegasus,0.12239583333333333
21,music,451,永遠の巫女,111,1,217,451,永遠の巫女,0.3881932021466905
21,music,451,永遠の巫女,111,2,342,600,永遠の巫女,0.6118067978533095
21,music,454,東方怪奇談,298,1,42,454,東方怪奇談,0.4117647058823529
21,music,454,東方怪奇談,298,2,60,593,東方怪奇談,0.5882352941176471
21,music,572,フェアリー冒険譚,477,1,13,572,フェアリー冒険譚,0.65
21,music,572,フェアリー冒険譚,477,2,7,651,フェアリー冒険譚,0.35
21,music,584,魔法使いの憂鬱,189,1,200,584,魔法使いの憂鬱,0.7782101167315175
21,music,584,魔法使いの憂鬱,189,2,57,753,魔法使いの憂鬱,0.22178988326848248
21,music,585,スプートニク幻夜,367,1,41,585,スプートニク幻夜,0.640625
21,music,585,スプートニク幻夜,367,2,23,696,スプートニク幻夜,0.359375
21,music,594,エニグマティクドール,207,1,178,594,エニグマティクドール,0.7807017543859649
21,music,594,エニグマティクドール,207,2,50,718,エニグマティクドール　～ God Knows,0.21929824561403508
21,music,597,Witch of Love Potion,201,1,190,597,Witch of Love Potion,0.8189655172413793
21,music,597,Witch of Love Potion,201,2,42,719,Witch of Love Potion,0.1810344827586207
21,music,598,リーインカーネイション,100,1,331,486,Reincarnation,0.48391812865497075
21,music,598,リーインカーネイション,100,2,353,598,リーインカーネイション,0.5160818713450293
21,music,610,魔法少女十字軍,203,1,124,610,魔法少女十字軍,0.5145228215767634
21,music,610,魔法少女十字軍,203,2,117,699,魔法少女十字軍,0.4854771784232365
21,music,623,幽玄の槭樹　～ Eternal Dream,206,1,199,57,Eternal Dream　～ 幽玄の槭樹,0.8432203389830508
21,music,623,幽玄の槭樹　～ Eternal Dream,206,2,37,623,幽玄の槭樹　～ Eternal Dream,0.15677966101694915
21,music,722,AN ORDEAL FROM GOD,383,1,31,722,AN ORDEAL FROM GOD,0.5740740740740741
21,music,722,AN ORDEAL FROM GOD,383,2,23,725,神魔討綺伝 AN ORDEAL FROM GOD,0.42592592592592593
21,music,723,呑んべぇのレムリア,320,1,13,583,呑んべぇのレムリア (Retro Ver),0.14942528735632185
21,music,723,呑んべぇのレムリア,320,2,74,723,呑んべぇのレムリア,0.8505747126436781
21,music,733,夜の鳩山を飛ぶ,425,1,24,564,夜の鳩山を飛ぶ‐Power Mix,0.6
21,music,733,夜の鳩山を飛ぶ,425,2,16,733,夜の鳩山を飛ぶ,0.4
21,music,741,スモーキングドラゴン,257,1,103,741,スモーキングドラゴン,0.7103448275862069
21,music,741,スモーキングドラゴン,257,2,42,821,スモーキングドラゴン,0.2896551724137931
21,music,744,待ちわびた逢魔が時,120,1,550,744,待ちわびた逢魔が時,0.9466437177280551
21,music,744,待ちわびた逢魔が時,120,2,31,807,待ちわびた逢魔が時,0.05335628227194492
21,music,746,ルナレインボー,239,1,173,746,ルナレインボー,0.9453551912568307
21,music,746,ルナレインボー,239,2,10,786,ルナレインボー,0.0546448087431694
21,music,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,43,1,1488,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,0.8758092995879929
21,music,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,43,2,84,778,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,0.049440847557386695
21,music,747,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,43,3,127,787,あの賑やかな市場は今どこに　〜 Immemorial Marketeers,0.07474985285462037
21,music,751,虹色の世界,434,1,30,751,虹色の世界,0.8108108108108109
21,music,751,虹色の世界,434,2,7,788,虹色の世界,0.1891891891891892
21,music,772,強欲な獣のメメント,123,1,400,772,強欲な獣のメメント,0.7736943907156673
21,music,772,強欲な獣のメメント,123,2,117,811,強欲な獣のメメント,0.2263056092843327
21,music,9001,幻想科学（幻想機械）,301,1,84,622,幻想機械　～ Phantom Factory,0.8571428571428571
21,music,9001,幻想科学（幻想機械）,301,2,14,702,幻想科学　～ Doll's Phantom,0.14285714285714285
21,music,9002,恋色マスタースパーク（恋色マジック）,4,1,7707,47,恋色マスタースパーク,0.9449485041687101
21,music,9002,恋色マスタースパーク（恋色マジック）,4,2,125,62,恋色マジック,0.015326140264835704
21,music,9002,恋色マスタースパーク（恋色マジック）,4,3,34,215,恋色マジック,0.004168710152035311
21,music,9002,恋色マスタースパーク（恋色マジック）,4,4,134,306,恋色マスタースパーク,0.016429622363903874
21,music,9002,恋色マスタースパーク（恋色マジック）,4,5,91,473,恋色マジック,0.011157430112800392
21,music,9002,恋色マスタースパーク（恋色マジック）,4,6,65,761,恋色マスタースパーク,0.007969592937714567
21,music,9003,サーカスレヴァリエ（機械サーカス）,269,1,120,595,サーカスレヴァリエ,0.9230769230769231
21,music,9003,サーカスレヴァリエ（機械サーカス）,269,2,10,697,機械サーカス　～ Reverie,0.07692307692307693
21,music,9004,二色蓮花蝶,74,1,201,214,二色蓮花蝶　～ Ancients,0.18820224719101122
21,music,9004,二色蓮花蝶,74,2,148,305,二色蓮花蝶　～ Red and White,0.13857677902621723
21,music,9004,二色蓮花蝶,74,3,467,590,二色蓮花蝶　～ Red and White,0.43726591760299627
21,music,9004,二色蓮花蝶,74,4,252,706,二色蓮花蝶　～ Ancients,0.23595505617977527
21,music,9005,少女綺想曲,16,1,3719,46,少女綺想曲　～ Dream Battle,0.8933461446072544
21,music,9005,少女綺想曲,16,2,303,61,少女綺想曲　～ Capriccio,0.0727840499639683
21,music,9005,少女綺想曲,16,3,105,516,少女綺想曲　～ Capriccio,0.02522219553206822
21,music,9005,少女綺想曲,16,4,36,760,少女綺想曲,0.008647609896709103
21,music,9006,桜花之恋塚,105,1,385,591,桜花之恋塚　～ Japanese Flower,0.6987295825771325
21,music,9006,桜花之恋塚,105,2,166,716,桜花之恋塚　～ Flower of Japan,0.30127041742286753
21,music,9007,花映塚,259,1,122,93,花映塚　～ Higan Retour,0.8531468531468531
21,music,9007,花映塚,259,2,21,561,花映塚　～ after Higan Retour,0.14685314685314685
21,music,9009,アンノウンX,119,1,445,219,アンノウンX　～ Unfound Adventure,0.699685534591195
21,music,9009,アンノウンX,119,2,65,358,アンノウンX　～ Occultly Madness,0.10220125786163523
21,music,9009,アンノウンX,119,3,69,400,アンノウンX　～ Occultly Madness,0.10849056603773585
21,music,9009,アンノウンX,119,4,57,665,アンノウンX　～ Unfound Adventure,0.08962264150943396
21,music,9010,憑依華（OP曲）,409,1,7,418,異変の種子,0.14285714285714285
21,music,9010,憑依華（OP曲）,409,2,1,419,疑惑の芽生え,0.02040816326530612
21,music,9010,憑依華（OP曲）,409,3,5,421,真相へ繋がる枝葉,0.10204081632653061
21,music,9010,憑依華（OP曲）,409,4,8,422,咲き誇る憑依華,0.16326530612244897
21,music,9010,憑依華（OP曲）,409,5,28,423,舞い散る憑依華吹雪,0.5714285714285714
22,character,147,茨木 華扇,49,1,2138,147,茨木 華扇,0.9652370203160271
22,character,147,茨木 華扇,49,2,77,149,鬼華扇（奸佞邪智の鬼）,0.03476297968397291
22,music,5,おてんば恋娘,10,1,5795,5,おてんば恋娘,0.954223612712004
22,music,5,おてんば恋娘,10,2,159,99,おてんば恋娘の冒険,0.026181458916515726
22,music,5,おてんば恋娘,10,3,108,210,おてんば恋娘,0.017783632471595586
22,music,5,おてんば恋娘,10,4,11,560,おてんば恋娘の冒険,0.0018112958998847356
22,music,6,上海紅茶館　～ Chinese Tea,8,1,6764,6,上海紅茶館　～ Chinese Tea,0.9533474277660324
22,music,6,上海紅茶館　～ Chinese Tea,8,2,67,211,上海紅茶館　～ Chinese Tea,0.009443269908386188
22,music,6,上海紅茶館　～ Chinese Tea,8,3,264,615,上海紅茶館　～ Chinese Tea,0.037209302325581395
22,music,7,明治十七年の上海アリス,21,1,3434,7,明治十七年の上海アリス,0.9055907172995781
22,music,7,明治十七年の上海アリス,21,2,358,592,明治十七年の上海アリス,0.09440928270042194
22,music,8,ヴワル魔法図書館,85,1,965,8,ヴワル魔法図書館,0.912961210974456
22,music,8,ヴワル魔法図書館,85,2,55,69,ヴワル魔法図書館,0.05203405865657521
22,music,8,ヴワル魔法図書館,85,3,37,217,ヴワル魔法図書館,0.03500473036896878
22,music,9,ラクトガール　～ 少女密室,39,1,1990,9,ラクトガール　～ 少女密室,0.9029038112522686
22,music,9,ラクトガール　～ 少女密室,39,2,105,68,ラクトガール　～ 少女密室,0.04764065335753176
22,music,9,ラクトガール　～ 少女密室,39,3,61,159,ラクトガール　～ 少女密室,0.027676950998185117
22,music,9,ラクトガール　～ 少女密室,39,4,48,632,ラクトガール　～ 少女密室,0.021778584392014518
22,music,10,メイドと血の懐中時計,27,1,2798,10,メイドと血の懐中時計,0.9264900662251656
22,music,10,メイドと血の懐中時計,27,2,222,64,メイドと血の懐中時計,0.07350993377483443
22,music,11,月時計　～ ルナ・ダイアル,15,1,4487,11,月時計　～ ルナ・ダイアル,0.9460257221168037
22,music,11,月時計　～ ルナ・ダイアル,15,2,256,65,月時計　～ ルナ・ダイアル,0.05397427788319629
22,music,13,亡き王女の為のセプテット,2,1,11784,13,亡き王女の為のセプテット,0.951473556721841
22,music,13,亡き王女の為のセプテット,2,2,395,72,亡き王女の為のセプテット,0.03189341945902301
22,music,13,亡き王女の為のセプテット,2,3,206,161,亡き王女の為のセプテット,0.01663302381913605
22,music,14,魔法少女達の百年祭,26,1,2994,14,魔法少女達の百年祭,0.9822834645669292
22,music,14,魔法少女達の百年祭,26,2,54,759,魔法少女達の百年祭,0.017716535433070866
22,music,15,U.N.オーエンは彼女なのか？,1,1,14867,15,U.N.オーエンは彼女なのか？,0.9854832294842901
22,music,15,U.N.オーエンは彼女なのか？,1,2,103,599,U.N.オーエンは彼女なのか？,0.006827522206018825
22,music,15,U.N.オーエンは彼女なのか？,1,3,116,770,U.N.オーエンは彼女なのか？,0.0076892483096911044
22,music,23,ブクレシュティの人形師,98,1,708,23,ブクレシュティの人形師,0.8561064087061668
22,music,23,ブクレシュティの人形師,98,2,63,66,ブクレシュティの人形師,0.0761789600967352
22,music,23,ブクレシュティの人形師,98,3,56,157,ブクレシュティの人形師,0.06771463119709795
22,music,26,幽霊楽団　～ Phantom Ensemble,23,1,3508,26,幽霊楽団　～ Phantom Ensemble,0.933972310969116
22,music,26,幽霊楽団　～ Phantom Ensemble,23,2,248,100,幽霊楽団　～ Phantom Ensemble,0.06602768903088392
22,music,27,東方妖々夢　～ Ancient Temple,57,1,1192,27,東方妖々夢　～ Ancient Temple,0.861271676300578
22,music,27,東方妖々夢　～ Ancient Temple,57,2,71,71,東方妖々夢　～ Ancient Temple,0.05130057803468208
22,music,27,東方妖々夢　～ Ancient Temple,57,3,83,97,東方妖々夢　～ Ancient Temple,0.05997109826589595
22,music,27,東方妖々夢　～ Ancient Temple,57,4,38,604,東方妖々夢　～ Ancient Temple,0.02745664739884393
22,music,28,広有射怪鳥事　～ Till When?,32,1,2366,28,広有射怪鳥事　～ Till When?,0.92421875
22,music,28,広有射怪鳥事　～ Till When?,32,2,120,70,広有射怪鳥事　～ Till When?,0.046875
22,music,28,広有射怪鳥事　～ Till When?,32,3,74,158,広有射怪鳥事　～ Till When?,0.02890625
22,music,30,幽雅に咲かせ、墨染の桜　～ Border of Life,11,1,5124,30,幽雅に咲かせ、墨染の桜　～ Border of Life,0.92994555353902
22,music,30,幽雅に咲かせ、墨染の桜　～ Border of Life,11,2,273,73,幽雅に咲かせ、墨染の桜　～ Border of Life,0.04954627949183303
22,music,30,幽雅に咲かせ、墨染の桜　～ Border of Life,11,3,113,160,幽雅に咲かせ、墨染の桜　～ Border of Life,0.020508166969147007
22,music,33,少女幻葬　～ Necro-Fantasy,59,1,1272,33,少女幻葬　～ Necro-Fantasy,0.9650986342943855
22,music,33,少女幻葬　～ Necro-Fantasy,59,2,46,611,少女幻葬　～ Necro-Fantasy,0.03490136570561457
22,music,34,妖々跋扈　～ Who done it!,165,1,330,34,妖々跋扈　～ Who done it!,0.7932692307692307
22,music,34,妖々跋扈　～ Who done it!,165,2,40,734,妖々跋扈　～ Speed Fox!,0.09615384615384616
22,music,34,妖々跋扈　～ Who done it!,165,3,46,802,妖々跋扈　～ Who done it!,0.11057692307692307
22,music,35,ネクロファンタジア,9,1,6009,35,ネクロファンタジア,0.9301857585139319
22,music,35,ネクロファンタジア,9,2,451,643,ネクロファンタジア,0.06981424148606812
22,music,39,幻視の夜　～ Ghostly Eyes,190,1,301,39,幻視の夜　～ Ghostly Eyes,0.9647435897435898
22,music,39,幻視の夜　～ Ghostly Eyes,190,2,11,606,幻視の夜　～ Ghostly Eyes,0.035256410256410256
22,music,42,もう歌しか聞こえない,72,1,1033,42,もう歌しか聞こえない,0.8350848827809216
22,music,42,もう歌しか聞こえない,72,2,204,101,もう歌しか聞こえない　～ Flower Mix,0.16491511721907842
22,music,45,永夜の報い　～ Imperishable Night,109,1,701,45,永夜の報い　～ Imperishable Night,0.979050279329609
22,music,45,永夜の報い　～ Imperishable Night,109,2,5,359,相貌の狂い ～ Horrible Night,0.006983240223463687
22,music,45,永夜の報い　～ Imperishable Night,109,3,10,618,永夜の報い　～ Imperishable Night,0.013966480446927373
22,music,49,狂気の瞳　～ Invisible Full Moon,30,1,2498,49,狂気の瞳　～ Invisible Full Moon,0.8134158254640182
22,music,49,狂気の瞳　～ Invisible Full Moon,30,2,216,98,狂気の瞳　～ Invisible Full Moon,0.07033539563660046
22,music,49,狂気の瞳　～ Invisible Full Moon,30,3,133,164,狂気の瞳　～ Invisible Full Moon,0.043308368609573426
22,music,49,狂気の瞳　～ Invisible Full Moon,30,4,102,353,狂気の瞳　～ Invisible Full Moon,0.03321393682839466
22,music,49,狂気の瞳　～ Invisible Full Moon,30,5,122,404,狂気の瞳　～ Invisible Full Moon,0.03972647346141322
22,music,50,ヴォヤージュ1969,52,1,1387,50,ヴォヤージュ1969,0.9467576791808874
22,music,50,ヴォヤージュ1969,52,2,78,616,ヴォヤージュ1969,0.05324232081911263
22,music,51,千年幻想郷　～ History of the Moon,17,1,4275,51,千年幻想郷　～ History of the Moon,0.9868421052631579
22,music,51,千年幻想郷　～ History of the Moon,17,2,57,633,千年幻想郷　～ History of the Moon,0.013157894736842105
22,music,52,竹取飛翔　～ Lunatic Princess,19,1,4382,52,竹取飛翔　～ Lunatic Princess,0.9787804333258878
22,music,52,竹取飛翔　～ Lunatic Princess,19,2,95,626,竹取飛翔　～ Lunatic Princess,0.02121956667411213
22,music,55,月まで届け、不死の煙,6,1,8150,55,月まで届け、不死の煙,0.9776871401151631
22,music,55,月まで届け、不死の煙,6,2,110,315,月まで届け、不死の煙,0.013195777351247601
22,music,55,月まで届け、不死の煙,6,3,76,630,月まで届け不死の煙,0.009117082533589251
22,music,59,萃夢想,169,1,358,59,萃夢想,0.8972431077694235
22,music,59,萃夢想,169,2,41,204,萃夢想,0.10275689223057644
22,music,60,東方妖恋談,223,1,86,60,東方妖恋談,0.3412698412698413
22,music,60,東方妖恋談,223,2,56,154,東方妖恋談,0.2222222222222222
22,music,60,東方妖恋談,223,3,31,218,東方妖恋談,0.12301587301587301
22,music,60,東方妖恋談,223,4,79,485,東方妖恋談,0.3134920634920635
22,music,63,魔女達の舞踏会,148,1,233,63,魔女達の舞踏会,0.47648261758691207
22,music,63,魔女達の舞踏会,148,2,256,705,魔女達の舞踏会　～ Magus,0.523517382413088
22,music,67,人形裁判,37,1,2290,24,人形裁判　～ 人の形弄びし少女,0.9377559377559378
22,music,67,人形裁判,37,2,114,67,人形裁判,0.04668304668304668
22,music,67,人形裁判,37,3,38,620,人形裁判　～ 人の形弄びし少女,0.015561015561015561
22,music,74,Demystify Feast,117,1,405,74,Demystify Feast,0.627906976744186
22,music,74,Demystify Feast,117,2,240,639,Demystify Feast,0.37209302325581395
22,music,92,砕月,14,1,4046,92,砕月,0.845912607150324
22,music,92,砕月,14,2,737,163,砕月,0.15408739284967593
22,music,94,春色小径　～ Colorful Path,142,1,490,94,春色小径　～ Colorful Path,0.9459459459459459
22,music,94,春色小径　～ Colorful Path,142,2,28,256,春色小径　～ Colorful Path,0.05405405405405406
22,music,96,フラワリングナイト,20,1,3521,96,フラワリングナイト,0.8661746617466175
22,music,96,フラワリングナイト,20,2,544,156,フラワリングナイト,0.13382533825338253
22,music,102,お宇佐さまの素い幡,238,1,196,102,お宇佐さまの素い幡,0.937799043062201
22,music,102,お宇佐さまの素い幡,238,2,13,629,お宇佐さまの素い幡,0.06220095693779904
22,music,106,彼岸帰航　～ Riverside View,108,1,577,106,彼岸帰航　～ Riverside View,0.8398835516739447
22,music,106,彼岸帰航　～ Riverside View,108,2,48,166,彼岸帰航　～ Riverside View,0.06986899563318777
22,music,106,彼岸帰航　～ Riverside View,108,3,62,627,彼岸帰航　～ Riverside View,0.09024745269286755
22,music,107,六十年目の東方裁判　～ Fate of Sixty Years,38,1,2129,107,六十年目の東方裁判　～ Fate of Sixty Years,0.9646579066606252
22,music,107,六十年目の東方裁判　～ Fate of Sixty Years,38,2,78,661,六十年目の東方裁判　～ Fate of Sixty Years,0.035342093339374714
22,music,115,東の国の眠らない夜,101,1,591,115,東の国の眠らない夜,0.7596401028277635
22,music,115,東の国の眠らない夜,101,2,187,637,東の国の眠らない夜,0.2403598971722365
22,music,116,レトロスペクティブ京都,154,1,396,116,レトロスペクティブ京都,0.8319327731092437
22,music,116,レトロスペクティブ京都,154,2,80,631,レトロスペクティブ京都,0.16806722689075632
22,music,117,風神少女,35,1,625,103,風神少女　 (Short Version),0.264606265876376
22,music,117,風神少女,35,2,1390,117,風神少女,0.5884843353090601
22,music,117,風神少女,35,3,183,165,風神少女,0.07747671464860288
22,music,117,風神少女,35,4,164,559,風神少女,0.06943268416596104
22,music,124,芥川龍之介の河童　～ Candid Friend,62,1,1249,124,芥川龍之介の河童　～ Candid Friend,0.9300074460163812
22,music,124,芥川龍之介の河童　～ Candid Friend,62,2,52,262,芥川龍之介の河童　～ Candid Friend,0.0387192851824274
22,music,124,芥川龍之介の河童　～ Candid Friend,62,3,42,311,芥川龍之介の河童　～ Candid Friend,0.03127326880119136
22,music,126,妖怪の山　～ Mysterious Mountain,47,1,1538,126,妖怪の山　～ Mysterious Mountain,0.9338190649666059
22,music,126,妖怪の山　～ Mysterious Mountain,47,2,84,227,妖怪の山　～ Mysterious Mountain,0.051001821493624776
22,music,126,妖怪の山　～ Mysterious Mountain,47,3,25,303,妖怪の山　～ Mysterious Mountain,0.015179113539769277
22,music,127,少女が見た日本の原風景,49,1,1542,127,少女が見た日本の原風景,0.9747155499367889
22,music,127,少女が見た日本の原風景,49,2,40,801,少女が見た日本の原風景,0.025284450063211124
22,music,128,信仰は儚き人間の為に,25,1,2865,128,信仰は儚き人間の為に,0.9738273283480625
22,music,128,信仰は儚き人間の為に,25,2,77,209,信仰は儚き人間の為に,0.026172671651937457
22,music,129,御柱の墓場　～ Grave of Being,221,1,240,129,御柱の墓場　～ Grave of Being,0.9836065573770492
22,music,129,御柱の墓場　～ Grave of Being,221,2,4,757,御柱の墓場,0.01639344262295082
22,music,130,神さびた古戦場　～ Suwa Foughten Field,68,1,1265,130,神さびた古戦場　～ Suwa Foughten Field,0.9836702954898912
22,music,130,神さびた古戦場　～ Suwa Foughten Field,68,2,21,765,神さびた古戦場,0.016329704510108865
22,music,131,明日ハレの日、ケの昨日,53,1,1309,131,明日ハレの日、ケの昨日,0.9160251924422673
22,music,131,明日ハレの日、ケの昨日,53,2,58,213,明日ハレの日、ケの昨日,0.04058782365290413
22,music,131,明日ハレの日、ケの昨日,53,3,62,647,明日ハレの日、ケの昨日,0.04338698390482855
22,music,135,プレイヤーズスコア,311,1,51,135,プレイヤーズスコア,0.46788990825688076
22,music,135,プレイヤーズスコア,311,2,23,184,プレイヤーズスコア,0.21100917431192662
22,music,135,プレイヤーズスコア,311,3,6,202,プレイヤーズスコア,0.05504587155963303
22,music,135,プレイヤーズスコア,311,4,8,237,プレイヤーズスコア,0.07339449541284404
22,music,135,プレイヤーズスコア,311,5,9,255,プレイヤーズスコア,0.08256880733944955
22,music,135,プレイヤーズスコア,311,6,4,295,プレイヤーズスコア,0.03669724770642202
22,music,135,プレイヤーズスコア,311,7,5,352,プレイヤーズスコア,0.045871559633027525
22,music,135,プレイヤーズスコア,311,8,3,377,プレイヤーズスコア,0.027522935779816515
22,music,138,地の色は黄色,182,1,324,138,地の色は黄色,0.8548812664907651
22,music,138,地の色は黄色,182,2,55,378,地の色は黄色　～Primrose,0.14511873350923482
22,music,141,香る樹葉花,324,1,79,141,香る樹葉花,0.8144329896907216
22,music,141,香る樹葉花,324,2,18,394,至る有頂天,0.18556701030927836
22,music,149,天衣無縫,151,1,466,149,天衣無縫,0.932
22,music,149,天衣無縫,151,2,34,416,天衣無縫　～ Yellow Lily,0.068
22,music,150,有頂天変　～ Wonderful Heaven,65,1,1148,150,有頂天変　～ Wonderful Heaven,0.9487603305785124
22,music,150,有頂天変　～ Wonderful Heaven,65,2,62,406,有頂天変　～ Wonderful Heaven,0.0512396694214876
22,music,155,星の器　～ Casket of Star,128,1,247,155,星の器　～ Casket of Star,0.4236706689536878
22,music,155,星の器　～ Casket of Star,128,2,336,517,星の器　～ Casket of Star,0.5763293310463122
22,music,162,夜が降りてくる,114,1,427,75,夜が降りてくる　～ Evening Star,0.6022566995768688
22,music,162,夜が降りてくる,114,2,47,162,夜が降りてくる,0.06629055007052186
22,music,162,夜が降りてくる,114,3,132,407,夜が降りてくる　～ Evening Star,0.1861777150916784
22,music,162,夜が降りてくる,114,4,103,619,夜が降りてくる　～ Evening Star,0.14527503526093088
22,music,168,暗闇の風穴,215,1,247,168,暗闇の風穴,0.9610894941634242
22,music,168,暗闇の風穴,215,2,10,754,暗闇の風穴,0.038910505836575876
22,music,169,封じられた妖怪　～ Lost Place,249,1,168,169,封じられた妖怪　～ Lost Place,0.9438202247191011
22,music,169,封じられた妖怪　～ Lost Place,249,2,10,762,封じられた妖怪,0.056179775280898875
22,music,172,旧地獄街道を行く,115,1,669,172,旧地獄街道を行く,0.9598278335724534
22,music,172,旧地獄街道を行く,115,2,28,755,旧地獄街道を行く,0.040172166427546625
22,music,173,華のさかづき大江山,162,1,371,173,華のさかづき大江山,0.9093137254901961
22,music,173,華のさかづき大江山,162,2,37,767,華のさかづき大江山,0.09068627450980392
22,music,174,ハートフェルトファンシー,152,1,438,174,ハートフェルトファンシー,0.9584245076586433
22,music,174,ハートフェルトファンシー,152,2,19,660,ハートフェルトファンシー,0.04157549234135667
22,music,177,死体旅行　～ Be of good cheer!,118,1,635,177,死体旅行　～ Be of good cheer!,0.9577677224736049
22,music,177,死体旅行　～ Be of good cheer!,118,2,28,806,死体旅行　～ Be of good cheer!,0.042232277526395176
22,music,178,業火マントル,244,1,199,178,業火マントル,0.9707317073170731
22,music,178,業火マントル,244,2,6,756,業火マントル,0.02926829268292683
22,music,179,霊知の太陽信仰　～ Nuclear Fusion,43,1,1800,179,霊知の太陽信仰　～ Nuclear Fusion,0.9326424870466321
22,music,179,霊知の太陽信仰　～ Nuclear Fusion,43,2,107,212,霊知の太陽信仰　～ Nuclear Fusion,0.05544041450777202
22,music,179,霊知の太陽信仰　～ Nuclear Fusion,43,3,23,768,霊知の太陽信仰,0.011917098445595855
22,music,181,ハルトマンの妖怪少女,3,1,8657,181,ハルトマンの妖怪少女,0.915890816758358
22,music,181,ハルトマンの妖怪少女,3,2,482,263,ハルトマンの妖怪少女,0.05099449851883199
22,music,181,ハルトマンの妖怪少女,3,3,219,312,ハルトマンの妖怪少女,0.023169699534490055
22,music,181,ハルトマンの妖怪少女,3,4,94,654,ハルトマンの妖怪少女,0.009944985188319933
22,music,186,春の湊に,73,1,1101,186,春の湊に,0.9700440528634361
22,music,186,春の湊に,73,2,34,804,春の湊に,0.029955947136563875
22,music,189,万年置き傘にご注意を,94,1,803,189,万年置き傘にご注意を,0.9283236994219654
22,music,189,万年置き傘にご注意を,94,2,62,763,万年置き傘にご注意を,0.07167630057803469
22,music,191,時代親父とハイカラ少女,267,1,118,191,時代親父とハイカラ少女,0.7712418300653595
22,music,191,時代親父とハイカラ少女,267,2,14,258,時代親父とハイカラ少女,0.0915032679738562
22,music,191,時代親父とハイカラ少女,267,3,21,307,時代親父とハイカラ少女,0.13725490196078433
22,music,193,キャプテン・ムラサ,143,1,464,193,キャプテン・ムラサ,0.9133858267716536
22,music,193,キャプテン・ムラサ,143,2,44,764,キャプテンムラサ,0.08661417322834646
22,music,194,魔界地方都市エソテリア,197,1,306,194,魔界地方都市エソテリア,0.9444444444444444
22,music,194,魔界地方都市エソテリア,197,2,18,686,魔界地方都市エソテリア,0.05555555555555555
22,music,197,感情の摩天楼　～ Cosmic Mind,22,1,3486,197,感情の摩天楼　～ Cosmic Mind,0.9239332096474954
22,music,197,感情の摩天楼　～ Cosmic Mind,22,2,146,259,感情の摩天楼　～ Cosmic Mind,0.03869599787967135
22,music,197,感情の摩天楼　～ Cosmic Mind,22,3,74,308,感情の摩天楼　～ Cosmic Mind,0.019613040021203287
22,music,197,感情の摩天楼　～ Cosmic Mind,22,4,67,656,感情の摩天楼　～ Cosmic Mind,0.017757752451630002
22,music,198,夜空のユーフォーロマンス,144,1,437,198,夜空のユーフォーロマンス,0.8973305954825462
22,music,198,夜空のユーフォーロマンス,144,2,50,653,夜空のユーフォーロマンス,0.1026694045174538
22,music,208,悠久の蒸気機関,248,1,160,208,悠久の蒸気機関,0.8465608465608465
22,music,208,悠久の蒸気機関,248,2,29,424,悠久の蒸気機関,0.15343915343915343
22,music,216,the Grimoire of Alice,155,1,159,216,the Grimoire of Alice,0.3361522198731501
22,music,216,the Grimoire of Alice,155,2,314,551,the Grimoire of Alice,0.6638477801268499
22,music,224,妖怪モダンコロニー,342,1,84,224,妖怪モダンコロニー,0.9333333333333333
22,music,224,妖怪モダンコロニー,342,2,6,575,妖怪モダンコロニー,0.06666666666666667
22,music,226,無間の鐘　～ Infinite Nightmare,140,1,450,226,無間の鐘　～ Infinite Nightmare,0.8858267716535433
22,music,226,無間の鐘　～ Infinite Nightmare,140,2,58,646,無間の鐘　～ Infinite Nightmare,0.1141732283464567
22,music,229,可愛い大戦争のリフレーン,342,1,73,229,可愛い大戦争のリフレーン,0.8021978021978022
22,music,229,可愛い大戦争のリフレーン,342,2,18,571,可愛い大戦争のリフレーン,0.1978021978021978
22,music,231,年中夢中の好奇心,353,1,73,231,年中夢中の好奇心,0.8690476190476191
22,music,231,年中夢中の好奇心,353,2,11,576,年中夢中の好奇心,0.13095238095238096
22,music,232,真夜中のフェアリーダンス,198,1,269,232,真夜中のフェアリーダンス,0.8432601880877743
22,music,232,真夜中のフェアリーダンス,198,2,50,577,真夜中のフェアリーダンス,0.15673981191222572
22,music,233,妖精大戦争　～ Fairy Wars,235,1,181,233,妖精大戦争　～ Fairy Wars,0.7835497835497836
22,music,233,妖精大戦争　～ Fairy Wars,235,2,50,578,妖精大戦争　～ Fairy Wars,0.21645021645021645
22,music,235,メイガスナイト,55,1,1137,235,メイガスナイト,0.8257080610021786
22,music,235,メイガスナイト,55,2,128,257,メイガスナイト,0.09295570079883805
22,music,235,メイガスナイト,55,3,112,579,メイガスナイト,0.0813362381989833
