round,category,id,question,option_index,option,all,male,female
9,music,335,您的年龄阶段,5,30-40岁,0,0,0
9,music,335,您的年龄阶段,6,40岁以上,0,0,0
9,music,336,您的年龄阶段,0,未满10岁,0,0,0
9,music,336,您的年龄阶段,1,10-14岁,4,4,0
9,music,336,您的年龄阶段,2,15-19岁,42,36,6
9,music,336,您的年龄阶段,3,20-24岁,27,26,1
9,music,336,您的年龄阶段,4,25-29岁,1,0,1
9,music,336,您的年龄阶段,5,30-40岁,1,1,0
9,music,336,您的年龄阶段,6,40岁以上,0,0,0
9,music,337,您的年龄阶段,0,未满10岁,0,0,0
9,music,337,您的年龄阶段,1,10-14岁,0,0,0
9,music,337,您的年龄阶段,2,15-19岁,3,2,1
9,music,337,您的年龄阶段,3,20-24岁,4,4,0
9,music,337,您的年龄阶段,4,25-29岁,0,0,0
9,music,337,您的年龄阶段,5,30-40岁,0,0,0
9,music,337,您的年龄阶段,6,40岁以上,0,0,0
9,music,338,您的年龄阶段,0,未满10岁,0,0,0
9,music,338,您的年龄阶段,1,10-14岁,3,1,2
9,music,338,您的年龄阶段,2,15-19岁,31,22,9
9,music,338,您的年龄阶段,3,20-24岁,18,14,4
9,music,338,您的年龄阶段,4,25-29岁,5,4,1
9,music,338,您的年龄阶段,5,30-40岁,0,0,0
9,music,338,您的年龄阶段,6,40岁以上,0,0,0
9,music,339,您的年龄阶段,0,未满10岁,1,1,0
9,music,339,您的年龄阶段,1,10-14岁,12,6,6
9,music,339,您的年龄阶段,2,15-19岁,165,134,31
9,music,339,您的年龄阶段,3,20-24岁,84,67,17
9,music,339,您的年龄阶段,4,25-29岁,16,14,2
9,music,339,您的年龄阶段,5,30-40岁,3,2,1
9,music,339,您的年龄阶段,6,40岁以上,0,0,0
9,music,340,您的年龄阶段,0,未满10岁,0,0,0
9,music,340,您的年龄阶段,1,10-14岁,0,0,0
9,music,340,您的年龄阶段,2,15-19岁,9,9,0
9,music,340,您的年龄阶段,3,20-24岁,9,9,0
9,music,340,您的年龄阶段,4,25-29岁,1,1,0
9,music,340,您的年龄阶段,5,30-40岁,0,0,0
9,music,340,您的年龄阶段,6,40岁以上,0,0,0
9,music,341,您的年龄阶段,0,未满10岁,0,0,0
9,music,341,您的年龄阶段,1,10-14岁,0,0,0
9,music,341,您的年龄阶段,2,15-19岁,0,0,0
9,music,341,您的年龄阶段,3,20-24岁,1,1,0
9,music,341,您的年龄阶段,4,25-29岁,0,0,0
9,music,341,您的年龄阶段,5,30-40岁,0,0,0
9,music,341,您的年龄阶段,6,40岁以上,0,0,0
9,music,342,您的年龄阶段,0,未满10岁,0,0,0
9,music,342,您的年龄阶段,1,10-14岁,0,0,0
9,music,342,您的年龄阶段,2,15-19岁,1,1,0
9,music,342,您的年龄阶段,3,20-24岁,0,0,0
9,music,342,您的年龄阶段,4,25-29岁,0,0,0
9,music,342,您的年龄阶段,5,30-40岁,0,0,0
9,music,342,您的年龄阶段,6,40岁以上,0,0,0
9,music,343,您的年龄阶段,0,未满10岁,0,0,0
9,music,343,您的年龄阶段,1,10-14岁,0,0,0
9,music,343,您的年龄阶段,2,15-19岁,0,0,0
9,music,343,您的年龄阶段,3,20-24岁,1,1,0
9,music,343,您的年龄阶段,4,25-29岁,0,0,0
9,music,343,您的年龄阶段,5,30-40岁,0,0,0
9,music,343,您的年龄阶段,6,40岁以上,0,0,0
9,music,344,您的年龄阶段,0,未满10岁,0,0,0
9,music,344,您的年龄阶段,1,10-14岁,0,0,0
9,music,344,您的年龄阶段,2,15-19岁,0,0,0
9,music,344,您的年龄阶段,3,20-24岁,0,0,0
9,music,344,您的年龄阶段,4,25-29岁,1,1,0
9,music,344,您的年龄阶段,5,30-40岁,0,0,0
9,music,344,您的年龄阶段,6,40岁以上,0,0,0
9,music,345,您的年龄阶段,0,未满10岁,0,0,0
9,music,345,您的年龄阶段,1,10-14岁,0,0,0
9,music,345,您的年龄阶段,2,15-19岁,0,0,0
9,music,345,您的年龄阶段,3,20-24岁,0,0,0
9,music,345,您的年龄阶段,4,25-29岁,0,0,0
9,music,345,您的年龄阶段,5,30-40岁,0,0,0
9,music,345,您的年龄阶段,6,40岁以上,0,0,0
9,music,346,您的年龄阶段,0,未满10岁,0,0,0
9,music,346,您的年龄阶段,1,10-14岁,0,0,0
9,music,346,您的年龄阶段,2,15-19岁,0,0,0
9,music,346,您的年龄阶段,3,20-24岁,0,0,0
9,music,346,您的年龄阶段,4,25-29岁,0,0,0
9,music,346,您的年龄阶段,5,30-40岁,0,0,0
9,music,346,您的年龄阶段,6,40岁以上,0,0,0
9,music,347,您的年龄阶段,0,未满10岁,0,0,0
9,music,347,您的年龄阶段,1,10-14岁,0,0,0
9,music,347,您的年龄阶段,2,15-19岁,1,1,0
9,music,347,您的年龄阶段,3,20-24岁,0,0,0
9,music,347,您的年龄阶段,4,25-29岁,0,0,0
9,music,347,您的年龄阶段,5,30-40岁,0,0,0
9,music,347,您的年龄阶段,6,40岁以上,0,0,0
9,music,348,您的年龄阶段,0,未满10岁,0,0,0
9,music,348,您的年龄阶段,1,10-14岁,1,0,1
9,music,348,您的年龄阶段,2,15-19岁,2,2,0
9,music,348,您的年龄阶段,3,20-24岁,2,2,0
9,music,348,您的年龄阶段,4,25-29岁,0,0,0
9,music,348,您的年龄阶段,5,30-40岁,0,0,0
9,music,348,您的年龄阶段,6,40岁以上,0,0,0
9,music,349,您的年龄阶段,0,未满10岁,0,0,0
9,music,349,您的年龄阶段,1,10-14岁,0,0,0
9,music,349,您的年龄阶段,2,15-19岁,0,0,0
9,music,349,您的年龄阶段,3,20-24岁,0,0,0
9,music,349,您的年龄阶段,4,25-29岁,1,1,0
9,music,349,您的年龄阶段,5,30-40岁,0,0,0
9,music,349,您的年龄阶段,6,40岁以上,0,0,0
9,music,350,您的年龄阶段,0,未满10岁,0,0,0
9,music,350,您的年龄阶段,1,10-14岁,0,0,0
9,music,350,您的年龄阶段,2,15-19岁,7,6,1
9,music,350,您的年龄阶段,3,20-24岁,5,5,0
9,music,350,您的年龄阶段,4,25-29岁,0,0,0
9,music,350,您的年龄阶段,5,30-40岁,0,0,0
9,music,350,您的年龄阶段,6,40岁以上,0,0,0
9,music,351,您的年龄阶段,0,未满10岁,0,0,0
9,music,351,您的年龄阶段,1,10-14岁,0,0,0
9,music,351,您的年龄阶段,2,15-19岁,1,1,0
9,music,351,您的年龄阶段,3,20-24岁,0,0,0
9,music,351,您的年龄阶段,4,25-29岁,0,0,0
9,music,351,您的年龄阶段,5,30-40岁,0,0,0
9,music,351,您的年龄阶段,6,40岁以上,0,0,0
9,music,352,您的年龄阶段,0,未满10岁,0,0,0
9,music,352,您的年龄阶段,1,10-14岁,0,0,0
9,music,352,您的年龄阶段,2,15-19岁,5,4,1
9,music,352,您的年龄阶段,3,20-24岁,4,1,3
9,music,352,您的年龄阶段,4,25-29岁,0,0,0
9,music,352,您的年龄阶段,5,30-40岁,0,0,0
9,music,352,您的年龄阶段,6,40岁以上,0,0,0
9,music,353,您的年龄阶段,0,未满10岁,0,0,0
9,music,353,您的年龄阶段,1,10-14岁,0,0,0
9,music,353,您的年龄阶段,2,15-19岁,0,0,0
9,music,353,您的年龄阶段,3,20-24岁,0,0,0
9,music,353,您的年龄阶段,4,25-29岁,0,0,0
9,music,353,您的年龄阶段,5,30-40岁,0,0,0
9,music,353,您的年龄阶段,6,40岁以上,0,0,0
9,music,354,您的年龄阶段,0,未满10岁,0,0,0
9,music,354,您的年龄阶段,1,10-14岁,0,0,0
9,music,354,您的年龄阶段,2,15-19岁,4,3,1
9,music,354,您的年龄阶段,3,20-24岁,2,2,0
9,music,354,您的年龄阶段,4,25-29岁,0,0,0
9,music,354,您的年龄阶段,5,30-40岁,0,0,0
9,music,354,您的年龄阶段,6,40岁以上,0,0,0
9,music,355,您的年龄阶段,0,未满10岁,0,0,0
9,music,355,您的年龄阶段,1,10-14岁,1,1,0
9,music,355,您的年龄阶段,2,15-19岁,13,9,4
9,music,355,您的年龄阶段,3,20-24岁,13,11,2
9,music,355,您的年龄阶段,4,25-29岁,5,5,0
9,music,355,您的年龄阶段,5,30-40岁,0,0,0
9,music,355,您的年龄阶段,6,40岁以上,0,0,0
9,music,356,您的年龄阶段,0,未满10岁,0,0,0
9,music,356,您的年龄阶段,1,10-14岁,0,0,0
9,music,356,您的年龄阶段,2,15-19岁,20,14,6
9,music,356,您的年龄阶段,3,20-24岁,21,18,3
9,music,356,您的年龄阶段,4,25-29岁,3,2,1
9,music,356,您的年龄阶段,5,30-40岁,2,2,0
9,music,356,您的年龄阶段,6,40岁以上,0,0,0
9,music,357,您的年龄阶段,0,未满10岁,0,0,0
9,music,357,您的年龄阶段,1,10-14岁,14,8,6
9,music,357,您的年龄阶段,2,15-19岁,106,84,22
9,music,357,您的年龄阶段,3,20-24岁,74,61,13
9,music,357,您的年龄阶段,4,25-29岁,12,10,2
9,music,357,您的年龄阶段,5,30-40岁,4,4,0
9,music,357,您的年龄阶段,6,40岁以上,0,0,0
9,music,358,您的年龄阶段,0,未满10岁,0,0,0
9,music,358,您的年龄阶段,1,10-14岁,5,5,0
9,music,358,您的年龄阶段,2,15-19岁,21,20,1
9,music,358,您的年龄阶段,3,20-24岁,10,8,2
9,music,358,您的年龄阶段,4,25-29岁,0,0,0
9,music,358,您的年龄阶段,5,30-40岁,2,1,1
9,music,358,您的年龄阶段,6,40岁以上,0,0,0
9,music,359,您的年龄阶段,0,未满10岁,0,0,0
9,music,359,您的年龄阶段,1,10-14岁,1,0,1
9,music,359,您的年龄阶段,2,15-19岁,7,4,3
9,music,359,您的年龄阶段,3,20-24岁,9,8,1
9,music,359,您的年龄阶段,4,25-29岁,1,1,0
9,music,359,您的年龄阶段,5,30-40岁,0,0,0
9,music,359,您的年龄阶段,6,40岁以上,0,0,0
9,music,360,您的年龄阶段,0,未满10岁,0,0,0
9,music,360,您的年龄阶段,1,10-14岁,5,4,1
9,music,360,您的年龄阶段,2,15-19岁,67,57,10
9,music,360,您的年龄阶段,3,20-24岁,41,38,3
9,music,360,您的年龄阶段,4,25-29岁,4,4,0
9,music,360,您的年龄阶段,5,30-40岁,2,2,0
9,music,360,您的年龄阶段,6,40岁以上,0,0,0
9,music,361,您的年龄阶段,0,未满10岁,0,0,0
9,music,361,您的年龄阶段,1,10-14岁,2,0,2
9,music,361,您的年龄阶段,2,15-19岁,5,4,1
9,music,361,您的年龄阶段,3,20-24岁,3,3,0
9,music,361,您的年龄阶段,4,25-29岁,0,0,0
9,music,361,您的年龄阶段,5,30-40岁,0,0,0
9,music,361,您的年龄阶段,6,40岁以上,0,0,0
9,music,362,您的年龄阶段,0,未满10岁,0,0,0
9,music,362,您的年龄阶段,1,10-14岁,2,0,2
9,music,362,您的年龄阶段,2,15-19岁,25,18,7
9,music,362,您的年龄阶段,3,20-24岁,23,14,9
9,music,362,您的年龄阶段,4,25-29岁,6,6,0
9,music,362,您的年龄阶段,5,30-40岁,2,2,0
9,music,362,您的年龄阶段,6,40岁以上,0,0,0
9,music,363,您的年龄阶段,0,未满10岁,0,0,0
9,music,363,您的年龄阶段,1,10-14岁,5,1,4
9,music,363,您的年龄阶段,2,15-19岁,42,38,4
9,music,363,您的年龄阶段,3,20-24岁,31,24,7
9,music,363,您的年龄阶段,4,25-29岁,8,7,1
9,music,363,您的年龄阶段,5,30-40岁,1,1,0
9,music,363,您的年龄阶段,6,40岁以上,0,0,0
9,music,364,您的年龄阶段,0,未满10岁,0,0,0
9,music,364,您的年龄阶段,1,10-14岁,21,15,6
9,music,364,您的年龄阶段,2,15-19岁,166,143,23
9,music,364,您的年龄阶段,3,20-24岁,82,79,3
9,music,364,您的年龄阶段,4,25-29岁,11,10,1
9,music,364,您的年龄阶段,5,30-40岁,4,2,2
9,music,364,您的年龄阶段,6,40岁以上,0,0,0
9,music,365,您的年龄阶段,0,未满10岁,0,0,0
9,music,365,您的年龄阶段,1,10-14岁,8,5,3
9,music,365,您的年龄阶段,2,15-19岁,113,96,17
9,music,365,您的年龄阶段,3,20-24岁,51,45,6
9,music,365,您的年龄阶段,4,25-29岁,3,1,2
9,music,365,您的年龄阶段,5,30-40岁,2,2,0
9,music,365,您的年龄阶段,6,40岁以上,0,0,0
9,music,366,您的年龄阶段,0,未满10岁,0,0,0
9,music,366,您的年龄阶段,1,10-14岁,8,4,4
9,music,366,您的年龄阶段,2,15-19岁,49,38,11
9,music,366,您的年龄阶段,3,20-24岁,20,19,1
9,music,366,您的年龄阶段,4,25-29岁,0,0,0
9,music,366,您的年龄阶段,5,30-40岁,1,1,0
9,music,366,您的年龄阶段,6,40岁以上,0,0,0
9,music,367,您的年龄阶段,0,未满10岁,0,0,0
9,music,367,您的年龄阶段,1,10-14岁,9,6,3
9,music,367,您的年龄阶段,2,15-19岁,101,86,15
9,music,367,您的年龄阶段,3,20-24岁,83,76,7
9,music,367,您的年龄阶段,4,25-29岁,13,13,0
9,music,367,您的年龄阶段,5,30-40岁,1,1,0
9,music,367,您的年龄阶段,6,40岁以上,0,0,0
9,music,368,您的年龄阶段,0,未满10岁,0,0,0
9,music,368,您的年龄阶段,1,10-14岁,19,16,3
9,music,368,您的年龄阶段,2,15-19岁,159,142,17
9,music,368,您的年龄阶段,3,20-24岁,101,94,7
9,music,368,您的年龄阶段,4,25-29岁,17,15,2
9,music,368,您的年龄阶段,5,30-40岁,1,1,0
9,music,368,您的年龄阶段,6,40岁以上,0,0,0
9,music,369,您的年龄阶段,0,未满10岁,3,2,1
9,music,369,您的年龄阶段,1,10-14岁,41,28,13
9,music,369,您的年龄阶段,2,15-19岁,399,326,73
9,music,369,您的年龄阶段,3,20-24岁,286,241,45
9,music,369,您的年龄阶段,4,25-29岁,39,28,11
9,music,369,您的年龄阶段,5,30-40岁,2,0,2
9,music,369,您的年龄阶段,6,40岁以上,1,1,0
9,music,370,您的年龄阶段,0,未满10岁,4,2,2
9,music,370,您的年龄阶段,1,10-14岁,74,52,22
9,music,370,您的年龄阶段,2,15-19岁,766,664,102
9,music,370,您的年龄阶段,3,20-24岁,472,415,57
9,music,370,您的年龄阶段,4,25-29岁,68,61,7
9,music,370,您的年龄阶段,5,30-40岁,13,12,1
9,music,370,您的年龄阶段,6,40岁以上,0,0,0
9,music,371,您的年龄阶段,0,未满10岁,0,0,0
9,music,371,您的年龄阶段,1,10-14岁,3,2,1
9,music,371,您的年龄阶段,2,15-19岁,23,17,6
9,music,371,您的年龄阶段,3,20-24岁,8,6,2
9,music,371,您的年龄阶段,4,25-29岁,0,0,0
9,music,371,您的年龄阶段,5,30-40岁,0,0,0
9,music,371,您的年龄阶段,6,40岁以上,0,0,0
9,music,372,您的年龄阶段,0,未满10岁,1,0,1
9,music,372,您的年龄阶段,1,10-14岁,10,4,6
9,music,372,您的年龄阶段,2,15-19岁,52,39,13
9,music,372,您的年龄阶段,3,20-24岁,33,26,7
9,music,372,您的年龄阶段,4,25-29岁,2,2,0
9,music,372,您的年龄阶段,5,30-40岁,0,0,0
9,music,372,您的年龄阶段,6,40岁以上,0,0,0
9,music,373,您的年龄阶段,0,未满10岁,0,0,0
9,music,373,您的年龄阶段,1,10-14岁,0,0,0
9,music,373,您的年龄阶段,2,15-19岁,21,10,11
9,music,373,您的年龄阶段,3,20-24岁,8,8,0
9,music,373,您的年龄阶段,4,25-29岁,0,0,0
9,music,373,您的年龄阶段,5,30-40岁,0,0,0
9,music,373,您的年龄阶段,6,40岁以上,0,0,0
9,music,374,您的年龄阶段,0,未满10岁,0,0,0
9,music,374,您的年龄阶段,1,10-14岁,0,0,0
9,music,374,您的年龄阶段,2,15-19岁,0,0,0
9,music,374,您的年龄阶段,3,20-24岁,0,0,0
9,music,374,您的年龄阶段,4,25-29岁,0,0,0
9,music,374,您的年龄阶段,5,30-40岁,0,0,0
9,music,374,您的年龄阶段,6,40岁以上,0,0,0
9,music,375,您的年龄阶段,0,未满10岁,1,1,0
9,music,375,您的年龄阶段,1,10-14岁,44,30,14
9,music,375,您的年龄阶段,2,15-19岁,432,359,73
9,music,375,您的年龄阶段,3,20-24岁,224,191,33
9,music,375,您的年龄阶段,4,25-29岁,23,19,4
9,music,375,您的年龄阶段,5,30-40岁,4,4,0
9,music,375,您的年龄阶段,6,40岁以上,0,0,0
9,music,376,您的年龄阶段,0,未满10岁,0,0,0
9,music,376,您的年龄阶段,1,10-14岁,1,0,1
9,music,376,您的年龄阶段,2,15-19岁,6,4,2
9,music,376,您的年龄阶段,3,20-24岁,5,3,2
9,music,376,您的年龄阶段,4,25-29岁,1,1,0
9,music,376,您的年龄阶段,5,30-40岁,0,0,0
9,music,376,您的年龄阶段,6,40岁以上,0,0,0
9,music,377,您的年龄阶段,0,未满10岁,0,0,0
9,music,377,您的年龄阶段,1,10-14岁,3,1,2
9,music,377,您的年龄阶段,2,15-19岁,31,18,13
9,music,377,您的年龄阶段,3,20-24岁,11,8,3
9,music,377,您的年龄阶段,4,25-29岁,0,0,0
9,music,377,您的年龄阶段,5,30-40岁,1,0,1
9,music,377,您的年龄阶段,6,40岁以上,0,0,0
9,music,378,您的年龄阶段,0,未满10岁,0,0,0
9,music,378,您的年龄阶段,1,10-14岁,0,0,0
9,music,378,您的年龄阶段,2,15-19岁,11,9,2
9,music,378,您的年龄阶段,3,20-24岁,13,12,1
9,music,378,您的年龄阶段,4,25-29岁,1,0,1
9,music,378,您的年龄阶段,5,30-40岁,0,0,0
9,music,378,您的年龄阶段,6,40岁以上,0,0,0
9,music,379,您的年龄阶段,0,未满10岁,2,1,1
9,music,379,您的年龄阶段,1,10-14岁,14,8,6
9,music,379,您的年龄阶段,2,15-19岁,247,216,31
9,music,379,您的年龄阶段,3,20-24岁,158,136,22
9,music,379,您的年龄阶段,4,25-29岁,28,25,3
9,music,379,您的年龄阶段,5,30-40岁,7,6,1
9,music,379,您的年龄阶段,6,40岁以上,0,0,0
9,music,380,您的年龄阶段,0,未满10岁,0,0,0
9,music,380,您的年龄阶段,1,10-14岁,0,0,0
9,music,380,您的年龄阶段,2,15-19岁,1,1,0
9,music,380,您的年龄阶段,3,20-24岁,4,4,0
9,music,380,您的年龄阶段,4,25-29岁,0,0,0
9,music,380,您的年龄阶段,5,30-40岁,0,0,0
9,music,380,您的年龄阶段,6,40岁以上,0,0,0
9,music,381,您的年龄阶段,0,未满10岁,0,0,0
9,music,381,您的年龄阶段,1,10-14岁,3,1,2
9,music,381,您的年龄阶段,2,15-19岁,27,18,9
9,music,381,您的年龄阶段,3,20-24岁,19,17,2
9,music,381,您的年龄阶段,4,25-29岁,5,4,1
9,music,381,您的年龄阶段,5,30-40岁,0,0,0
9,music,381,您的年龄阶段,6,40岁以上,0,0,0
9,music,382,您的年龄阶段,0,未满10岁,0,0,0
9,music,382,您的年龄阶段,1,10-14岁,2,0,2
9,music,382,您的年龄阶段,2,15-19岁,14,12,2
9,music,382,您的年龄阶段,3,20-24岁,13,11,2
9,music,382,您的年龄阶段,4,25-29岁,3,3,0
9,music,382,您的年龄阶段,5,30-40岁,0,0,0
9,music,382,您的年龄阶段,6,40岁以上,0,0,0
9,music,383,您的年龄阶段,0,未满10岁,0,0,0
9,music,383,您的年龄阶段,1,10-14岁,0,0,0
9,music,383,您的年龄阶段,2,15-19岁,26,17,9
9,music,383,您的年龄阶段,3,20-24岁,26,25,1
9,music,383,您的年龄阶段,4,25-29岁,8,7,1
9,music,383,您的年龄阶段,5,30-40岁,1,0,1
9,music,383,您的年龄阶段,6,40岁以上,0,0,0
9,music,384,您的年龄阶段,0,未满10岁,0,0,0
9,music,384,您的年龄阶段,1,10-14岁,0,0,0
9,music,384,您的年龄阶段,2,15-19岁,6,5,1
9,music,384,您的年龄阶段,3,20-24岁,7,6,1
9,music,384,您的年龄阶段,4,25-29岁,1,1,0
9,music,384,您的年龄阶段,5,30-40岁,0,0,0
9,music,384,您的年龄阶段,6,40岁以上,0,0,0
9,music,385,您的年龄阶段,0,未满10岁,2,2,0
9,music,385,您的年龄阶段,1,10-14岁,67,55,12
9,music,385,您的年龄阶段,2,15-19岁,801,703,98
9,music,385,您的年龄阶段,3,20-24岁,429,389,40
9,music,385,您的年龄阶段,4,25-29岁,53,44,9
9,music,385,您的年龄阶段,5,30-40岁,15,12,3
9,music,385,您的年龄阶段,6,40岁以上,0,0,0
9,music,386,您的年龄阶段,0,未满10岁,0,0,0
9,music,386,您的年龄阶段,1,10-14岁,2,0,2
9,music,386,您的年龄阶段,2,15-19岁,31,24,7
9,music,386,您的年龄阶段,3,20-24岁,19,14,5
9,music,386,您的年龄阶段,4,25-29岁,2,2,0
9,music,386,您的年龄阶段,5,30-40岁,1,1,0
9,music,386,您的年龄阶段,6,40岁以上,0,0,0
9,music,387,您的年龄阶段,0,未满10岁,0,0,0
9,music,387,您的年龄阶段,1,10-14岁,6,3,3
9,music,387,您的年龄阶段,2,15-19岁,68,54,14
9,music,387,您的年龄阶段,3,20-24岁,39,31,8
9,music,387,您的年龄阶段,4,25-29岁,10,9,1
9,music,387,您的年龄阶段,5,30-40岁,0,0,0
9,music,387,您的年龄阶段,6,40岁以上,0,0,0
9,music,388,您的年龄阶段,0,未满10岁,0,0,0
9,music,388,您的年龄阶段,1,10-14岁,2,1,1
9,music,388,您的年龄阶段,2,15-19岁,22,16,6
9,music,388,您的年龄阶段,3,20-24岁,17,15,2
9,music,388,您的年龄阶段,4,25-29岁,1,1,0
9,music,388,您的年龄阶段,5,30-40岁,1,1,0
9,music,388,您的年龄阶段,6,40岁以上,0,0,0
9,music,389,您的年龄阶段,0,未满10岁,0,0,0
9,music,389,您的年龄阶段,1,10-14岁,21,13,8
9,music,389,您的年龄阶段,2,15-19岁,197,173,24
9,music,389,您的年龄阶段,3,20-24岁,143,123,20
9,music,389,您的年龄阶段,4,25-29岁,18,15,3
9,music,389,您的年龄阶段,5,30-40岁,3,2,1
9,music,389,您的年龄阶段,6,40岁以上,0,0,0
9,music,390,您的年龄阶段,0,未满10岁,0,0,0
9,music,390,您的年龄阶段,1,10-14岁,1,1,0
9,music,390,您的年龄阶段,2,15-19岁,60,52,8
9,music,390,您的年龄阶段,3,20-24岁,35,28,7
9,music,390,您的年龄阶段,4,25-29岁,3,3,0
9,music,390,您的年龄阶段,5,30-40岁,0,0,0
9,music,390,您的年龄阶段,6,40岁以上,0,0,0
9,music,391,您的年龄阶段,0,未满10岁,0,0,0
9,music,391,您的年龄阶段,1,10-14岁,1,0,1
9,music,391,您的年龄阶段,2,15-19岁,18,8,10
9,music,391,您的年龄阶段,3,20-24岁,7,5,2
9,music,391,您的年龄阶段,4,25-29岁,2,2,0
9,music,391,您的年龄阶段,5,30-40岁,0,0,0
9,music,391,您的年龄阶段,6,40岁以上,0,0,0
9,music,392,您的年龄阶段,0,未满10岁,0,0,0
9,music,392,您的年龄阶段,1,10-14岁,6,3,3
9,music,392,您的年龄阶段,2,15-19岁,98,86,12
9,music,392,您的年龄阶段,3,20-24岁,81,72,9
9,music,392,您的年龄阶段,4,25-29岁,12,12,0
9,music,392,您的年龄阶段,5,30-40岁,4,4,0
9,music,392,您的年龄阶段,6,40岁以上,0,0,0
9,music,393,您的年龄阶段,0,未满10岁,0,0,0
9,music,393,您的年龄阶段,1,10-14岁,0,0,0
9,music,393,您的年龄阶段,2,15-19岁,16,13,3
9,music,393,您的年龄阶段,3,20-24岁,11,9,2
9,music,393,您的年龄阶段,4,25-29岁,2,2,0
9,music,393,您的年龄阶段,5,30-40岁,1,1,0
9,music,393,您的年龄阶段,6,40岁以上,0,0,0
9,music,394,您的年龄阶段,0,未满10岁,0,0,0
9,music,394,您的年龄阶段,1,10-14岁,20,10,10
9,music,394,您的年龄阶段,2,15-19岁,211,169,42
9,music,394,您的年龄阶段,3,20-24岁,159,127,32
9,music,394,您的年龄阶段,4,25-29岁,20,18,2
9,music,394,您的年龄阶段,5,30-40岁,4,4,0
9,music,394,您的年龄阶段,6,40岁以上,0,0,0
9,music,395,您的年龄阶段,0,未满10岁,0,0,0
9,music,395,您的年龄阶段,1,10-14岁,5,3,2
9,music,395,您的年龄阶段,2,15-19岁,91,71,20
9,music,395,您的年龄阶段,3,20-24岁,49,43,6
9,music,395,您的年龄阶段,4,25-29岁,4,4,0
9,music,395,您的年龄阶段,5,30-40岁,2,2,0
9,music,395,您的年龄阶段,6,40岁以上,0,0,0
9,music,396,您的年龄阶段,0,未满10岁,0,0,0
9,music,396,您的年龄阶段,1,10-14岁,9,3,6
9,music,396,您的年龄阶段,2,15-19岁,108,79,29
9,music,396,您的年龄阶段,3,20-24岁,66,57,9
9,music,396,您的年龄阶段,4,25-29岁,5,5,0
9,music,396,您的年龄阶段,5,30-40岁,1,0,1
9,music,396,您的年龄阶段,6,40岁以上,0,0,0
9,music,397,您的年龄阶段,0,未满10岁,0,0,0
9,music,397,您的年龄阶段,1,10-14岁,0,0,0
9,music,397,您的年龄阶段,2,15-19岁,10,8,2
9,music,397,您的年龄阶段,3,20-24岁,11,11,0
9,music,397,您的年龄阶段,4,25-29岁,2,2,0
9,music,397,您的年龄阶段,5,30-40岁,2,1,1
9,music,397,您的年龄阶段,6,40岁以上,0,0,0
9,music,398,您的年龄阶段,0,未满10岁,0,0,0
9,music,398,您的年龄阶段,1,10-14岁,3,1,2
9,music,398,您的年龄阶段,2,15-19岁,39,26,13
9,music,398,您的年龄阶段,3,20-24岁,26,23,3
9,music,398,您的年龄阶段,4,25-29岁,1,1,0
9,music,398,您的年龄阶段,5,30-40岁,0,0,0
9,music,398,您的年龄阶段,6,40岁以上,0,0,0
9,music,399,您的年龄阶段,0,未满10岁,0,0,0
9,music,399,您的年龄阶段,1,10-14岁,12,8,4
9,music,399,您的年龄阶段,2,15-19岁,173,136,37
9,music,399,您的年龄阶段,3,20-24岁,125,109,16
9,music,399,您的年龄阶段,4,25-29岁,13,13,0
9,music,399,您的年龄阶段,5,30-40岁,5,4,1
9,music,399,您的年龄阶段,6,40岁以上,0,0,0
9,music,400,您的年龄阶段,0,未满10岁,0,0,0
9,music,400,您的年龄阶段,1,10-14岁,5,3,2
9,music,400,您的年龄阶段,2,15-19岁,120,110,10
9,music,400,您的年龄阶段,3,20-24岁,115,107,8
9,music,400,您的年龄阶段,4,25-29岁,18,16,2
9,music,400,您的年龄阶段,5,30-40岁,2,2,0
9,music,400,您的年龄阶段,6,40岁以上,0,0,0
9,music,401,您的年龄阶段,0,未满10岁,0,0,0
9,music,401,您的年龄阶段,1,10-14岁,0,0,0
9,music,401,您的年龄阶段,2,15-19岁,13,9,4
9,music,401,您的年龄阶段,3,20-24岁,7,5,2
9,music,401,您的年龄阶段,4,25-29岁,2,2,0
9,music,401,您的年龄阶段,5,30-40岁,0,0,0
9,music,401,您的年龄阶段,6,40岁以上,0,0,0
9,music,402,您的年龄阶段,0,未满10岁,0,0,0
9,music,402,您的年龄阶段,1,10-14岁,0,0,0
9,music,402,您的年龄阶段,2,15-19岁,12,8,4
9,music,402,您的年龄阶段,3,20-24岁,7,5,2
9,music,402,您的年龄阶段,4,25-29岁,0,0,0
9,music,402,您的年龄阶段,5,30-40岁,0,0,0
9,music,402,您的年龄阶段,6,40岁以上,0,0,0
9,music,403,您的年龄阶段,0,未满10岁,0,0,0
9,music,403,您的年龄阶段,1,10-14岁,0,0,0
9,music,403,您的年龄阶段,2,15-19岁,17,15,2
9,music,403,您的年龄阶段,3,20-24岁,14,12,2
9,music,403,您的年龄阶段,4,25-29岁,3,3,0
9,music,403,您的年龄阶段,5,30-40岁,0,0,0
9,music,403,您的年龄阶段,6,40岁以上,0,0,0
9,music,404,您的年龄阶段,0,未满10岁,0,0,0
9,music,404,您的年龄阶段,1,10-14岁,1,0,1
9,music,404,您的年龄阶段,2,15-19岁,33,24,9
9,music,404,您的年龄阶段,3,20-24岁,22,17,5
