round,category,id,votedate,votesex,votegeo,votepaper,complete
9,music,63,data_raw/cn_official_legacy/round_09/raw/api/items/music/63/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/63/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/63/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/63/votepaper.json,True
9,music,64,data_raw/cn_official_legacy/round_09/raw/api/items/music/64/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/64/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/64/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/64/votepaper.json,True
9,music,65,data_raw/cn_official_legacy/round_09/raw/api/items/music/65/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/65/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/65/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/65/votepaper.json,True
9,music,66,data_raw/cn_official_legacy/round_09/raw/api/items/music/66/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/66/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/66/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/66/votepaper.json,True
9,music,67,data_raw/cn_official_legacy/round_09/raw/api/items/music/67/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/67/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/67/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/67/votepaper.json,True
9,music,68,data_raw/cn_official_legacy/round_09/raw/api/items/music/68/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/68/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/68/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/68/votepaper.json,True
9,music,69,data_raw/cn_official_legacy/round_09/raw/api/items/music/69/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/69/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/69/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/69/votepaper.json,True
9,music,70,data_raw/cn_official_legacy/round_09/raw/api/items/music/70/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/70/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/70/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/70/votepaper.json,True
9,music,71,data_raw/cn_official_legacy/round_09/raw/api/items/music/71/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/71/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/71/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/71/votepaper.json,True
9,music,72,data_raw/cn_official_legacy/round_09/raw/api/items/music/72/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/72/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/72/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/72/votepaper.json,True
9,music,73,data_raw/cn_official_legacy/round_09/raw/api/items/music/73/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/73/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/73/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/73/votepaper.json,True
9,music,74,data_raw/cn_official_legacy/round_09/raw/api/items/music/74/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/74/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/74/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/74/votepaper.json,True
9,music,75,data_raw/cn_official_legacy/round_09/raw/api/items/music/75/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/75/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/75/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/75/votepaper.json,True
9,music,76,data_raw/cn_official_legacy/round_09/raw/api/items/music/76/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/76/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/76/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/76/votepaper.json,True
9,music,77,data_raw/cn_official_legacy/round_09/raw/api/items/music/77/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/77/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/77/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/77/votepaper.json,True
9,music,78,data_raw/cn_official_legacy/round_09/raw/api/items/music/78/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/78/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/78/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/78/votepaper.json,True
9,music,79,data_raw/cn_official_legacy/round_09/raw/api/items/music/79/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/79/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/79/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/79/votepaper.json,True
9,music,80,data_raw/cn_official_legacy/round_09/raw/api/items/music/80/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/80/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/80/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/80/votepaper.json,True
9,music,81,data_raw/cn_official_legacy/round_09/raw/api/items/music/81/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/81/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/81/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/81/votepaper.json,True
9,music,82,data_raw/cn_official_legacy/round_09/raw/api/items/music/82/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/82/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/82/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/82/votepaper.json,True
9,music,83,data_raw/cn_official_legacy/round_09/raw/api/items/music/83/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/83/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/83/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/83/votepaper.json,True
9,music,84,data_raw/cn_official_legacy/round_09/raw/api/items/music/84/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/84/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/84/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/84/votepaper.json,True
9,music,85,data_raw/cn_official_legacy/round_09/raw/api/items/music/85/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/85/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/85/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/85/votepaper.json,True
9,music,86,data_raw/cn_official_legacy/round_09/raw/api/items/music/86/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/86/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/86/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/86/votepaper.json,True
9,music,87,data_raw/cn_official_legacy/round_09/raw/api/items/music/87/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/87/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/87/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/87/votepaper.json,True
9,music,88,data_raw/cn_official_legacy/round_09/raw/api/items/music/88/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/88/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/88/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/88/votepaper.json,True
9,music,89,data_raw/cn_official_legacy/round_09/raw/api/items/music/89/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/89/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/89/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/89/votepaper.json,True
9,music,90,data_raw/cn_official_legacy/round_09/raw/api/items/music/90/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/90/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/90/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/90/votepaper.json,True
9,music,91,data_raw/cn_official_legacy/round_09/raw/api/items/music/91/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/91/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/91/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/91/votepaper.json,True
9,music,92,data_raw/cn_official_legacy/round_09/raw/api/items/music/92/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/92/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/92/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/92/votepaper.json,True
9,music,93,data_raw/cn_official_legacy/round_09/raw/api/items/music/93/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/93/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/93/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/93/votepaper.json,True
9,music,94,data_raw/cn_official_legacy/round_09/raw/api/items/music/94/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/94/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/94/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/94/votepaper.json,True
9,music,95,data_raw/cn_official_legacy/round_09/raw/api/items/music/95/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/95/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/95/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/95/votepaper.json,True
9,music,96,data_raw/cn_official_legacy/round_09/raw/api/items/music/96/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/96/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/96/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/96/votepaper.json,True
9,music,97,data_raw/cn_official_legacy/round_09/raw/api/items/music/97/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/97/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/97/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/97/votepaper.json,True
9,music,98,data_raw/cn_official_legacy/round_09/raw/api/items/music/98/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/98/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/98/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/98/votepaper.json,True
9,music,99,data_raw/cn_official_legacy/round_09/raw/api/items/music/99/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/99/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/99/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/99/votepaper.json,True
9,music,100,data_raw/cn_official_legacy/round_09/raw/api/items/music/100/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/100/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/100/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/100/votepaper.json,True
9,music,101,data_raw/cn_official_legacy/round_09/raw/api/items/music/101/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/101/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/101/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/101/votepaper.json,True
9,music,102,data_raw/cn_official_legacy/round_09/raw/api/items/music/102/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/102/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/102/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/102/votepaper.json,True
9,music,103,data_raw/cn_official_legacy/round_09/raw/api/items/music/103/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/103/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/103/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/103/votepaper.json,True
9,music,104,data_raw/cn_official_legacy/round_09/raw/api/items/music/104/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/104/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/104/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/104/votepaper.json,True
9,music,105,data_raw/cn_official_legacy/round_09/raw/api/items/music/105/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/105/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/105/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/105/votepaper.json,True
9,music,106,data_raw/cn_official_legacy/round_09/raw/api/items/music/106/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/106/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/106/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/106/votepaper.json,True
9,music,107,data_raw/cn_official_legacy/round_09/raw/api/items/music/107/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/107/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/107/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/107/votepaper.json,True
9,music,108,data_raw/cn_official_legacy/round_09/raw/api/items/music/108/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/108/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/108/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/108/votepaper.json,True
9,music,109,data_raw/cn_official_legacy/round_09/raw/api/items/music/109/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/109/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/109/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/109/votepaper.json,True
9,music,110,data_raw/cn_official_legacy/round_09/raw/api/items/music/110/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/110/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/110/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/110/votepaper.json,True
9,music,111,data_raw/cn_official_legacy/round_09/raw/api/items/music/111/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/111/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/111/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/111/votepaper.json,True
9,music,112,data_raw/cn_official_legacy/round_09/raw/api/items/music/112/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/112/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/112/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/112/votepaper.json,True
9,music,113,data_raw/cn_official_legacy/round_09/raw/api/items/music/113/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/113/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/113/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/113/votepaper.json,True
9,music,114,data_raw/cn_official_legacy/round_09/raw/api/items/music/114/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/114/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/114/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/114/votepaper.json,True
9,music,115,data_raw/cn_official_legacy/round_09/raw/api/items/music/115/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/115/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/115/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/115/votepaper.json,True
9,music,116,data_raw/cn_official_legacy/round_09/raw/api/items/music/116/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/116/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/116/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/116/votepaper.json,True
9,music,117,data_raw/cn_official_legacy/round_09/raw/api/items/music/117/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/117/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/117/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/117/votepaper.json,True
9,music,118,data_raw/cn_official_legacy/round_09/raw/api/items/music/118/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/118/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/118/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/118/votepaper.json,True
9,music,119,data_raw/cn_official_legacy/round_09/raw/api/items/music/119/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/119/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/119/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/119/votepaper.json,True
9,music,120,data_raw/cn_official_legacy/round_09/raw/api/items/music/120/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/120/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/120/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/120/votepaper.json,True
9,music,121,data_raw/cn_official_legacy/round_09/raw/api/items/music/121/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/121/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/121/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/121/votepaper.json,True
9,music,122,data_raw/cn_official_legacy/round_09/raw/api/items/music/122/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/122/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/122/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/122/votepaper.json,True
9,music,123,data_raw/cn_official_legacy/round_09/raw/api/items/music/123/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/123/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/123/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/123/votepaper.json,True
9,music,124,data_raw/cn_official_legacy/round_09/raw/api/items/music/124/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/124/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/124/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/124/votepaper.json,True
9,music,125,data_raw/cn_official_legacy/round_09/raw/api/items/music/125/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/125/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/125/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/125/votepaper.json,True
9,music,126,data_raw/cn_official_legacy/round_09/raw/api/items/music/126/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/126/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/126/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/126/votepaper.json,True
9,music,127,data_raw/cn_official_legacy/round_09/raw/api/items/music/127/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/127/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/127/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/127/votepaper.json,True
9,music,128,data_raw/cn_official_legacy/round_09/raw/api/items/music/128/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/128/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/128/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/128/votepaper.json,True
9,music,129,data_raw/cn_official_legacy/round_09/raw/api/items/music/129/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/129/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/129/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/129/votepaper.json,True
9,music,130,data_raw/cn_official_legacy/round_09/raw/api/items/music/130/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/130/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/130/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/130/votepaper.json,True
9,music,131,data_raw/cn_official_legacy/round_09/raw/api/items/music/131/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/131/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/131/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/131/votepaper.json,True
9,music,132,data_raw/cn_official_legacy/round_09/raw/api/items/music/132/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/132/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/132/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/132/votepaper.json,True
9,music,133,data_raw/cn_official_legacy/round_09/raw/api/items/music/133/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/133/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/133/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/133/votepaper.json,True
9,music,134,data_raw/cn_official_legacy/round_09/raw/api/items/music/134/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/134/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/134/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/134/votepaper.json,True
9,music,135,data_raw/cn_official_legacy/round_09/raw/api/items/music/135/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/135/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/135/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/135/votepaper.json,True
9,music,136,data_raw/cn_official_legacy/round_09/raw/api/items/music/136/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/136/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/136/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/136/votepaper.json,True
9,music,137,data_raw/cn_official_legacy/round_09/raw/api/items/music/137/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/137/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/137/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/137/votepaper.json,True
9,music,138,data_raw/cn_official_legacy/round_09/raw/api/items/music/138/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/138/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/138/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/138/votepaper.json,True
9,music,139,data_raw/cn_official_legacy/round_09/raw/api/items/music/139/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/139/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/139/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/139/votepaper.json,True
9,music,140,data_raw/cn_official_legacy/round_09/raw/api/items/music/140/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/140/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/140/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/140/votepaper.json,True
9,music,141,data_raw/cn_official_legacy/round_09/raw/api/items/music/141/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/141/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/141/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/141/votepaper.json,True
9,music,142,data_raw/cn_official_legacy/round_09/raw/api/items/music/142/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/142/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/142/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/142/votepaper.json,True
9,music,143,data_raw/cn_official_legacy/round_09/raw/api/items/music/143/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/143/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/143/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/143/votepaper.json,True
9,music,144,data_raw/cn_official_legacy/round_09/raw/api/items/music/144/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/144/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/144/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/144/votepaper.json,True
9,music,145,data_raw/cn_official_legacy/round_09/raw/api/items/music/145/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/145/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/145/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/145/votepaper.json,True
9,music,146,data_raw/cn_official_legacy/round_09/raw/api/items/music/146/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/146/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/146/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/146/votepaper.json,True
9,music,147,data_raw/cn_official_legacy/round_09/raw/api/items/music/147/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/147/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/147/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/147/votepaper.json,True
9,music,148,data_raw/cn_official_legacy/round_09/raw/api/items/music/148/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/148/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/148/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/148/votepaper.json,True
9,music,149,data_raw/cn_official_legacy/round_09/raw/api/items/music/149/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/149/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/149/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/149/votepaper.json,True
9,music,150,data_raw/cn_official_legacy/round_09/raw/api/items/music/150/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/150/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/150/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/150/votepaper.json,True
9,music,151,data_raw/cn_official_legacy/round_09/raw/api/items/music/151/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/151/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/151/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/151/votepaper.json,True
9,music,152,data_raw/cn_official_legacy/round_09/raw/api/items/music/152/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/152/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/152/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/152/votepaper.json,True
9,music,153,data_raw/cn_official_legacy/round_09/raw/api/items/music/153/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/153/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/153/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/153/votepaper.json,True
9,music,154,data_raw/cn_official_legacy/round_09/raw/api/items/music/154/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/154/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/154/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/154/votepaper.json,True
9,music,155,data_raw/cn_official_legacy/round_09/raw/api/items/music/155/votedate.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/155/votesex.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/155/votegeo.json,data_raw/cn_official_legacy/round_09/raw/api/items/music/155/votepaper.json,True
