original_path,archive_path,bytes,sha256,reason,replacement_or_reference,archived_at
"cache_data/9a862245648b0f493a5bf7d5580d2bb6.txt","archive_legacy/tag_analysis_v1/cache_data/9a862245648b0f493a5bf7d5580d2bb6.txt","17775","2e6f6f6150018c51116d27eb2f3d81a5bb2fa4ebf849fb36060551f60485535f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/9d2473beae02e31193ed348a4bf3ab87.txt","archive_legacy/tag_analysis_v1/cache_data/9d2473beae02e31193ed348a4bf3ab87.txt","20728","2118e444be78209d280daf16b2b24129066a8055e6e50b41b532466d4017346c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/9d805265e788b0140d4548b9a85a9234.txt","archive_legacy/tag_analysis_v1/cache_data/9d805265e788b0140d4548b9a85a9234.txt","6705","411f9da161994ae353503a2c301bf8e006b1d9a9218f4a333b0e8b1e24ef7d74","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/9dab9709cd41d9d2457448c7d536384e.txt","archive_legacy/tag_analysis_v1/cache_data/9dab9709cd41d9d2457448c7d536384e.txt","26187","5ed26418bf191e43970100a0afc24bf8dc6fb1d67b4e470bde5500cffa4e3a53","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/9e28c81b45928881015d8f40fb4b8183.txt","archive_legacy/tag_analysis_v1/cache_data/9e28c81b45928881015d8f40fb4b8183.txt","6417","21b930f71310fd2761f9e53962d2f5fe7f7cff49a58576504fedeb748c87c6ed","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/9f0b25a44b55ba37c8df9401bd96dcbf.txt","archive_legacy/tag_analysis_v1/cache_data/9f0b25a44b55ba37c8df9401bd96dcbf.txt","34007","9627ce65c472b2aa6a2acf119e81ee5bf454bf3f6a619dcf70907c43540d682f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/9fbacf4babaf19e359c9db885d68cac4.txt","archive_legacy/tag_analysis_v1/cache_data/9fbacf4babaf19e359c9db885d68cac4.txt","8663","7411204adc524cfeebd8e8d7d7e291025232ab562e6bc8edb6676c37306e3e48","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/a37d5cdda16d38440b623002bad07380.txt","archive_legacy/tag_analysis_v1/cache_data/a37d5cdda16d38440b623002bad07380.txt","26915","00d6099fc6e090f802091e7fe663cb536b66b5811f6a0264abd4a0e160a43d0f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/a47e4ce926cbbc957539b20158e64dfc.txt","archive_legacy/tag_analysis_v1/cache_data/a47e4ce926cbbc957539b20158e64dfc.txt","66154","d57b8b3fc88f041751c2a407ef76da54a194b94b03dfbbae74117325ce28c3aa","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/a802c66e814e436bafe52ff4110c4276.txt","archive_legacy/tag_analysis_v1/cache_data/a802c66e814e436bafe52ff4110c4276.txt","6439","3815311cc919695c2aea54eafaff3e0662b9255c635d798cddb6b95b0328be69","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/a9ff8e3f92e13d71e76ff1a73aa7e817.txt","archive_legacy/tag_analysis_v1/cache_data/a9ff8e3f92e13d71e76ff1a73aa7e817.txt","21702","9c666466966fef8e608f9cb4de2f462b510ef8d32863f5139dd88a5a9f464192","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/aa2f3a2d8f291e8704602f6b43f70b97.txt","archive_legacy/tag_analysis_v1/cache_data/aa2f3a2d8f291e8704602f6b43f70b97.txt","68224","bba5210e0a59fb896fdf26abffd9f694b54b7855270ad838620b2ac90efebf83","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/aa53e63e32b47c9984fa1163c80b37ff.txt","archive_legacy/tag_analysis_v1/cache_data/aa53e63e32b47c9984fa1163c80b37ff.txt","82573","f101109edc39056ea1f4b6e977a2689bb4617fd4261250784af2f2852a053495","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/aa7cddb946d1ba1e2a94811a596d7c33.txt","archive_legacy/tag_analysis_v1/cache_data/aa7cddb946d1ba1e2a94811a596d7c33.txt","7951","989bbfca5815076debe9287b99bfac151dce6da15c9efd3d9decb7420f5e7574","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/ab718b389e9f35721c3e799ce3ff40ed.txt","archive_legacy/tag_analysis_v1/cache_data/ab718b389e9f35721c3e799ce3ff40ed.txt","21625","03c9cc3a7f1ca9b3c232334f16c1f1f111ee5a98b714dee7623a8e811f6e8194","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/ac36e46ad0b4bf597a3b262cea2a0505.txt","archive_legacy/tag_analysis_v1/cache_data/ac36e46ad0b4bf597a3b262cea2a0505.txt","37897","71ef30bf71e044bf7bb095b54562ecbbe1e8cc013a932df7fc70bb300bca029c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/aceca40b9314ba2c502ba98982a40836.txt","archive_legacy/tag_analysis_v1/cache_data/aceca40b9314ba2c502ba98982a40836.txt","44349","52ddff2506ba50e7958d3b960088292f1025a6512fcdcc121baef1b3476d7287","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/add7dd77303c8e5532b869b8f1076eeb.txt","archive_legacy/tag_analysis_v1/cache_data/add7dd77303c8e5532b869b8f1076eeb.txt","43185","a501f5b35639f9aa227ae88abeb7e2d2441fb216f86d16e03f58417cc224608d","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/ae35b02c18ef357920fc9cf271bb5813.txt","archive_legacy/tag_analysis_v1/cache_data/ae35b02c18ef357920fc9cf271bb5813.txt","9515","04d721eb55de80bc38a367e8d025ed70cabf20e51854c1bf893f94d792f85e78","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/ae71fd13029f52dfd82bd454c2014fa0.txt","archive_legacy/tag_analysis_v1/cache_data/ae71fd13029f52dfd82bd454c2014fa0.txt","9402","6aff480156fceb4a6b375f97a9da25c1632d48d726d13006814ce2a6ed038a81","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/aef302b4b0a5093dd983d4b49381f042.txt","archive_legacy/tag_analysis_v1/cache_data/aef302b4b0a5093dd983d4b49381f042.txt","6596","eed76a32f831b778844210ab1db209743a185008a6c8d9257f26118f4685502d","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/af19c2a85632d5701576c4209473cd0f.txt","archive_legacy/tag_analysis_v1/cache_data/af19c2a85632d5701576c4209473cd0f.txt","21290","10e6146b5671623580956e142b01261ad7b01a3e213216705dc5c3ad8a7f102a","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/affa6d5997cd7e731939904ef1f1fc43.txt","archive_legacy/tag_analysis_v1/cache_data/affa6d5997cd7e731939904ef1f1fc43.txt","7125","a423094923a2667ddec86b77508ea3fdf3e08cedbb6e0ab453a50c91e045c953","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b05385937038c3705ad0a3d46f9fa512.txt","archive_legacy/tag_analysis_v1/cache_data/b05385937038c3705ad0a3d46f9fa512.txt","62707","ffca2fe01ce56367b374a1f3e3650c988710fcf78724c1b2cf0b109451da440a","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b141d34ba11a63ad59e3d638cd06b3af.txt","archive_legacy/tag_analysis_v1/cache_data/b141d34ba11a63ad59e3d638cd06b3af.txt","20824","24df5b6c66001f9c6a87b77e142b2d4d43550f5c42469875886ce5d5e51ac122","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b216b1425f914a9435112a3d45bc10b8.txt","archive_legacy/tag_analysis_v1/cache_data/b216b1425f914a9435112a3d45bc10b8.txt","96236","f30f713a76a6ef8a080f25611e76de707f364d0032b327f889d4be1edeb61511","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b316dc8cab788e004c2351510301b26c.txt","archive_legacy/tag_analysis_v1/cache_data/b316dc8cab788e004c2351510301b26c.txt","6522","a5bbd98d7252a2987493cf37714a44476007cad49636826761a9b7dc4c688ef4","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b324ca04dac8f4b901878a768ea6deed.txt","archive_legacy/tag_analysis_v1/cache_data/b324ca04dac8f4b901878a768ea6deed.txt","25257","a24c2b70eaa121a24a911e069c1ac59c326e222e4fc12673f41b58301bff6748","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b3b942e5dbb2e621e26fe7bb2b401da3.txt","archive_legacy/tag_analysis_v1/cache_data/b3b942e5dbb2e621e26fe7bb2b401da3.txt","8875","754ba0278fb97bcdce14e3f72ece19f88ba27635df71203ee1fbef208872c533","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b45fdc837df4217994b62addc57740a6.txt","archive_legacy/tag_analysis_v1/cache_data/b45fdc837df4217994b62addc57740a6.txt","65204","e2aecb3f9b33bce9b9f20304e423389803ee0493efe8cfa2649ef668c448b919","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b4a3f76fbd8d7a726a1cf201de8aea1c.txt","archive_legacy/tag_analysis_v1/cache_data/b4a3f76fbd8d7a726a1cf201de8aea1c.txt","7956","80d14ad4ad247d3c3ea6e9c23912fb55ee0c039ad28bff2021e2bd92105917d5","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b4da14ffbd684d53e3bd9b7eee5d4250.txt","archive_legacy/tag_analysis_v1/cache_data/b4da14ffbd684d53e3bd9b7eee5d4250.txt","23713","f235e5fb1589d3b1db7f789dfa6480b42d895626c73214cce1f8fee64ca28ef3","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b62869702fb0e13ecb1b4869ae885bc3.txt","archive_legacy/tag_analysis_v1/cache_data/b62869702fb0e13ecb1b4869ae885bc3.txt","26792","36671dc3da0cef7094340e3b60e4995110109207dbdce9fe6dd27de616a5bfec","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b88ae10b1cf1e168c5a2949fb3c1c483.txt","archive_legacy/tag_analysis_v1/cache_data/b88ae10b1cf1e168c5a2949fb3c1c483.txt","8010","32885c3104c9c92883c8486e11fabbc0d7efa0a4c655ce82d03938da30ed92ad","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b8e449d36228aca2fa99bb7dcc988a6d.txt","archive_legacy/tag_analysis_v1/cache_data/b8e449d36228aca2fa99bb7dcc988a6d.txt","7508","050543a642969dd8af44960eb08207ec42456279157e515857371610d3c89932","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b94012363e7cf22fde3e65efa6f9a029.txt","archive_legacy/tag_analysis_v1/cache_data/b94012363e7cf22fde3e65efa6f9a029.txt","6829","e30a607f662e5e54845078e9e147e9dd7f5060bf33d34bfdfcbd3628f64d0f9e","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b94311f64515effde7cb07771cbc6672.txt","archive_legacy/tag_analysis_v1/cache_data/b94311f64515effde7cb07771cbc6672.txt","12383","824f0dcfd071f86a92ea80ecf0230df7eb64216c47a5f76f7d74847174089594","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/b951243e4fbc55d5c841ea2edeab9f6e.txt","archive_legacy/tag_analysis_v1/cache_data/b951243e4fbc55d5c841ea2edeab9f6e.txt","36594","52a4ef04867ee78a8d1e6bbbb75a15e535171dea2eea31e66111d5c22d467a29","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/ba79a3e55829ac667029c2bc9809e63f.txt","archive_legacy/tag_analysis_v1/cache_data/ba79a3e55829ac667029c2bc9809e63f.txt","45360","207b099e818b19cbbf97f15e449bf67e0d9394f1c21fb0e53c0c907d372d1cae","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/ba823234c3880c4ccb03102c71ebab78.txt","archive_legacy/tag_analysis_v1/cache_data/ba823234c3880c4ccb03102c71ebab78.txt","11403","002056fa55b39d3d5d57f683e527bf12df49c8f814183ee4c249e362d650d8ac","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/bdbf2e8e8560c3f7fcd0a4fb2532f423.txt","archive_legacy/tag_analysis_v1/cache_data/bdbf2e8e8560c3f7fcd0a4fb2532f423.txt","50047","6136fa9adb880092a6c5f612d2ab754c2bfefea9be95cf9a88ad81709e72013c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/be57ada7f85f834c9a936843e3805923.txt","archive_legacy/tag_analysis_v1/cache_data/be57ada7f85f834c9a936843e3805923.txt","23920","89e7baa13a441b1e59357a50191aadc0ae675501822e167338fe399a1619da1f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/bf14a4260cc1e8c0e1f3b5868eb62e20.txt","archive_legacy/tag_analysis_v1/cache_data/bf14a4260cc1e8c0e1f3b5868eb62e20.txt","11458","00d8c0bf9537a9faffbb97665852329c648cb88d15fcf19a9c2d237c0e580d2e","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/bf9c3fba88e7d163fa89df1cd07e2989.txt","archive_legacy/tag_analysis_v1/cache_data/bf9c3fba88e7d163fa89df1cd07e2989.txt","16191","774b0172bb3eb3574b825c03798ad67bc58f56f5f25cbea6e7b382e26073781f","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c0d80ea0d8d55792c9dd1f4e4df3299c.txt","archive_legacy/tag_analysis_v1/cache_data/c0d80ea0d8d55792c9dd1f4e4df3299c.txt","25504","7830667c6c028fa4659d170f5cff6b0ae859fe1e2b88c7120e589d0a5b2890c5","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c11f1f1dd2199ce025f04867be73ce5f.txt","archive_legacy/tag_analysis_v1/cache_data/c11f1f1dd2199ce025f04867be73ce5f.txt","35571","b92d99759b3358c81632532d1736b4ad61ca3e47be4923dfb8db3b6967a0fd44","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c14df3331688129cba1afed1071c63ad.txt","archive_legacy/tag_analysis_v1/cache_data/c14df3331688129cba1afed1071c63ad.txt","17652","592d2be97af6b03d52340efebec2a4099c032889e109ffa399bed263d7ebb4f5","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c14fb088c346ed9bc82b616863312bb8.txt","archive_legacy/tag_analysis_v1/cache_data/c14fb088c346ed9bc82b616863312bb8.txt","7235","a4b754dafa6285daa0e0c0c31a658512bf3a91244c8edd158aa863df79941d54","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c1bffecd2bbca92fdd20a7e921b786cc.txt","archive_legacy/tag_analysis_v1/cache_data/c1bffecd2bbca92fdd20a7e921b786cc.txt","7909","430ed610541a55c62a81f170468777af4646dc60b820dff8847249590ac71057","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c3c6a350bf0dd9f2c9fce7953278d7e1.txt","archive_legacy/tag_analysis_v1/cache_data/c3c6a350bf0dd9f2c9fce7953278d7e1.txt","8028","3b969e58974205f94ab0a414a5f45b5152af8b68c0138863428f0bf8bcbc4d1e","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c3dc9bd8c3bbb5774fd3ebe8004239f6.txt","archive_legacy/tag_analysis_v1/cache_data/c3dc9bd8c3bbb5774fd3ebe8004239f6.txt","39524","1d9e2641d554dd7e17828c443a44d948d3594e613174696a7a89519a7bd89235","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c420a20331f593e04dc822e545d94e92.txt","archive_legacy/tag_analysis_v1/cache_data/c420a20331f593e04dc822e545d94e92.txt","8023","60d5380878a75cdc58ec3b8d3db047bf2c15dcbc4730423bfb1b963a1238919b","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c49eb024dde9dee0764d5a0fb7f2ad5d.txt","archive_legacy/tag_analysis_v1/cache_data/c49eb024dde9dee0764d5a0fb7f2ad5d.txt","30537","ebee7981cba45363cf3d4477007986e353917de74b329bfe6c00cb6aa6ab0cdd","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c4a0db1781270b2ab594171e5eb37ee1.txt","archive_legacy/tag_analysis_v1/cache_data/c4a0db1781270b2ab594171e5eb37ee1.txt","48761","c02f53ab8259aa2836fc6d495376f1dc0b2f169808c257b3df0612af7ad41bb5","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c4a24994884b730679ab8572d1301add.txt","archive_legacy/tag_analysis_v1/cache_data/c4a24994884b730679ab8572d1301add.txt","71759","c2998788d279e87f3dc4b7fea10a770f09aada2cbc353f8a657262932f171ae6","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c53319d60cdae936cab497c12d675ea5.txt","archive_legacy/tag_analysis_v1/cache_data/c53319d60cdae936cab497c12d675ea5.txt","6154","bb569103bbe77754c877571fd8c288d2a89d28debb8a4fdf3f3b3aa6c43ee4b1","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c6e76ee4c3411a5c22d6f109f6e88865.txt","archive_legacy/tag_analysis_v1/cache_data/c6e76ee4c3411a5c22d6f109f6e88865.txt","12858","53235940665ea317406f3aab7035889e4290994369c1bb1d6ac4e2451ae6062a","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c78ba01342e5ff2086bae8e7af704f88.txt","archive_legacy/tag_analysis_v1/cache_data/c78ba01342e5ff2086bae8e7af704f88.txt","27073","cc930e74bb1c7d0b7cd0a236ade570345a3e50091ac554b05470200f8916fd1c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/c8e97dc27c4fc5945ba0da8f542f8a7b.txt","archive_legacy/tag_analysis_v1/cache_data/c8e97dc27c4fc5945ba0da8f542f8a7b.txt","6908","aabc1e2251fcdbcc03662292dfdd3ee1e06dada25bdf30d791c5008c5b28d644","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"cache_data/ca11ca07367ea579b62549783d37c510.txt","archive_legacy/tag_analysis_v1/cache_data/ca11ca07367ea579b62549783d37c510.txt","30183","c8a07360204a5ff4eac8e553317bbcf0a71bf78fa38ba16cac810095768812b0","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
