region,round,round_status,poll_period,character_cn,character_cn_raw,character_jp,rank,candidate_count,top_percentile,points_jp,primary_jp,official_support_jp,votes_cn,primary_cn,weighted_score_cn,community_event_count,community_event_ids,community_platforms,comment_or_danmaku_sample_count,evidence_status,timeline_limit
jp,15,complete,2019-01-27—2019-02-02,犬走椛,犬走椛,犬走 椛,21,186,89.1892,2394,406,14,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,红美铃,红美铃,紅 美鈴,22,186,88.6486,2366,381,20,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,四季映姬·夜摩仙那度,四季映姬·夜摩仙那度,四季映姫・ヤマザナドゥ,23,186,88.1081,2295,295,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,琪露诺,琪露诺,チルノ,24,186,87.5676,2264,397,18,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,露米娅,露米娅,ルーミア,25,186,87.027,2215,362,11,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,宇佐见莲子,宇佐见莲子,宇佐見 蓮子,26,186,86.4865,2212,244,8,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,风见幽香,风见幽香,風見 幽香,27,186,85.9459,2120,304,19,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,纯狐,纯狐,純狐,28,186,85.4054,2100,240,5,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,洩矢诹访子,洩矢诹访子,洩矢 諏訪子,29,186,84.8649,1945,258,10,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,稀神探女,稀神探女,稀神 サグメ,30,186,84.3243,1856,159,7,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,鬼人正邪,鬼人正邪,鬼人 正邪,31,186,83.7838,1821,296,9,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,灵乌路空,灵乌路空,霊烏路 空,32,186,83.2432,1688,226,4,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,水桥帕露西,水桥帕露西,水橋 パルスィ,33,186,82.7027,1666,261,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,赫卡提亚·拉碧斯拉祖利,赫卡提亚·拉碧斯拉祖利,ヘカーティア・ラピスラズリ,34,186,82.1622,1615,140,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,蓬莱山辉夜,蓬莱山辉夜,蓬莱山 輝夜,35,186,81.6216,1602,213,5,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,依神女苑,依神女苑,依神女苑,36,186,81.0811,1590,118,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,河城荷取,河城荷取,河城 にとり,37,186,80.5405,1589,214,9,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,哆来咪·苏伊特,哆来咪·苏伊特,ドレミー・スイート,38,186,80.0,1564,138,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,八云蓝,八云蓝,八雲 藍,39,186,79.4595,1545,217,5,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,丰聪耳神子,丰聪耳神子,豊聡耳 神子,40,186,78.9189,1532,208,4,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,物部布都,物部布都,物部 布都,41,186,78.3784,1523,182,4,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,封兽鵺,封兽鵺,封獣 ぬえ,42,186,77.8378,1462,174,4,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,伊吹萃香,伊吹萃香,伊吹 萃香,43,186,77.2973,1457,164,5,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,克劳恩皮丝,克劳恩皮丝,クラウンピース,44,186,76.7568,1427,78,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,圣白莲,圣白莲,聖 白蓮,45,186,76.2162,1393,128,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,玛艾露贝莉·赫恩,玛艾露贝莉·赫恩,マエリベリー・ハーン,46,186,75.6757,1348,67,4,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,今泉影狼,今泉影狼,今泉 影狼,47,186,75.1351,1331,124,6,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,摩多罗隐岐奈,摩多罗隐岐奈,摩多羅隠岐奈,48,186,74.5946,1319,97,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,茨木华扇,茨木华扇,茨木 華扇,49,186,74.0541,1275,98,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,火焰猫燐,火焰猫燐,火焔猫 燐,50,186,73.5135,1260,112,6,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,键山雏,键山雏,鍵山 雛,51,186,72.973,1257,207,6,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,宇佐见堇子,宇佐见堇子,宇佐見 菫子,52,186,72.4324,1175,82,4,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,娜兹玲,娜兹玲,ナズーリン,53,186,71.8919,1119,138,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,上白泽慧音,上白泽慧音,上白沢 慧音,54,186,71.3514,1079,108,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,永江衣玖,永江衣玖,永江 衣玖,55,186,70.8108,1068,130,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,大妖精,大妖精,大妖精,56,186,70.2703,1067,139,7,,,,0,,,3,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,米斯蒂娅·萝蕾拉,米斯蒂娅·萝蕾拉,ミスティア・ローレライ,57,186,69.7297,1040,158,11,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,八意永琳,八意永琳,八意 永琳,58,186,69.1892,1014,100,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,本居小铃,本居小铃,本居 小鈴,59,186,68.6486,958,48,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,高丽野阿吽,高丽野阿吽,高麗野あうん,60,186,68.1081,945,44,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,霍青娥,霍青娥,霍 青娥,61,186,67.5676,929,67,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,姬海棠果,姬海棠果,姫海棠 はたて,62,186,67.027,926,67,6,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,橙,橙,橙,63,186,66.4865,909,101,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,赤蛮奇,赤蛮奇,赤蛮奇,64,186,65.9459,870,91,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,小恶魔,小恶魔,小悪魔,65,186,65.4054,862,76,5,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,少名针妙丸,少名针妙丸,少名 針妙丸,66,186,64.8649,859,68,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,小野塚小町,小野塚小町,小野塚 小町,67,186,64.3243,850,74,5,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,苏我屠自古,苏我屠自古,蘇我 屠自古,68,186,63.7838,781,86,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,村纱水蜜,村纱水蜜,村紗 水蜜,69,186,63.2432,762,85,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,因幡天为（因幡帝）,因幡天为（因幡帝）,因幡 てゐ,70,186,62.7027,761,62,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,堀川雷鼓,堀川雷鼓,堀川 雷鼓,71,186,62.1622,759,68,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,稗田阿求,稗田阿求,稗田 阿求,72,186,61.6216,758,73,1,,,,2,x_akyuu_death_2018;x_akyuu_death_2020,X,0,curated_evidence_attached,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,易者,易者,易者,73,186,61.0811,756,48,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,幽谷响子,幽谷响子,幽谷 響子,74,186,60.5405,719,52,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,二岩猯藏,二岩猯藏,二ッ岩 マミゾウ,75,186,60.0,688,46,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,八坂神奈子,八坂神奈子,八坂 神奈子,76,186,59.4595,685,74,6,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,星熊勇仪,星熊勇仪,星熊 勇儀,77,186,58.9189,675,57,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,寅丸星,寅丸星,寅丸 星,78,186,58.3784,627,82,15,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,森近霖之助,森近霖之助,森近 霖之助,79,186,57.8378,612,72,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,露娜萨·普莉兹姆利巴,露娜萨·普莉兹姆利巴,ルナサ・プリズムリバー,80,186,57.2973,590,66,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,秋静叶,秋静叶,秋 静葉,81,186,56.7568,584,55,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,神绮,神绮,神綺,82,186,56.2162,567,32,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,冈崎梦美,冈崎梦美,岡崎 夢美,83,186,55.6757,538,47,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,秋穰子,秋穰子,秋 穣子,84,186,55.1351,537,44,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,莉格露·奈特巴格,莉格露·奈特巴格,リグル・ナイトバグ,85,186,54.5946,529,134,10,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,若鹭姬,若鹭姬,わかさぎ姫,86,186,54.0541,518,30,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,魅魔,魅魔,魅魔,87,186,53.5135,488,42,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,黑谷山女,黑谷山女,黒谷 ヤマメ,87,186,53.5135,488,63,9,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,丁礼田舞,丁礼田舞,丁礼田舞,89,186,52.4324,487,17,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,宫古芳香,宫古芳香,宮古 芳香,90,186,51.8919,479,43,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,绵月依姬,绵月依姬,綿月 依姫,91,186,51.3514,476,45,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,莉莉霍瓦特（莉莉白）,莉莉霍瓦特（莉莉白）,リリーホワイト,92,186,50.8108,473,67,7,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,爱塔妮缇拉尔瓦,爱塔妮缇拉尔瓦,エタニティラルバ,93,186,50.2703,467,23,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,梅蒂欣·梅兰可莉,梅蒂欣·梅兰可莉,メディスン・メランコリー,94,186,49.7297,463,61,5,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,尔子田里乃,尔子田里乃,爾子田里乃,95,186,49.1892,453,20,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,矢田寺成美,矢田寺成美,矢田寺成美,96,186,48.6486,445,16,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,露娜切露德,露娜切露德,ルナチャイルド,97,186,48.1081,441,20,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,清兰,清兰,清蘭,98,186,47.5676,439,27,11,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,蕾蒂·霍瓦特洛克,蕾蒂·霍瓦特洛克,レティ・ホワイトロック,99,186,47.027,413,58,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,云居一轮,云居一轮,雲居 一輪,100,186,46.4865,404,55,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,九十九弁弁,九十九弁弁,九十九 弁々,101,186,45.9459,390,27,7,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,斯塔萨菲雅,斯塔萨菲雅,スターサファイア,102,186,45.4054,369,36,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,幻月,幻月,幻月,103,186,44.8649,362,32,4,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,桑尼米尔克,桑尼米尔克,サニーミルク,104,186,44.3243,318,19,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,铃瑚,铃瑚,鈴瑚,105,186,43.7838,313,18,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,莉莉卡·普莉兹姆利巴,莉莉卡·普莉兹姆利巴,リリカ・プリズムリバー,106,186,43.2432,291,35,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,九十九八桥,九十九八桥,九十九 八橋,107,186,42.7027,289,38,9,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,绵月丰姬,绵月丰姬,綿月 豊姫,108,186,42.1622,285,33,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,梅露兰·普莉兹姆利巴,梅露兰·普莉兹姆利巴,メルラン・プリズムリバー,109,186,41.6216,258,25,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,无名的读书妖怪（朱鹭子）,无名的读书妖怪（朱鹭子）,名無しの本読み妖怪,110,186,41.0811,223,21,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,坂田合欢,坂田合欢,坂田ネムノ,111,186,40.5405,217,11,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,卡娜·安娜贝拉尔,卡娜·安娜贝拉尔,カナ・アナベラル,112,186,40.0,201,18,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,爱丽丝的人偶（上海、蓬莱、大江户等）,爱丽丝的人偶（上海、蓬莱、大江户等）,アリスの人形（上海、蓬莱、大江戸 他）,112,186,40.0,201,10,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,蓬莱人形封面的少女（夹克子）,蓬莱人形封面的少女（夹克子）,蓬莱人形ジャケットイラストの娘,114,186,38.9189,198,26,4,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,琪斯美,琪斯美,キスメ,115,186,38.3784,192,25,4,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,萨丽爱尔,萨丽爱尔,サリエル,116,186,37.8378,190,23,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,梦月,梦月,夢月,117,186,37.2973,184,7,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,铃仙二号,铃仙二号,レイセン,118,186,36.7568,182,15,3,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,梦子,梦子,夢子,119,186,36.2162,174,13,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,抗抑郁药大叔（长相酷似周杰伦的村民）,抗抑郁药大叔（长相酷似周杰伦的村民）,抗鬱薬おじさん,120,186,35.6757,163,6,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,爱莲,爱莲,エレン,121,186,35.1351,134,19,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,胡桃,胡桃,くるみ,122,186,34.5946,130,10,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,北白河千百合,北白河千百合,北白河 ちゆり,123,186,34.0541,128,3,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,依莉斯,依莉斯,エリス,124,186,33.5135,117,10,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,雪,雪,ユキ,124,186,33.5135,117,12,2,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,舞,舞,マイ,126,186,32.4324,116,8,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,矜羯罗,矜羯罗,コンガラ,127,186,31.8919,108,11,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,小兔姬,小兔姬,小兎姫,128,186,31.3514,87,8,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,蓬莱人形碟面的少女（Label子）,蓬莱人形碟面的少女（Label子）,蓬莱人形レーベルイラストの娘,129,186,30.8108,78,6,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,里香,里香,里香,129,186,30.8108,78,12,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,艾丽,艾丽,エリー,131,186,29.7297,77,5,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,云山,云山,雲山,132,186,29.1892,76,5,1,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,魂魄妖忌,魂魄妖忌,魂魄 妖忌,133,186,28.6486,75,1,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
jp,15,complete,2019-01-27—2019-02-02,明罗,明罗,明羅,134,186,28.1081,70,4,0,,,,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
